,x,y
0,35,56
1,1450,141
2,1327,206
3,1278,207
4,1219,208
5,1373,211
6,1418,216
7,1119,248
8,1521,250
9,1073,275
10,1570,299
11,1026,305
12,1610,310
13,988,344
14,1654,355
15,1693,394
16,933,409
17,1730,432
18,888,459
19,1757,476
20,1792,512
21,1813,559
22,820,560
23,1835,599
24,772,633
25,1862,648
26,751,674
27,1885,695
28,728,718
29,1909,741
30,704,763
31,1930,784
32,680,804
33,1950,823
34,657,846
35,1968,864
36,638,885
37,1987,903
38,617,928
39,2002,945
40,598,969
41,2023,983
42,48,1080
43,531,1093
44,2074,1111
45,523,1138
46,501,1177
47,2112,1190
48,2143,1280
49,427,1326
50,405,1381
51,1738,1396
52,2193,1401
53,388,1423
54,2213,1446
55,369,1468
56,2230,1490
57,353,1512
58,332,1553
59,2264,1576
60,2280,1618
61,297,1625
62,2294,1659
63,274,1677
64,2312,1702
65,256,1723
66,240,1769
67,2344,1784
68,2364,1831
69,207,1857
70,753,1861
71,2289,1867
72,2375,1877
