,x,y
0,1266,4
1,1365,14
2,1519,69
3,1354,99
4,1293,107
5,1250,112
6,1202,124
7,1459,138
8,1146,144
9,1297,175
10,1401,181
11,1111,182
12,1361,188
13,1052,191
14,1236,191
15,1539,195
16,1001,221
17,1588,231
18,1749,252
19,964,257
20,1626,273
21,927,298
22,1664,308
23,861,371
24,1727,389
25,833,418
26,1759,430
27,775,498
28,1806,512
29,751,545
30,1835,560
31,1850,615
32,1878,654
33,860,657
34,1903,704
35,670,733
36,1602,757
37,632,763
38,1932,786
39,2282,792
40,592,849
41,1961,866
42,1990,902
43,2017,994
44,533,1024
45,2184,1047
46,2065,1103
47,490,1104
48,456,1136
49,2096,1154
50,426,1214
51,2123,1243
52,2244,1318
53,2154,1333
54,365,1343
55,349,1386
56,331,1427
57,296,1516
58,2237,1529
59,2256,1587
60,263,1594
61,2277,1625
62,236,1645
63,2291,1670
64,219,1693
65,201,1739
66,2320,1754
67,2341,1809
68,182,1817
69,2355,1851
70,1642,1857
71,2436,1868
72,2525,1876
73,162,1885
74,310,1891
