,x,y,gradient,smoothness,gradient_even,smoothness_even
0,172,1867,-2.6,-0.008641975308641836,-39.0,-0.12962962962962754
1,187,1828,-2.7296296296296276,0.0066523368606705435,-36.5,0.0485119047619087
2,199,1794,-2.5029761904761827,-0.0011035646452309256,-33.5,-0.10874287749287248
3,215,1761,-2.9471153846153726,-0.018072872640181925,-34.0,-0.28216575091576246
4,225,1726,-3.0673076923077076,0.011602274045711757,-36.5,0.33507730015082515
5,241,1688,-2.2769607843137223,0.025726171361845518,-38.5,0.38704507857734427
6,259,1649,-2.293217535153019,-0.15979601518026632,-35.0,-1.7927161890397265
7,272,1618,-5.862393162393175,-0.1035351595835492,-33.5,-1.8789864705187433
8,277,1582,-6.051190476190506,0.028487121344262206,-37.0,1.8294108669108766
9,293,1544,-2.203571428571422,0.111892393320966,-38.0,1.536201298701318
10,312,1506,-2.9787878787878697,-0.006632395382395656,-38.5,-0.3152867965367978
11,323,1467,-2.8341450216450177,-0.02117250309214666,-35.0,-0.8379870129870284
12,344,1436,-4.654761904761926,-0.027099180581322824,-35.5,-0.9356259018759108
13,351,1396,-4.705396825396839,0.034395061011603355,-39.0,1.2476433200117505
14,369,1358,-2.1594752647384254,0.06824863473512147,-40.0,1.1873751947436197
15,388,1316,-2.3306464359095997,0.0017551335118903624,-43.0,0.021989094357516947
16,406,1272,-2.1154970760233915,-0.00630763407771702,-39.5,-0.15839473076314903
17,426,1237,-2.647435897435898,-0.017684546574706472,-38.5,-0.3432640966965881
18,439,1195,-2.8020252694165677,0.0012699790227188104,-44.5,0.20509534944848085
19,462,1148,-2.237245198538936,0.011648282592078882,-45.0,0.2963117800074304
20,480,1105,-2.209401709401707,0.003746604913094649,-42.5,0.080207965123126
21,501,1063,-2.076829268292684,0.0018897312175121875,-42.5,0.043057416837902096
22,521,1020,-2.1232868757259027,-0.0009284355558570115,-43.5,-0.017603622958869636
23,542,976,-2.1120365142104234,0.00647593092995169,-46.5,0.15491661259633904
24,565,927,-1.8134536505332246,0.0017723970041441939,-45.5,-0.0434382646339202
25,595,885,-2.1989130434782638,-0.004469094410956748,-42.0,-0.19272969647251692
26,611,843,-2.1989130434782584,0.009038974758145416,-42.0,0.38980578644501396
27,641,801,-1.4193014705882359,0.004042530935008261,-45.5,0.035731031543051905
28,675,752,-2.1274509803921546,-0.007142627370366139,-45.5,-0.3566245651486377
29,692,710,-2.1325506008855113,0.007032984992164648,-44.5,0.3137254901960773
30,723,663,-1.5,0.014815362050549005,-46.5,0.45927622356701914
31,754,617,-1.213998153751473,0.008026276489585243,-39.5,0.26499932768589574
32,791,584,-0.9700013446282085,0.004012090253558413,-32.0,0.15077197064863057
33,821,553,-0.9124542124542119,0.0001639987008315181,-29.0,-0.004172170347109816
34,856,526,-0.9783456853224282,-0.0005156386726820235,-40.0,-0.00792430396586763
35,899,473,-0.9283028203859471,0.0023009271488989317,-40.5,0.10830184092376793
36,946,445,-0.7617420034748923,0.003437782707322085,-30.0,0.1436981616399451
37,982,413,-0.640906497106057,0.0025237512597545675,-23.0,0.09469671299529203
38,1040,399,-0.5723485774843082,0.002082149026467738,-21.0,0.08181410991389004
39,1076,371,-0.4772782772782769,0.0044260503941688616,-14.5,0.24425509682296198
40,1131,370,-0.08383838383838427,0.0029465554086766164,-3.5,0.18750277500277468
41,1175,364,-0.10227272727272751,0.0005405847644725868,-4.5,0.023785729636793818
42,1219,361,-0.03626692456479663,0.002431065181479665,-1.5,0.12022649969078558
43,1269,361,0.13818027210884365,0.003374843009481054,6.5,0.16559094527559548
44,1317,374,0.29491496598639433,0.002707205331112035,14.5,0.13151360544217683
45,1367,390,0.4012074829931973,0.002525217928202435,19.5,0.12295291800930919
46,1415,413,0.5408208020050127,0.0029698946969486766,29.0,0.15652273482492407
47,1472,448,0.7142529526430454,0.0032141535657923253,38.0,0.17258953993772552
48,1523,489,0.8859998818804637,0.0018810933928531497,35.5,0.10104773049398785
49,1555,519,0.9163484136310212,0.0007025701160295675,31.5,0.02291353747324676
50,1592,552,0.9318269568269573,0.0018228454719138032,36.0,0.07456388842258432
51,1632,591,1.0654761904761898,0.0028943515123639393,36.5,0.10521249706032298
52,1662,625,1.1422519509476032,0.0013280157845375097,39.5,0.03307387057386979
53,1701,670,1.1316239316239294,0.006640775802161179,42.5,0.22908691243252655
54,1737,710,1.6004257758126563,0.008230976446101393,42.0,0.29385442740651957
55,1760,754,1.7193327864369685,0.0014462919671412965,44.0,0.008295270601831106
56,1790,798,1.6170163170163185,-0.0014455166043118167,41.0,-0.051207656188317685
57,1812,836,1.6169174740603331,0.0004140174694109884,39.0,0.012473769616624608
58,1839,876,1.6419638562495678,0.0005608458596797275,39.5,0.015404899333471
59,1861,915,1.6477272727272751,0.0062182911885293665,39.0,0.17523019308733723
