,x,y,w,h,score,match
12,2,288,36,35,0.7598877,round_light.jpg
48,222,1631,38,64,0.8269041,12_20_2022 LG 282 copy.jpg
9,258,1549,53,48,0.7827286,top_left.jpg
44,271,1505,64,44,0.8707487,left_angled.jpg
24,340,1403,38,60,0.80352885,middle round.jpg
43,362,1249,64,44,0.75015473,left_angled.jpg
37,364,1199,48,40,0.7595769,03_18_2023 LG 282 copy.jpg
7,427,1673,68,44,0.75946844,left_back_bent.jpg
4,437,1029,68,44,0.8103581,left_back_bent.jpg
22,478,934,38,60,0.7804961,middle round.jpg
21,519,852,38,60,0.90423995,middle round.jpg
40,604,626,49,43,0.8234271,small_round.jpg
17,635,569,38,60,0.8317254,middle round.jpg
1,659,534,68,44,0.7758524,left_back_bent.jpg
8,675,488,53,48,0.75693834,top_left.jpg
39,706,436,49,43,0.82025975,small_round.jpg
3,722,765,68,44,0.7559179,left_back_bent.jpg
2,755,707,68,44,0.75478965,left_back_bent.jpg
31,797,321,48,40,0.87185246,03_18_2023 LG 282 copy.jpg
41,879,246,64,44,0.8015405,left_angled.jpg
11,973,192,36,35,0.8459394,round_light.jpg
10,1185,166,36,35,0.8054056,round_light.jpg
14,1239,154,38,60,0.8744235,middle round.jpg
28,1336,189,48,40,0.82315123,03_18_2023 LG 282 copy.jpg
29,1479,281,48,40,0.853807,03_18_2023 LG 282 copy.jpg
30,1520,316,48,40,0.9006122,03_18_2023 LG 282 copy.jpg
32,1560,352,48,40,0.79266256,03_18_2023 LG 282 copy.jpg
38,1600,389,49,43,0.83991706,small_round.jpg
33,1630,430,48,40,0.91527903,03_18_2023 LG 282 copy.jpg
15,1668,466,38,60,0.85324496,middle round.jpg
16,1698,510,38,60,0.8606781,middle round.jpg
0,1707,347,68,44,0.7754295,left_back_bent.jpg
34,1721,565,48,40,0.8729662,03_18_2023 LG 282 copy.jpg
18,1757,602,38,60,0.811954,middle round.jpg
19,1788,649,38,60,0.8575383,middle round.jpg
35,1820,738,48,40,0.8516984,03_18_2023 LG 282 copy.jpg
20,1859,773,38,60,0.82041013,middle round.jpg
46,1895,854,38,64,0.80252707,12_20_2022 LG 282 copy.jpg
42,1988,1009,64,44,0.78279626,left_angled.jpg
36,2043,1134,48,40,0.7555021,03_18_2023 LG 282 copy.jpg
13,2063,1192,36,35,0.77021724,round_light.jpg
23,2136,1295,38,60,0.82932895,middle round.jpg
47,2166,1375,38,64,0.82324314,12_20_2022 LG 282 copy.jpg
25,2245,1497,38,60,0.82132584,middle round.jpg
6,2291,1589,68,44,0.75426215,left_back_bent.jpg
5,2302,1379,68,44,0.8358588,left_back_bent.jpg
26,2351,1708,38,60,0.86589324,middle round.jpg
45,2394,1799,64,44,0.75451684,left_angled.jpg
27,2414,1841,38,60,0.8059005,middle round.jpg
