,x,y,w,h,score,match
32,201,1629,49,43,0.7717937,small_round.jpg
31,239,1537,49,43,0.75250196,small_round.jpg
29,417,1110,49,43,0.8430933,small_round.jpg
27,489,940,49,43,0.8103768,small_round.jpg
26,507,898,49,43,0.8148787,small_round.jpg
5,1089,91,48,40,0.8094089,03_18_2023 LG 282 copy.jpg
3,1356,73,48,40,0.8497981,03_18_2023 LG 282 copy.jpg
4,1413,84,48,40,0.8645009,03_18_2023 LG 282 copy.jpg
6,1511,135,48,40,0.750971,03_18_2023 LG 282 copy.jpg
0,1607,209,36,35,0.7644271,round_light.jpg
7,1669,287,48,40,0.7781894,03_18_2023 LG 282 copy.jpg
8,1737,359,48,40,0.801569,03_18_2023 LG 282 copy.jpg
9,1763,405,48,40,0.7677794,03_18_2023 LG 282 copy.jpg
1,1800,451,36,35,0.78623366,round_light.jpg
10,1817,491,48,40,0.8534589,03_18_2023 LG 282 copy.jpg
11,1841,545,48,40,0.8262275,03_18_2023 LG 282 copy.jpg
12,1868,593,48,40,0.81232363,03_18_2023 LG 282 copy.jpg
13,1899,637,48,40,0.84366316,03_18_2023 LG 282 copy.jpg
25,1921,677,49,43,0.765116,small_round.jpg
14,1941,724,48,40,0.88407165,03_18_2023 LG 282 copy.jpg
15,1977,811,48,40,0.91316533,03_18_2023 LG 282 copy.jpg
16,1997,850,48,40,0.89292324,03_18_2023 LG 282 copy.jpg
17,2012,890,48,40,0.7966815,03_18_2023 LG 282 copy.jpg
18,2029,928,48,40,0.8363262,03_18_2023 LG 282 copy.jpg
28,2051,965,49,43,0.775013,small_round.jpg
19,2135,1184,48,40,0.8031087,03_18_2023 LG 282 copy.jpg
20,2171,1264,48,40,0.7923005,03_18_2023 LG 282 copy.jpg
21,2205,1348,48,40,0.8174285,03_18_2023 LG 282 copy.jpg
30,2228,1389,49,43,0.8848992,small_round.jpg
22,2309,1608,48,40,0.8126591,03_18_2023 LG 282 copy.jpg
23,2345,1696,48,40,0.7919469,03_18_2023 LG 282 copy.jpg
24,2363,1738,48,40,0.77262586,03_18_2023 LG 282 copy.jpg
2,2389,1784,38,60,0.78745234,middle round.jpg
33,2407,1836,49,43,0.7626758,small_round.jpg
