,x,y,w,h,score,match
10,144,1745,36,35,0.79841655,round_light.jpg
9,157,1697,36,35,0.76010346,round_light.jpg
47,275,1516,49,43,0.7869207,small_round.jpg
42,406,1207,49,43,0.81077397,small_round.jpg
32,417,1168,48,40,0.81066555,03_18_2023 LG 282 copy.jpg
41,440,1127,49,43,0.78679633,small_round.jpg
30,451,1088,48,40,0.7808148,03_18_2023 LG 282 copy.jpg
29,473,1046,48,40,0.7860435,03_18_2023 LG 282 copy.jpg
48,494,985,38,64,0.7520104,12_20_2022 LG 282 copy.jpg
37,571,832,49,43,0.75647,small_round.jpg
25,588,788,48,40,0.7712109,03_18_2023 LG 282 copy.jpg
24,610,746,48,40,0.77700454,03_18_2023 LG 282 copy.jpg
22,746,472,48,40,0.7857627,03_18_2023 LG 282 copy.jpg
20,783,425,48,40,0.76083046,03_18_2023 LG 282 copy.jpg
19,835,339,48,40,0.76535434,03_18_2023 LG 282 copy.jpg
7,1012,161,36,35,0.7877422,round_light.jpg
5,1115,115,36,35,0.759036,round_light.jpg
4,1169,101,36,35,0.80362755,round_light.jpg
3,1212,89,36,35,0.90494215,round_light.jpg
14,1376,91,48,40,0.83360803,03_18_2023 LG 282 copy.jpg
15,1435,104,48,40,0.8366904,03_18_2023 LG 282 copy.jpg
16,1487,125,48,40,0.78679115,03_18_2023 LG 282 copy.jpg
6,1546,160,36,35,0.8365091,round_light.jpg
13,1553,1883,38,60,0.7759302,middle round.jpg
17,1619,230,48,40,0.825721,03_18_2023 LG 282 copy.jpg
18,1692,312,48,40,0.7988135,03_18_2023 LG 282 copy.jpg
21,1786,432,48,40,0.7535414,03_18_2023 LG 282 copy.jpg
23,1812,474,48,40,0.7776404,03_18_2023 LG 282 copy.jpg
35,1870,573,49,43,0.77399415,small_round.jpg
36,1894,620,49,43,0.76892275,small_round.jpg
38,2003,841,49,43,0.8034778,small_round.jpg
26,2022,884,48,40,0.8163532,03_18_2023 LG 282 copy.jpg
27,2028,921,48,40,0.79313844,03_18_2023 LG 282 copy.jpg
39,2054,960,49,43,0.7527746,small_round.jpg
28,2066,1001,48,40,0.8066725,03_18_2023 LG 282 copy.jpg
40,2092,1041,49,43,0.799208,small_round.jpg
31,2105,1088,48,40,0.8478686,03_18_2023 LG 282 copy.jpg
33,2136,1175,48,40,0.7918938,03_18_2023 LG 282 copy.jpg
43,2161,1216,49,43,0.7557741,small_round.jpg
44,2233,1383,49,43,0.86746037,small_round.jpg
34,2243,1426,48,40,0.82226074,03_18_2023 LG 282 copy.jpg
45,2266,1469,49,43,0.8086982,small_round.jpg
46,2284,1513,49,43,0.8341282,small_round.jpg
1,2350,1431,68,44,0.8164132,left_back_bent.jpg
11,2394,1876,36,35,0.8439911,round_light.jpg
12,2409,1341,38,60,0.801276,middle round.jpg
8,2433,1682,36,35,0.7508062,round_light.jpg
0,2456,1332,68,44,0.8117014,left_back_bent.jpg
2,2524,1867,68,44,0.757401,left_back_bent.jpg
