,x,y,w,h,score,match
43,1,1870,38,60,0.8194102,middle round.jpg
55,28,1825,64,44,0.8252391,left_angled.jpg
15,38,1772,68,44,0.8687351,left_back_bent.jpg
54,62,1714,64,44,0.8360197,left_angled.jpg
12,92,1673,68,44,0.7811978,left_back_bent.jpg
10,112,1615,68,44,0.83743554,left_back_bent.jpg
9,131,1552,68,44,0.83602554,left_back_bent.jpg
53,162,1510,64,44,0.8027005,left_angled.jpg
52,187,1459,64,44,0.8470597,left_angled.jpg
51,209,1408,64,44,0.7968477,left_angled.jpg
5,224,1358,68,44,0.8233288,left_back_bent.jpg
50,247,1298,64,44,0.7946883,left_angled.jpg
49,262,1244,64,44,0.77535975,left_angled.jpg
48,289,1192,64,44,0.828535,left_angled.jpg
47,313,1141,64,44,0.8144104,left_angled.jpg
46,363,1033,64,44,0.8448398,left_angled.jpg
45,387,977,64,44,0.81915236,left_angled.jpg
42,443,863,38,60,0.8436667,middle round.jpg
2,451,798,68,44,0.83566105,left_back_bent.jpg
41,520,681,38,60,0.8295177,middle round.jpg
1,540,632,68,44,0.8155087,left_back_bent.jpg
44,575,563,64,44,0.80627006,left_angled.jpg
38,616,507,38,60,0.84210974,middle round.jpg
36,653,451,38,60,0.82753277,middle round.jpg
34,696,404,38,60,0.83763385,middle round.jpg
32,731,358,38,60,0.8399705,middle round.jpg
29,830,270,38,60,0.8173572,middle round.jpg
26,939,198,38,60,0.8082115,middle round.jpg
24,995,172,38,60,0.80484587,middle round.jpg
22,1057,148,38,60,0.81918365,middle round.jpg
20,1120,132,38,60,0.8100428,middle round.jpg
18,1175,128,38,60,0.7821392,middle round.jpg
19,1236,131,38,60,0.8021676,middle round.jpg
21,1309,136,38,60,0.81245315,middle round.jpg
23,1372,156,38,60,0.7758354,middle round.jpg
25,1427,180,38,60,0.8155692,middle round.jpg
27,1486,206,38,60,0.84397185,middle round.jpg
28,1538,243,38,60,0.853755,middle round.jpg
30,1609,296,38,60,0.82641333,middle round.jpg
31,1656,339,38,60,0.8441915,middle round.jpg
33,1701,385,38,60,0.83895,middle round.jpg
35,1743,434,38,60,0.84192485,middle round.jpg
37,1785,479,38,60,0.8250676,middle round.jpg
0,1830,524,68,44,0.7943889,left_back_bent.jpg
39,1853,587,38,60,0.82773423,middle round.jpg
40,1888,645,38,60,0.7923866,middle round.jpg
56,1949,764,38,64,0.7819316,12_20_2022 LG 282 copy.jpg
3,2130,1018,68,44,0.76688933,left_back_bent.jpg
4,2166,1108,68,44,0.7709037,left_back_bent.jpg
6,2279,1366,68,44,0.760175,left_back_bent.jpg
7,2323,1469,68,44,0.7613679,left_back_bent.jpg
8,2347,1520,68,44,0.75925195,left_back_bent.jpg
11,2391,1632,68,44,0.7636927,left_back_bent.jpg
13,2416,1679,68,44,0.769616,left_back_bent.jpg
14,2436,1726,68,44,0.7758533,left_back_bent.jpg
16,2462,1778,68,44,0.76325274,left_back_bent.jpg
17,2488,1834,68,44,0.7621519,left_back_bent.jpg
