,x,y,w,h,score,match
28,113,1860,53,48,0.8418949,top_left.jpg
24,130,1778,68,44,0.8992751,left_back_bent.jpg
23,145,1724,68,44,0.795121,left_back_bent.jpg
21,160,1679,68,44,0.8289456,left_back_bent.jpg
20,179,1635,68,44,0.87457514,left_back_bent.jpg
75,215,1543,64,44,0.8778714,left_angled.jpg
27,221,1350,53,48,0.77426195,top_left.jpg
22,241,1717,68,44,0.76847214,left_back_bent.jpg
74,251,1458,64,44,0.9245809,left_angled.jpg
15,285,1374,68,44,0.95637316,left_back_bent.jpg
19,289,1601,68,44,0.7566508,left_back_bent.jpg
14,302,1332,68,44,0.9642016,left_back_bent.jpg
73,342,1244,64,44,0.8850485,left_angled.jpg
17,348,1425,68,44,0.7577819,left_back_bent.jpg
11,373,1162,68,44,0.9172656,left_back_bent.jpg
9,408,1081,68,44,0.900823,left_back_bent.jpg
72,445,994,64,44,0.8076389,left_angled.jpg
7,458,954,68,44,0.90063334,left_back_bent.jpg
6,474,909,68,44,0.89003897,left_back_bent.jpg
4,516,826,68,44,0.91074324,left_back_bent.jpg
3,555,740,68,44,0.89962316,left_back_bent.jpg
69,579,690,64,44,0.90732354,left_angled.jpg
67,599,647,64,44,0.8937078,left_angled.jpg
66,621,601,64,44,0.8211854,left_angled.jpg
65,645,554,64,44,0.77389985,left_angled.jpg
2,727,625,68,44,0.7544692,left_back_bent.jpg
49,755,362,38,60,0.8062945,middle round.jpg
1,768,513,68,44,0.7587302,left_back_bent.jpg
48,785,318,38,60,0.83939946,middle round.jpg
47,881,212,38,60,0.8154907,middle round.jpg
46,917,172,38,60,0.8225466,middle round.jpg
29,993,105,46,53,0.80502677,right_small_weird.jpg
43,1053,87,38,60,0.8823557,middle round.jpg
41,1096,74,38,60,0.88144207,middle round.jpg
39,1156,61,38,60,0.81824136,middle round.jpg
40,1261,61,38,60,0.8732418,middle round.jpg
42,1365,84,38,60,0.85325354,middle round.jpg
44,1424,106,38,60,0.8988106,middle round.jpg
45,1464,125,38,60,0.8418014,middle round.jpg
64,1508,160,64,44,0.7858195,left_angled.jpg
30,1551,196,46,53,0.8546071,right_small_weird.jpg
55,1590,233,49,43,0.8038199,small_round.jpg
54,1661,309,48,40,0.846148,03_18_2023 LG 282 copy.jpg
56,1696,348,49,43,0.8659713,small_round.jpg
0,1717,227,68,44,0.8122665,left_back_bent.jpg
50,1728,387,38,60,0.7574553,middle round.jpg
51,1753,433,38,60,0.7555226,middle round.jpg
25,1777,479,53,48,0.7918695,top_left.jpg
31,1800,547,36,35,0.76342636,round_light.jpg
52,1834,576,38,60,0.8554698,middle round.jpg
68,1885,667,64,44,0.81580585,left_angled.jpg
32,1896,726,36,35,0.7687169,round_light.jpg
70,1925,751,64,44,0.7764742,left_angled.jpg
71,1966,836,64,44,0.8332622,left_angled.jpg
57,2017,950,49,43,0.8326928,small_round.jpg
58,2033,992,49,43,0.80380774,small_round.jpg
5,2051,905,68,44,0.78490424,left_back_bent.jpg
26,2056,1030,53,48,0.80013716,top_left.jpg
59,2072,1076,49,43,0.79244494,small_round.jpg
33,2077,1133,36,35,0.75236857,round_light.jpg
8,2108,998,68,44,0.8107343,left_back_bent.jpg
60,2108,1159,49,43,0.770139,small_round.jpg
34,2112,1216,36,35,0.8136358,round_light.jpg
35,2138,1256,36,35,0.76971406,round_light.jpg
10,2153,1115,68,44,0.83178496,left_back_bent.jpg
36,2154,1301,36,35,0.8258753,round_light.jpg
61,2198,1364,49,43,0.8410096,small_round.jpg
12,2213,1211,68,44,0.82882166,left_back_bent.jpg
13,2219,1252,68,44,0.75306815,left_back_bent.jpg
62,2254,1496,49,43,0.7958093,small_round.jpg
16,2306,1399,68,44,0.82555676,left_back_bent.jpg
63,2307,1620,49,43,0.7687525,small_round.jpg
18,2317,1441,68,44,0.7840827,left_back_bent.jpg
53,2347,1706,38,60,0.7720897,middle round.jpg
37,2456,1756,36,35,0.7580939,round_light.jpg
38,2505,1885,36,35,0.8185228,round_light.jpg
