,x,y,w,h,score,match
58,82,1886,49,43,0.8651945,small_round.jpg
56,98,1839,49,43,0.8730475,small_round.jpg
54,112,1793,49,43,0.89476097,small_round.jpg
53,126,1748,49,43,0.89661586,small_round.jpg
52,140,1705,49,43,0.91561437,small_round.jpg
51,154,1661,49,43,0.90544665,small_round.jpg
50,183,1570,49,43,0.8942211,small_round.jpg
49,200,1524,49,43,0.8734077,small_round.jpg
62,213,1480,64,44,0.8827744,left_angled.jpg
61,227,1436,64,44,0.87074417,left_angled.jpg
60,254,1355,64,44,0.89406615,left_angled.jpg
45,281,1266,49,43,0.85614765,small_round.jpg
44,307,1177,49,43,0.84654623,small_round.jpg
59,340,1095,64,44,0.86597687,left_angled.jpg
43,356,1047,49,43,0.8633176,small_round.jpg
41,372,1000,49,43,0.89467686,small_round.jpg
39,390,954,49,43,0.907855,small_round.jpg
37,408,908,49,43,0.92451304,small_round.jpg
34,442,815,49,43,0.8954136,small_round.jpg
26,460,772,48,40,0.88438636,03_18_2023 LG 282 copy.jpg
31,478,717,49,43,0.91776705,small_round.jpg
24,498,671,48,40,0.91812694,03_18_2023 LG 282 copy.jpg
22,545,574,48,40,0.8232015,03_18_2023 LG 282 copy.jpg
29,575,529,49,43,0.8253494,small_round.jpg
16,692,371,48,40,0.85034317,03_18_2023 LG 282 copy.jpg
15,731,332,48,40,0.881066,03_18_2023 LG 282 copy.jpg
13,826,275,48,40,0.8225168,03_18_2023 LG 282 copy.jpg
8,935,233,38,60,0.7797943,middle round.jpg
5,987,226,38,60,0.7839134,middle round.jpg
2,1007,312,36,35,0.76229274,round_light.jpg
6,1039,226,38,60,0.87937254,middle round.jpg
7,1092,228,38,60,0.9041806,middle round.jpg
64,1145,233,38,64,0.88849455,12_20_2022 LG 282 copy.jpg
14,1243,281,48,40,0.90861917,03_18_2023 LG 282 copy.jpg
3,1304,316,36,35,0.94565195,round_light.jpg
4,1346,352,36,35,0.89766747,round_light.jpg
17,1378,379,48,40,0.87768894,03_18_2023 LG 282 copy.jpg
18,1456,455,48,40,0.9050766,03_18_2023 LG 282 copy.jpg
19,1489,488,48,40,0.895019,03_18_2023 LG 282 copy.jpg
20,1519,532,48,40,0.9155274,03_18_2023 LG 282 copy.jpg
21,1549,573,48,40,0.9270698,03_18_2023 LG 282 copy.jpg
30,1584,612,49,43,0.88764083,small_round.jpg
23,1609,664,48,40,0.89583516,03_18_2023 LG 282 copy.jpg
25,1640,711,48,40,0.9025119,03_18_2023 LG 282 copy.jpg
32,1674,752,49,43,0.8773838,small_round.jpg
33,1697,793,49,43,0.8830513,small_round.jpg
35,1724,835,49,43,0.8825674,small_round.jpg
36,1747,875,49,43,0.8965938,small_round.jpg
38,1768,919,49,43,0.8736919,small_round.jpg
40,1791,957,49,43,0.84833825,small_round.jpg
42,1830,1033,49,43,0.8660913,small_round.jpg
9,1878,1107,38,60,0.87930423,middle round.jpg
10,1920,1190,38,60,0.8594463,middle round.jpg
27,1954,1276,48,40,0.8110361,03_18_2023 LG 282 copy.jpg
46,1981,1314,49,43,0.8014491,small_round.jpg
47,1999,1355,49,43,0.8598332,small_round.jpg
48,2024,1395,49,43,0.85300875,small_round.jpg
11,2067,1475,38,60,0.8544137,middle round.jpg
65,2100,1557,38,64,0.8245778,12_20_2022 LG 282 copy.jpg
63,2127,1605,64,44,0.8221771,left_angled.jpg
12,2171,1684,38,60,0.8499798,middle round.jpg
28,2205,1771,48,40,0.81849086,03_18_2023 LG 282 copy.jpg
0,2226,1628,68,44,0.76892745,left_back_bent.jpg
55,2232,1814,49,43,0.7931142,small_round.jpg
57,2251,1862,49,43,0.81980646,small_round.jpg
1,2301,1747,68,44,0.75726473,left_back_bent.jpg
