,x,y,w,h,score,match
20,116,1849,48,40,0.76059514,03_18_2023 LG 282 copy.jpg
35,155,1757,49,43,0.77372897,small_round.jpg
46,177,1717,64,44,0.7849921,left_angled.jpg
45,196,1674,64,44,0.8062378,left_angled.jpg
44,239,1584,64,44,0.81647086,left_angled.jpg
19,290,1453,48,40,0.8191723,03_18_2023 LG 282 copy.jpg
32,316,1410,49,43,0.8456802,small_round.jpg
30,334,1366,49,43,0.787839,small_round.jpg
18,368,1283,48,40,0.7871868,03_18_2023 LG 282 copy.jpg
42,398,1243,64,44,0.7525553,left_angled.jpg
40,418,1203,64,44,0.8456761,left_angled.jpg
28,472,1076,49,43,0.7781595,small_round.jpg
1,516,1001,68,44,0.79208225,left_back_bent.jpg
38,557,917,64,44,0.7705682,left_angled.jpg
11,601,826,38,60,0.87765944,middle round.jpg
9,671,698,38,60,0.8308927,middle round.jpg
27,690,658,49,43,0.8262006,small_round.jpg
25,790,480,49,43,0.81492376,small_round.jpg
24,827,429,49,43,0.86121047,small_round.jpg
23,857,389,49,43,0.79190934,small_round.jpg
16,885,346,48,40,0.8306669,03_18_2023 LG 282 copy.jpg
15,949,272,48,40,0.7745751,03_18_2023 LG 282 copy.jpg
14,984,244,48,40,0.8063845,03_18_2023 LG 282 copy.jpg
5,1122,145,38,60,0.8198288,middle round.jpg
2,1161,115,46,53,0.7679503,right_small_weird.jpg
4,1335,108,38,60,0.7700561,middle round.jpg
47,1382,109,38,64,0.7796582,12_20_2022 LG 282 copy.jpg
48,1432,118,38,64,0.8105652,12_20_2022 LG 282 copy.jpg
6,1540,161,38,60,0.8777505,middle round.jpg
7,1590,188,38,60,0.83675486,middle round.jpg
36,1628,223,64,44,0.82216525,left_angled.jpg
21,1674,268,49,43,0.79644275,small_round.jpg
22,1711,305,49,43,0.86992717,small_round.jpg
49,1746,341,38,64,0.8184688,12_20_2022 LG 282 copy.jpg
8,1839,463,38,60,0.8905515,middle round.jpg
3,1875,524,36,35,0.76018447,round_light.jpg
26,1886,564,49,43,0.76232094,small_round.jpg
0,1916,622,68,44,0.7765079,left_back_bent.jpg
50,1953,706,38,64,0.842074,12_20_2022 LG 282 copy.jpg
10,1983,751,38,60,0.88091946,middle round.jpg
51,2009,837,38,64,0.8258212,12_20_2022 LG 282 copy.jpg
37,2040,884,64,44,0.7871295,left_angled.jpg
12,2077,964,38,60,0.8508039,middle round.jpg
17,2118,1090,48,40,0.84781504,03_18_2023 LG 282 copy.jpg
39,2156,1174,64,44,0.8151132,left_angled.jpg
41,2168,1218,64,44,0.7968077,left_angled.jpg
43,2186,1261,64,44,0.80666244,left_angled.jpg
52,2191,1304,38,64,0.8016502,12_20_2022 LG 282 copy.jpg
29,2222,1343,49,43,0.8434329,small_round.jpg
31,2239,1386,49,43,0.864625,small_round.jpg
13,2256,1429,38,60,0.8575809,middle round.jpg
33,2282,1515,49,43,0.82055473,small_round.jpg
34,2302,1559,49,43,0.7946072,small_round.jpg
