,x,y,w,h,score,match
26,150,1812,48,40,0.78763735,03_18_2023 LG 282 copy.jpg
25,165,1763,48,40,0.756069,03_18_2023 LG 282 copy.jpg
24,199,1670,48,40,0.80549604,03_18_2023 LG 282 copy.jpg
23,230,1578,48,40,0.8205516,03_18_2023 LG 282 copy.jpg
22,282,1448,48,40,0.78662956,03_18_2023 LG 282 copy.jpg
21,297,1402,48,40,0.77132523,03_18_2023 LG 282 copy.jpg
48,354,1267,49,43,0.82721555,small_round.jpg
58,390,1188,64,44,0.80148274,left_angled.jpg
57,406,1148,64,44,0.82823825,left_angled.jpg
46,419,1104,49,43,0.8392488,small_round.jpg
55,456,1018,64,44,0.839741,left_angled.jpg
54,473,975,64,44,0.8592798,left_angled.jpg
53,488,934,64,44,0.8438471,left_angled.jpg
52,507,893,64,44,0.8497612,left_angled.jpg
4,549,797,38,60,0.84956074,middle round.jpg
39,566,756,49,43,0.8429941,small_round.jpg
37,585,706,49,43,0.86534625,small_round.jpg
35,602,666,49,43,0.8734473,small_round.jpg
34,625,617,49,43,0.8216528,small_round.jpg
33,649,571,49,43,0.8446531,small_round.jpg
32,667,521,49,43,0.7764332,small_round.jpg
31,694,475,49,43,0.8249616,small_round.jpg
30,747,380,49,43,0.75953543,small_round.jpg
13,772,341,48,40,0.81587327,03_18_2023 LG 282 copy.jpg
10,839,260,48,40,0.7543108,03_18_2023 LG 282 copy.jpg
8,902,190,48,40,0.83162904,03_18_2023 LG 282 copy.jpg
7,983,122,48,40,0.8364915,03_18_2023 LG 282 copy.jpg
29,1095,77,49,43,0.7992482,small_round.jpg
28,1257,69,49,43,0.8241283,small_round.jpg
3,1312,69,38,60,0.8364569,middle round.jpg
5,1360,88,48,40,0.85377866,03_18_2023 LG 282 copy.jpg
6,1412,106,48,40,0.8920614,03_18_2023 LG 282 copy.jpg
1,1466,134,36,35,0.8736618,round_light.jpg
2,1513,169,36,35,0.88742965,round_light.jpg
9,1587,241,48,40,0.8743876,03_18_2023 LG 282 copy.jpg
11,1629,281,48,40,0.82476956,03_18_2023 LG 282 copy.jpg
12,1661,321,48,40,0.8022987,03_18_2023 LG 282 copy.jpg
14,1725,399,48,40,0.91106445,03_18_2023 LG 282 copy.jpg
15,1748,444,48,40,0.9221426,03_18_2023 LG 282 copy.jpg
16,1777,487,48,40,0.87224233,03_18_2023 LG 282 copy.jpg
17,1805,534,48,40,0.8565719,03_18_2023 LG 282 copy.jpg
18,1830,588,48,40,0.8890648,03_18_2023 LG 282 copy.jpg
19,1860,631,48,40,0.8358522,03_18_2023 LG 282 copy.jpg
36,1890,670,49,43,0.8790636,small_round.jpg
38,1910,717,49,43,0.8241732,small_round.jpg
40,1928,760,49,43,0.86182123,small_round.jpg
41,1967,842,49,43,0.81316143,small_round.jpg
42,1988,882,49,43,0.82861185,small_round.jpg
20,1998,922,48,40,0.8600225,03_18_2023 LG 282 copy.jpg
43,2024,962,49,43,0.78986627,small_round.jpg
44,2042,1003,49,43,0.7606679,small_round.jpg
0,2059,1042,53,48,0.7687252,top_left.jpg
45,2078,1089,49,43,0.8026116,small_round.jpg
56,2099,1134,64,44,0.797233,left_angled.jpg
47,2153,1255,49,43,0.87756836,small_round.jpg
49,2173,1297,49,43,0.81144327,small_round.jpg
59,2193,1340,64,44,0.7570558,left_angled.jpg
60,2227,1426,64,44,0.77946126,left_angled.jpg
50,2262,1513,49,43,0.80224526,small_round.jpg
51,2392,1823,49,43,0.80184203,small_round.jpg
27,2397,1879,48,40,0.7510402,03_18_2023 LG 282 copy.jpg
