,x,y,w,h,score,match
49,112,1835,49,43,0.79890275,small_round.jpg
48,145,1740,49,43,0.7822337,small_round.jpg
8,167,1689,53,48,0.8583443,top_left.jpg
47,202,1605,49,43,0.8482769,small_round.jpg
0,218,138,68,44,0.7505641,left_back_bent.jpg
46,241,1514,49,43,0.7993783,small_round.jpg
45,263,1470,49,43,0.8952348,small_round.jpg
44,280,1426,49,43,0.87726694,small_round.jpg
43,300,1384,49,43,0.8828359,small_round.jpg
42,320,1339,49,43,0.9078499,small_round.jpg
41,381,1204,49,43,0.8148669,small_round.jpg
40,398,1159,49,43,0.78946006,small_round.jpg
39,414,1120,49,43,0.8643781,small_round.jpg
5,636,831,53,48,0.7552349,top_left.jpg
16,736,485,36,35,0.7734932,round_light.jpg
15,857,304,36,35,0.78352386,round_light.jpg
14,901,263,36,35,0.76747006,round_light.jpg
27,949,270,48,40,0.7737271,03_18_2023 LG 282 copy.jpg
11,992,161,36,35,0.83057296,round_light.jpg
25,1030,127,48,40,0.7617061,03_18_2023 LG 282 copy.jpg
24,1071,100,48,40,0.8212826,03_18_2023 LG 282 copy.jpg
23,1121,73,48,40,0.7880432,03_18_2023 LG 282 copy.jpg
20,1231,50,48,40,0.91304034,03_18_2023 LG 282 copy.jpg
21,1290,53,48,40,0.7919431,03_18_2023 LG 282 copy.jpg
22,1341,54,48,40,0.8718447,03_18_2023 LG 282 copy.jpg
9,1454,76,36,35,0.9151505,round_light.jpg
10,1510,97,36,35,0.8161003,round_light.jpg
12,1593,219,36,35,0.7654103,round_light.jpg
26,1666,233,48,40,0.75895447,03_18_2023 LG 282 copy.jpg
32,1700,620,49,43,0.800166,small_round.jpg
28,1765,352,48,40,0.7841897,03_18_2023 LG 282 copy.jpg
13,1828,255,36,35,0.7863764,round_light.jpg
29,1842,484,48,40,0.8809421,03_18_2023 LG 282 copy.jpg
30,1896,584,48,40,0.80752605,03_18_2023 LG 282 copy.jpg
33,1927,626,49,43,0.89732796,small_round.jpg
34,1990,756,49,43,0.8481167,small_round.jpg
35,2008,802,49,43,0.81108457,small_round.jpg
36,2024,843,49,43,0.8700224,small_round.jpg
1,2045,727,68,44,0.8136217,left_back_bent.jpg
31,2074,962,48,40,0.866709,03_18_2023 LG 282 copy.jpg
3,2075,843,68,44,0.7698996,left_back_bent.jpg
37,2113,1045,49,43,0.8402448,small_round.jpg
38,2130,1091,49,43,0.79131335,small_round.jpg
17,2185,1211,38,60,0.8055887,middle round.jpg
18,2219,1298,38,60,0.867115,middle round.jpg
6,2250,1383,53,48,0.8009551,top_left.jpg
51,2266,1436,64,44,0.81710094,left_angled.jpg
52,2298,1523,64,44,0.7699348,left_angled.jpg
7,2333,1596,53,48,0.7716795,top_left.jpg
4,2353,1330,68,44,0.7574998,left_back_bent.jpg
19,2385,1737,38,60,0.8714591,middle round.jpg
2,2432,785,68,44,0.764829,left_back_bent.jpg
50,2434,1889,49,43,0.79806334,small_round.jpg
