,x,y,w,h,score,match
35,70,173,48,40,0.79300267,03_18_2023 LG 282 copy.jpg
83,160,1817,49,43,0.8993924,small_round.jpg
82,191,1722,49,43,0.8466598,small_round.jpg
24,198,1581,36,35,0.7508398,round_light.jpg
12,207,1675,53,48,0.82777363,top_left.jpg
80,248,1585,49,43,0.8576058,small_round.jpg
78,268,1540,49,43,0.8534119,small_round.jpg
77,285,1494,49,43,0.840393,small_round.jpg
76,302,1452,49,43,0.8886418,small_round.jpg
75,321,1405,49,43,0.9102889,small_round.jpg
25,324,1640,36,35,0.7528515,round_light.jpg
74,345,1347,49,43,0.882882,small_round.jpg
22,369,1509,36,35,0.76289725,round_light.jpg
71,382,1265,49,43,0.8588694,small_round.jpg
70,407,1186,49,43,0.92474395,small_round.jpg
69,424,1148,49,43,0.92467576,small_round.jpg
68,440,1104,49,43,0.8758343,small_round.jpg
66,458,1059,49,43,0.9191482,small_round.jpg
65,479,1016,49,43,0.9332852,small_round.jpg
63,495,974,49,43,0.89461595,small_round.jpg
62,513,933,49,43,0.9179188,small_round.jpg
61,531,889,49,43,0.9326654,small_round.jpg
40,548,844,48,40,0.8959966,03_18_2023 LG 282 copy.jpg
60,575,799,49,43,0.91183114,small_round.jpg
58,593,759,49,43,0.92844415,small_round.jpg
57,614,714,49,43,0.9314334,small_round.jpg
56,634,667,49,43,0.9175689,small_round.jpg
55,659,621,49,43,0.89767593,small_round.jpg
53,682,578,49,43,0.7991178,small_round.jpg
51,701,526,49,43,0.8454595,small_round.jpg
19,948,201,36,35,0.81678677,round_light.jpg
34,986,163,48,40,0.8468936,03_18_2023 LG 282 copy.jpg
17,1037,139,36,35,0.81170034,round_light.jpg
14,1143,97,36,35,0.94070244,round_light.jpg
27,1175,124,38,60,0.7610655,middle round.jpg
33,1193,83,48,40,0.8411596,03_18_2023 LG 282 copy.jpg
32,1296,81,48,40,0.8777317,03_18_2023 LG 282 copy.jpg
13,1361,91,36,35,0.92975724,round_light.jpg
0,1364,137,68,44,0.8071508,left_back_bent.jpg
15,1404,103,36,35,0.8260594,round_light.jpg
16,1466,129,36,35,0.81629264,round_light.jpg
18,1509,149,36,35,0.85611266,round_light.jpg
28,1519,191,38,60,0.7506262,middle round.jpg
20,1639,261,36,35,0.7609988,round_light.jpg
21,1679,302,36,35,0.8266791,round_light.jpg
84,1714,322,38,64,0.84157485,12_20_2022 LG 282 copy.jpg
36,1762,420,48,40,0.86402404,03_18_2023 LG 282 copy.jpg
1,1791,374,68,44,0.80667126,left_back_bent.jpg
37,1792,463,48,40,0.8746455,03_18_2023 LG 282 copy.jpg
38,1819,512,48,40,0.7943702,03_18_2023 LG 282 copy.jpg
52,1851,557,49,43,0.9037567,small_round.jpg
54,1877,608,49,43,0.87708753,small_round.jpg
2,1910,468,68,44,0.76122814,left_back_bent.jpg
39,1918,687,48,40,0.81094086,03_18_2023 LG 282 copy.jpg
59,1965,782,49,43,0.7867588,small_round.jpg
3,1988,620,68,44,0.8107713,left_back_bent.jpg
41,2021,904,48,40,0.88844585,03_18_2023 LG 282 copy.jpg
42,2032,942,48,40,0.8588109,03_18_2023 LG 282 copy.jpg
64,2058,984,49,43,0.8997797,small_round.jpg
4,2059,758,68,44,0.7741217,left_back_bent.jpg
43,2071,1026,48,40,0.9441678,03_18_2023 LG 282 copy.jpg
67,2098,1063,49,43,0.75745916,small_round.jpg
5,2107,835,68,44,0.8232674,left_back_bent.jpg
44,2127,1154,48,40,0.8772162,03_18_2023 LG 282 copy.jpg
45,2146,1202,48,40,0.8456728,03_18_2023 LG 282 copy.jpg
8,2157,1060,68,44,0.7961564,left_back_bent.jpg
46,2165,1240,48,40,0.83192277,03_18_2023 LG 282 copy.jpg
6,2175,938,68,44,0.8425648,left_back_bent.jpg
72,2188,1279,49,43,0.79910856,small_round.jpg
73,2207,1323,49,43,0.80399644,small_round.jpg
7,2218,1001,68,44,0.8290715,left_back_bent.jpg
47,2225,1365,48,40,0.9003239,03_18_2023 LG 282 copy.jpg
48,2240,1411,48,40,0.8670025,03_18_2023 LG 282 copy.jpg
49,2258,1454,48,40,0.8119816,03_18_2023 LG 282 copy.jpg
79,2301,1540,49,43,0.828681,small_round.jpg
26,2301,1777,36,35,0.7702363,round_light.jpg
11,2308,1377,68,44,0.8470934,left_back_bent.jpg
9,2320,1291,68,44,0.865013,left_back_bent.jpg
50,2331,1626,48,40,0.7978424,03_18_2023 LG 282 copy.jpg
10,2366,1332,68,44,0.7710047,left_back_bent.jpg
81,2376,1712,49,43,0.75244665,small_round.jpg
29,2429,1656,38,60,0.7549739,middle round.jpg
31,2439,1849,38,60,0.7720259,middle round.jpg
23,2514,1564,36,35,0.765905,round_light.jpg
30,2554,1817,38,60,0.80242884,middle round.jpg
