,x,y,w,h,score,match
11,57,1801,68,44,0.8870929,left_back_bent.jpg
20,91,1700,38,60,0.7513643,middle round.jpg
9,140,1583,68,44,0.80615246,left_back_bent.jpg
8,157,1538,68,44,0.78091425,left_back_bent.jpg
19,215,1399,38,60,0.7934093,middle round.jpg
7,248,1327,68,44,0.7762748,left_back_bent.jpg
6,268,1283,68,44,0.7889681,left_back_bent.jpg
12,275,1231,53,48,0.76899385,top_left.jpg
5,361,1136,68,44,0.8028087,left_back_bent.jpg
4,377,1035,68,44,0.78640294,left_back_bent.jpg
3,393,993,68,44,0.7762021,left_back_bent.jpg
2,475,823,68,44,0.7708249,left_back_bent.jpg
1,496,776,68,44,0.7524496,left_back_bent.jpg
16,1062,127,38,60,0.7715106,middle round.jpg
14,1160,115,38,60,0.76041067,middle round.jpg
15,1256,126,38,60,0.7786182,middle round.jpg
17,1309,135,38,60,0.8415841,middle round.jpg
18,1358,153,38,60,0.8331379,middle round.jpg
0,1468,213,68,44,0.7587103,left_back_bent.jpg
21,2094,1339,48,40,0.7657513,03_18_2023 LG 282 copy.jpg
13,2197,55,36,35,0.7856476,round_light.jpg
22,2197,1597,48,40,0.7746343,03_18_2023 LG 282 copy.jpg
10,2266,1767,68,44,0.8505663,left_back_bent.jpg
