,x,y,w,h,score,match
5,199,1897,68,44,0.82312876,left_back_bent.jpg
6,253,1591,53,48,0.78553224,top_left.jpg
52,291,1480,49,43,0.761281,small_round.jpg
26,332,1388,38,60,0.77777594,middle round.jpg
55,364,1303,64,44,0.7939163,left_angled.jpg
1,381,1262,68,44,0.8541702,left_back_bent.jpg
54,411,1177,64,44,0.8980094,left_angled.jpg
24,448,1087,38,60,0.86533564,middle round.jpg
22,482,997,38,60,0.8818021,middle round.jpg
20,516,912,38,60,0.8467429,middle round.jpg
49,551,827,49,43,0.75363976,small_round.jpg
48,569,784,49,43,0.85214597,small_round.jpg
19,612,690,38,60,0.8625376,middle round.jpg
45,633,647,49,43,0.8330418,small_round.jpg
43,673,547,49,43,0.84240496,small_round.jpg
8,695,489,46,53,0.7610423,right_small_weird.jpg
10,731,458,36,35,0.76583946,round_light.jpg
7,745,406,46,53,0.8052157,right_small_weird.jpg
41,846,286,49,43,0.7965046,small_round.jpg
40,879,249,49,43,0.7843175,small_round.jpg
33,915,212,48,40,0.7622368,03_18_2023 LG 282 copy.jpg
31,957,175,48,40,0.7775799,03_18_2023 LG 282 copy.jpg
29,995,150,48,40,0.80696356,03_18_2023 LG 282 copy.jpg
27,1050,120,48,40,0.8508034,03_18_2023 LG 282 copy.jpg
15,1113,99,38,60,0.9181904,middle round.jpg
12,1166,91,38,60,0.8992319,middle round.jpg
39,1212,89,49,43,0.8421973,small_round.jpg
13,1269,91,38,60,0.8580775,middle round.jpg
14,1315,92,38,60,0.8768497,middle round.jpg
16,1371,104,38,60,0.8471672,middle round.jpg
28,1418,132,48,40,0.9068233,03_18_2023 LG 282 copy.jpg
30,1464,155,48,40,0.7899674,03_18_2023 LG 282 copy.jpg
32,1509,187,48,40,0.8684618,03_18_2023 LG 282 copy.jpg
34,1555,229,48,40,0.9009139,03_18_2023 LG 282 copy.jpg
35,1595,263,48,40,0.80800426,03_18_2023 LG 282 copy.jpg
9,1643,305,36,35,0.7654147,round_light.jpg
36,1669,340,48,40,0.8678292,03_18_2023 LG 282 copy.jpg
37,1701,381,48,40,0.7901601,03_18_2023 LG 282 copy.jpg
42,1762,467,49,43,0.8627813,small_round.jpg
17,1797,512,38,60,0.8649637,middle round.jpg
44,1843,611,49,43,0.77755064,small_round.jpg
18,1872,653,38,60,0.84937614,middle round.jpg
46,1913,737,49,43,0.80695015,small_round.jpg
47,1934,781,49,43,0.760199,small_round.jpg
0,1954,692,68,44,0.75442183,left_back_bent.jpg
50,1955,828,49,43,0.8305088,small_round.jpg
38,1971,869,48,40,0.8651713,03_18_2023 LG 282 copy.jpg
21,2013,930,38,60,0.9130675,middle round.jpg
23,2053,1016,38,60,0.88727164,middle round.jpg
25,2088,1105,38,60,0.8064816,middle round.jpg
56,2123,1188,38,64,0.83099943,12_20_2022 LG 282 copy.jpg
51,2209,1355,49,43,0.804671,small_round.jpg
2,2299,1435,68,44,0.77521616,left_back_bent.jpg
53,2414,1841,49,43,0.76890004,small_round.jpg
4,2427,1730,68,44,0.81066287,left_back_bent.jpg
3,2437,1684,68,44,0.8058751,left_back_bent.jpg
11,2499,1844,36,35,0.7518778,round_light.jpg
