,x,y,w,h,score,match
13,192,1842,53,48,0.81069744,top_left.jpg
12,208,1769,53,48,0.81484497,top_left.jpg
70,242,1672,49,43,0.8350923,small_round.jpg
42,291,1550,48,40,0.83026046,03_18_2023 LG 282 copy.jpg
66,313,1506,49,43,0.832061,small_round.jpg
76,334,1465,64,44,0.8352477,left_angled.jpg
11,366,1734,68,44,0.78975296,left_back_bent.jpg
10,366,1683,68,44,0.80581266,left_back_bent.jpg
65,366,1374,49,43,0.8163205,small_round.jpg
74,402,1297,64,44,0.8455838,left_angled.jpg
9,404,1578,68,44,0.813777,left_back_bent.jpg
7,411,1521,68,44,0.7910485,left_back_bent.jpg
73,418,1256,64,44,0.85793215,left_angled.jpg
60,453,1170,49,43,0.83556795,small_round.jpg
6,455,1426,68,44,0.7893965,left_back_bent.jpg
40,468,1130,48,40,0.8263538,03_18_2023 LG 282 copy.jpg
4,478,1366,68,44,0.7630204,left_back_bent.jpg
72,491,1091,64,44,0.77008456,left_angled.jpg
21,525,1060,36,35,0.8064285,round_light.jpg
2,532,1246,68,44,0.768568,left_back_bent.jpg
20,542,1017,36,35,0.76097226,round_light.jpg
58,551,959,49,43,0.84646535,small_round.jpg
0,552,1189,68,44,0.76374716,left_back_bent.jpg
56,572,917,49,43,0.87949353,small_round.jpg
55,589,875,49,43,0.90129644,small_round.jpg
53,615,831,49,43,0.8745137,small_round.jpg
51,633,788,49,43,0.9294026,small_round.jpg
50,659,744,49,43,0.84751576,small_round.jpg
48,683,695,49,43,0.90612847,small_round.jpg
47,731,603,49,43,0.89307535,small_round.jpg
45,765,555,49,43,0.8832134,small_round.jpg
37,819,471,48,40,0.8959978,03_18_2023 LG 282 copy.jpg
36,852,434,48,40,0.84288627,03_18_2023 LG 282 copy.jpg
18,925,370,36,35,0.87673527,round_light.jpg
17,991,302,36,35,0.7740316,round_light.jpg
14,1090,238,46,53,0.8059929,right_small_weird.jpg
26,1152,228,38,60,0.7721591,middle round.jpg
24,1204,219,38,60,0.8450672,middle round.jpg
25,1257,220,38,60,0.75200737,middle round.jpg
31,1304,226,48,40,0.9052309,03_18_2023 LG 282 copy.jpg
27,1357,230,38,60,0.8934226,middle round.jpg
28,1413,245,38,60,0.84542793,middle round.jpg
32,1453,269,48,40,0.76575017,03_18_2023 LG 282 copy.jpg
33,1506,296,48,40,0.8329125,03_18_2023 LG 282 copy.jpg
34,1546,328,48,40,0.859667,03_18_2023 LG 282 copy.jpg
19,1572,505,36,35,0.7503272,round_light.jpg
35,1592,373,48,40,0.8940816,03_18_2023 LG 282 copy.jpg
15,1667,441,46,53,0.8597026,right_small_weird.jpg
46,1756,567,49,43,0.783124,small_round.jpg
71,1786,615,64,44,0.7530979,left_angled.jpg
49,1836,709,49,43,0.83432776,small_round.jpg
16,1860,753,46,53,0.7958468,right_small_weird.jpg
52,1884,804,49,43,0.8241428,small_round.jpg
54,1906,847,49,43,0.84261304,small_round.jpg
38,1926,891,48,40,0.841986,03_18_2023 LG 282 copy.jpg
57,1943,933,49,43,0.82426924,small_round.jpg
59,1962,975,49,43,0.8346825,small_round.jpg
39,1978,1018,48,40,0.87198055,03_18_2023 LG 282 copy.jpg
61,2043,1179,49,43,0.81957,small_round.jpg
62,2079,1264,49,43,0.8409272,small_round.jpg
63,2093,1307,49,43,0.8634825,small_round.jpg
64,2110,1349,49,43,0.81840384,small_round.jpg
75,2148,1432,64,44,0.8277611,left_angled.jpg
41,2172,1511,48,40,0.7689958,03_18_2023 LG 282 copy.jpg
77,2187,1060,38,64,0.8486425,12_20_2022 LG 282 copy.jpg
67,2189,1558,49,43,0.76383,small_round.jpg
1,2198,1222,68,44,0.77438426,left_back_bent.jpg
68,2206,1602,49,43,0.8593012,small_round.jpg
69,2224,1644,49,43,0.85999835,small_round.jpg
3,2236,1313,68,44,0.7505079,left_back_bent.jpg
43,2250,1729,48,40,0.8334109,03_18_2023 LG 282 copy.jpg
44,2267,1770,48,40,0.7913206,03_18_2023 LG 282 copy.jpg
5,2279,1405,68,44,0.7756327,left_back_bent.jpg
23,2297,1819,36,35,0.7968692,round_light.jpg
8,2366,1563,68,44,0.80676687,left_back_bent.jpg
22,2376,1715,36,35,0.7557324,round_light.jpg
30,2382,1849,38,60,0.82801324,middle round.jpg
29,2455,1846,38,60,0.75540125,middle round.jpg
