,x,y,w,h,score,match
27,65,1856,36,35,0.7638553,round_light.jpg
26,112,1851,36,35,0.78824866,round_light.jpg
25,264,1832,36,35,0.80481577,round_light.jpg
65,273,1791,49,43,0.8089996,small_round.jpg
64,291,1748,49,43,0.83145064,small_round.jpg
63,329,1660,49,43,0.89870083,small_round.jpg
29,376,1562,38,60,0.82453775,middle round.jpg
42,389,1525,48,40,0.86643994,03_18_2023 LG 282 copy.jpg
62,413,1445,49,43,0.8102125,small_round.jpg
68,447,1368,64,44,0.7864045,left_angled.jpg
17,460,1331,36,35,0.7640693,round_light.jpg
61,491,1279,49,43,0.79417956,small_round.jpg
60,501,1237,49,43,0.78993237,small_round.jpg
58,526,1201,49,43,0.8132087,small_round.jpg
67,565,1118,64,44,0.8111695,left_angled.jpg
56,589,1075,49,43,0.8046821,small_round.jpg
66,602,1033,64,44,0.8047754,left_angled.jpg
53,628,991,49,43,0.7809362,small_round.jpg
51,649,946,49,43,0.8721237,small_round.jpg
49,673,897,49,43,0.90352607,small_round.jpg
24,687,1827,36,35,0.7655497,round_light.jpg
47,719,808,49,43,0.89774144,small_round.jpg
40,746,762,48,40,0.8941953,03_18_2023 LG 282 copy.jpg
37,799,680,48,40,0.88450927,03_18_2023 LG 282 copy.jpg
36,835,633,48,40,0.8199961,03_18_2023 LG 282 copy.jpg
15,941,531,36,35,0.81122404,round_light.jpg
13,980,500,36,35,0.8343473,round_light.jpg
32,1015,464,48,40,0.8445725,03_18_2023 LG 282 copy.jpg
11,1068,441,36,35,0.78112435,round_light.jpg
6,1105,424,44,44,0.7645908,12_20_2022 LG 282 copy 2.jpg
31,1164,400,48,40,0.8543059,03_18_2023 LG 282 copy.jpg
30,1220,391,48,40,0.8311423,03_18_2023 LG 282 copy.jpg
7,1278,387,46,53,0.8440803,right_small_weird.jpg
44,1322,394,49,43,0.83471656,small_round.jpg
5,1375,405,44,44,0.8126915,12_20_2022 LG 282 copy 2.jpg
10,1439,428,36,35,0.9425923,round_light.jpg
12,1480,444,36,35,0.8695487,round_light.jpg
33,1518,464,48,40,0.9068863,03_18_2023 LG 282 copy.jpg
14,1572,503,36,35,0.84673154,round_light.jpg
34,1607,538,48,40,0.86466616,03_18_2023 LG 282 copy.jpg
35,1683,615,48,40,0.85786575,03_18_2023 LG 282 copy.jpg
45,1718,649,49,43,0.8890325,small_round.jpg
38,1744,693,48,40,0.9127095,03_18_2023 LG 282 copy.jpg
39,1771,736,48,40,0.91038394,03_18_2023 LG 282 copy.jpg
46,1801,778,49,43,0.86240155,small_round.jpg
48,1827,829,49,43,0.84753776,small_round.jpg
8,1849,870,46,53,0.80361235,right_small_weird.jpg
50,1876,925,49,43,0.82075953,small_round.jpg
52,1899,967,49,43,0.8587831,small_round.jpg
54,1917,1008,49,43,0.86742246,small_round.jpg
55,1941,1052,49,43,0.83166564,small_round.jpg
57,1956,1093,49,43,0.8654211,small_round.jpg
9,1969,1139,46,53,0.79612684,right_small_weird.jpg
59,2014,1217,49,43,0.82923245,small_round.jpg
16,2040,1312,36,35,0.83270913,round_light.jpg
69,2081,1382,64,44,0.8147325,left_angled.jpg
71,2101,1575,38,64,0.7528359,12_20_2022 LG 282 copy.jpg
41,2129,1508,48,40,0.8221305,03_18_2023 LG 282 copy.jpg
0,2132,1288,68,44,0.7645814,left_back_bent.jpg
18,2140,1564,36,35,0.81175005,round_light.jpg
1,2147,1356,68,44,0.75401276,left_back_bent.jpg
70,2169,1590,64,44,0.78866386,left_angled.jpg
23,2171,1822,36,35,0.78714305,round_light.jpg
3,2201,1682,68,44,0.8549008,left_back_bent.jpg
43,2228,1755,48,40,0.7776301,03_18_2023 LG 282 copy.jpg
72,2236,1797,38,64,0.77666956,12_20_2022 LG 282 copy.jpg
2,2250,1606,68,44,0.8794043,left_back_bent.jpg
4,2270,1839,68,44,0.8061441,left_back_bent.jpg
22,2343,1812,36,35,0.7588476,round_light.jpg
19,2388,1801,36,35,0.80424833,round_light.jpg
28,2426,1903,36,35,0.79633546,round_light.jpg
20,2457,1803,36,35,0.81721133,round_light.jpg
21,2536,1806,36,35,0.8028436,round_light.jpg
