,x,y,w,h,score,match
14,120,1868,53,48,0.83555996,top_left.jpg
13,140,1817,53,48,0.87050223,top_left.jpg
12,154,1772,53,48,0.8795565,top_left.jpg
11,190,1676,53,48,0.8487531,top_left.jpg
10,210,1633,53,48,0.874847,top_left.jpg
9,231,1588,53,48,0.88546175,top_left.jpg
46,253,1549,49,43,0.8150952,small_round.jpg
61,272,1507,64,44,0.8478863,left_angled.jpg
45,289,1462,49,43,0.8510342,small_round.jpg
66,326,1190,38,64,0.8158809,12_20_2022 LG 282 copy.jpg
58,336,1362,64,44,0.8472747,left_angled.jpg
8,369,1417,53,48,0.85234517,top_left.jpg
44,391,1239,49,43,0.8555789,small_round.jpg
67,399,1313,38,64,0.79867965,12_20_2022 LG 282 copy.jpg
4,424,1168,68,44,0.8913752,left_back_bent.jpg
54,461,1079,64,44,0.8950887,left_angled.jpg
53,500,993,64,44,0.8510254,left_angled.jpg
51,538,908,64,44,0.8459174,left_angled.jpg
43,580,819,49,43,0.8670392,small_round.jpg
50,604,781,64,44,0.8302469,left_angled.jpg
29,648,687,38,60,0.88284916,middle round.jpg
42,670,644,49,43,0.8720645,small_round.jpg
27,720,546,38,60,0.89874816,middle round.jpg
1,737,627,68,44,0.8645993,left_back_bent.jpg
41,744,502,49,43,0.8541437,small_round.jpg
36,763,465,48,40,0.845315,03_18_2023 LG 282 copy.jpg
24,804,415,38,60,0.8860983,middle round.jpg
20,826,1701,36,35,0.833933,round_light.jpg
39,831,376,49,43,0.8159906,small_round.jpg
38,878,323,49,43,0.84552056,small_round.jpg
34,962,227,48,40,0.8778875,03_18_2023 LG 282 copy.jpg
33,1007,194,48,40,0.80860686,03_18_2023 LG 282 copy.jpg
17,1223,125,36,35,0.8127218,round_light.jpg
22,1281,128,38,60,0.80123043,middle round.jpg
21,1325,122,38,60,0.88967776,middle round.jpg
23,1425,146,38,60,0.86295384,middle round.jpg
18,1491,176,36,35,0.8300658,round_light.jpg
47,1520,194,64,44,0.75410455,left_angled.jpg
35,1563,231,48,40,0.88265824,03_18_2023 LG 282 copy.jpg
15,1607,266,46,53,0.8020224,right_small_weird.jpg
0,1608,187,68,44,0.8606485,left_back_bent.jpg
37,1645,312,49,43,0.82959574,small_round.jpg
16,1681,349,46,53,0.83665127,right_small_weird.jpg
40,1715,392,49,43,0.82153016,small_round.jpg
48,1718,315,64,44,0.83313894,left_angled.jpg
25,1748,430,38,60,0.91348475,middle round.jpg
26,1801,521,38,60,0.9421448,middle round.jpg
28,1827,572,38,60,0.88233644,middle round.jpg
49,1876,671,64,44,0.8447749,left_angled.jpg
30,1890,713,38,60,0.8575902,middle round.jpg
19,1914,560,36,35,0.7967901,round_light.jpg
2,1954,654,68,44,0.7782517,left_back_bent.jpg
65,1960,887,38,64,0.8239533,12_20_2022 LG 282 copy.jpg
3,1972,695,68,44,0.7505205,left_back_bent.jpg
52,1994,935,64,44,0.85825187,left_angled.jpg
31,2023,1006,38,60,0.8694446,middle round.jpg
32,2050,1094,38,60,0.8519289,middle round.jpg
55,2098,1183,64,44,0.82030135,left_angled.jpg
56,2114,1227,64,44,0.8408498,left_angled.jpg
57,2170,1352,64,44,0.8239259,left_angled.jpg
59,2188,1399,64,44,0.8183892,left_angled.jpg
60,2215,1483,64,44,0.79968894,left_angled.jpg
62,2231,1527,64,44,0.8100758,left_angled.jpg
68,2249,1612,38,64,0.8181822,12_20_2022 LG 282 copy.jpg
63,2297,1704,64,44,0.78984547,left_angled.jpg
64,2315,1747,64,44,0.7545564,left_angled.jpg
5,2339,1827,68,44,0.7877538,left_back_bent.jpg
6,2358,1867,68,44,0.78140223,left_back_bent.jpg
69,2425,1865,38,64,0.75398755,12_20_2022 LG 282 copy.jpg
7,2464,1875,68,44,0.8738953,left_back_bent.jpg
