,x,y,w,h,score,match
64,121,1901,49,43,0.75189567,small_round.jpg
1,124,1856,53,48,0.81597066,top_left.jpg
62,196,1703,49,43,0.8094217,small_round.jpg
61,230,1612,49,43,0.84842086,small_round.jpg
45,243,1569,48,40,0.792042,03_18_2023 LG 282 copy.jpg
60,267,1524,49,43,0.7636382,small_round.jpg
59,286,1483,49,43,0.7915829,small_round.jpg
58,300,1439,49,43,0.8238054,small_round.jpg
57,320,1397,49,43,0.7949475,small_round.jpg
39,349,1310,48,40,0.8455304,03_18_2023 LG 282 copy.jpg
56,377,1261,49,43,0.9026569,small_round.jpg
55,407,1176,49,43,0.86598974,small_round.jpg
54,421,1137,49,43,0.9113202,small_round.jpg
53,438,1097,49,43,0.9223532,small_round.jpg
52,471,1018,49,43,0.9385246,small_round.jpg
33,505,932,48,40,0.89047426,03_18_2023 LG 282 copy.jpg
31,540,852,48,40,0.818973,03_18_2023 LG 282 copy.jpg
51,569,805,49,43,0.8064174,small_round.jpg
50,587,761,49,43,0.7811096,small_round.jpg
49,606,719,49,43,0.7871135,small_round.jpg
48,627,677,49,43,0.7512716,small_round.jpg
47,697,541,49,43,0.75771767,small_round.jpg
19,749,450,36,35,0.7609197,round_light.jpg
15,834,320,36,35,0.8149082,round_light.jpg
13,901,242,36,35,0.8548151,round_light.jpg
12,933,211,36,35,0.8433231,round_light.jpg
10,966,181,36,35,0.7824542,round_light.jpg
21,1092,83,48,40,0.8960391,03_18_2023 LG 282 copy.jpg
2,1212,62,36,35,0.9386089,round_light.jpg
4,1268,64,36,35,0.9607832,round_light.jpg
3,1319,63,36,35,0.9453376,round_light.jpg
5,1368,67,36,35,0.94945693,round_light.jpg
6,1422,81,36,35,0.9535491,round_light.jpg
7,1485,117,36,35,0.8273861,round_light.jpg
8,1522,134,36,35,0.7754062,round_light.jpg
9,1567,166,36,35,0.75027364,round_light.jpg
11,1607,210,36,35,0.7692646,round_light.jpg
14,1643,242,36,35,0.7754185,round_light.jpg
16,1715,321,36,35,0.77641344,round_light.jpg
18,1745,359,36,35,0.85550946,round_light.jpg
22,1789,445,48,40,0.834638,03_18_2023 LG 282 copy.jpg
23,1812,486,48,40,0.80541617,03_18_2023 LG 282 copy.jpg
24,1867,590,48,40,0.8503832,03_18_2023 LG 282 copy.jpg
25,1893,631,48,40,0.9051198,03_18_2023 LG 282 copy.jpg
26,1915,673,48,40,0.9256672,03_18_2023 LG 282 copy.jpg
27,1938,717,48,40,0.90033305,03_18_2023 LG 282 copy.jpg
0,1954,552,68,44,0.7875813,left_back_bent.jpg
28,1957,759,48,40,0.9231408,03_18_2023 LG 282 copy.jpg
29,1974,804,48,40,0.8969412,03_18_2023 LG 282 copy.jpg
30,1992,844,48,40,0.88762367,03_18_2023 LG 282 copy.jpg
32,2027,919,48,40,0.9235384,03_18_2023 LG 282 copy.jpg
34,2064,999,48,40,0.9166621,03_18_2023 LG 282 copy.jpg
35,2100,1087,48,40,0.92577666,03_18_2023 LG 282 copy.jpg
17,2110,333,36,35,0.7876701,round_light.jpg
20,2129,1132,36,35,0.8231842,round_light.jpg
36,2135,1170,48,40,0.91514426,03_18_2023 LG 282 copy.jpg
37,2155,1209,48,40,0.92805535,03_18_2023 LG 282 copy.jpg
38,2188,1289,48,40,0.85370415,03_18_2023 LG 282 copy.jpg
40,2203,1330,48,40,0.83577836,03_18_2023 LG 282 copy.jpg
41,2225,1377,48,40,0.8691988,03_18_2023 LG 282 copy.jpg
42,2252,1463,48,40,0.8299472,03_18_2023 LG 282 copy.jpg
43,2270,1503,48,40,0.7680617,03_18_2023 LG 282 copy.jpg
44,2288,1544,48,40,0.80259,03_18_2023 LG 282 copy.jpg
46,2309,1590,48,40,0.84150046,03_18_2023 LG 282 copy.jpg
65,2350,1673,64,44,0.7561177,left_angled.jpg
63,2367,1714,49,43,0.8621929,small_round.jpg
