,x,y,w,h,score,match
38,177,853,49,43,0.79433364,small_round.jpg
46,227,1717,64,44,0.75251806,left_angled.jpg
2,243,1479,68,44,0.7610293,left_back_bent.jpg
20,346,1254,38,60,0.7691045,middle round.jpg
39,346,1412,49,43,0.8002454,small_round.jpg
26,378,1331,48,40,0.77601534,03_18_2023 LG 282 copy.jpg
25,432,1201,48,40,0.8021438,03_18_2023 LG 282 copy.jpg
9,453,1166,36,35,0.80424154,round_light.jpg
17,508,1029,38,60,0.82479286,middle round.jpg
44,546,957,64,44,0.79977626,left_angled.jpg
0,564,916,68,44,0.836192,left_back_bent.jpg
37,600,823,49,43,0.84175885,small_round.jpg
15,644,737,38,60,0.85846204,middle round.jpg
36,664,695,49,43,0.8181803,small_round.jpg
24,702,609,48,40,0.840274,03_18_2023 LG 282 copy.jpg
35,732,561,49,43,0.8569831,small_round.jpg
34,780,468,49,43,0.84529215,small_round.jpg
32,838,379,49,43,0.83879507,small_round.jpg
31,871,334,49,43,0.77024525,small_round.jpg
29,904,296,49,43,0.7622314,small_round.jpg
23,931,261,48,40,0.814884,03_18_2023 LG 282 copy.jpg
22,1037,159,48,40,0.77317536,03_18_2023 LG 282 copy.jpg
7,1092,143,36,35,0.85821426,round_light.jpg
5,1183,84,46,53,0.78334576,right_small_weird.jpg
10,1250,84,38,60,0.75644076,middle round.jpg
6,1361,91,36,35,0.90250146,round_light.jpg
49,1399,93,38,64,0.80807614,12_20_2022 LG 282 copy.jpg
11,1458,110,38,60,0.85850626,middle round.jpg
43,1554,162,64,44,0.8244187,left_angled.jpg
28,1676,268,49,43,0.8233244,small_round.jpg
30,1710,309,49,43,0.8300129,small_round.jpg
12,1745,346,38,60,0.83186984,middle round.jpg
33,1776,386,49,43,0.81319124,small_round.jpg
50,1797,425,38,64,0.8595609,12_20_2022 LG 282 copy.jpg
51,1823,473,38,64,0.78466696,12_20_2022 LG 282 copy.jpg
13,1884,567,38,60,0.8005457,middle round.jpg
14,1900,625,38,60,0.79312974,middle round.jpg
52,1943,709,38,64,0.82983446,12_20_2022 LG 282 copy.jpg
16,1971,757,38,60,0.8284631,middle round.jpg
53,2001,836,38,64,0.7540778,12_20_2022 LG 282 copy.jpg
8,2017,901,36,35,0.7537155,round_light.jpg
54,2084,1055,38,64,0.79858494,12_20_2022 LG 282 copy.jpg
18,2127,1142,38,60,0.85601896,middle round.jpg
19,2167,1223,38,60,0.8653445,middle round.jpg
4,2207,1303,53,48,0.85131615,top_left.jpg
27,2230,1449,48,40,0.8533648,03_18_2023 LG 282 copy.jpg
45,2293,1517,64,44,0.75317156,left_angled.jpg
41,2311,1562,49,43,0.8112058,small_round.jpg
42,2325,1604,49,43,0.762681,small_round.jpg
40,2352,1506,49,43,0.7609986,small_round.jpg
1,2352,1460,68,44,0.81069964,left_back_bent.jpg
3,2362,1684,68,44,0.75256073,left_back_bent.jpg
47,2374,1730,64,44,0.7801837,left_angled.jpg
48,2391,1774,64,44,0.78564906,left_angled.jpg
21,2407,1817,38,60,0.8723563,middle round.jpg
