,x,y,w,h,score,match
46,88,1895,64,44,0.8201843,left_angled.jpg
7,103,1855,68,44,0.93132526,left_back_bent.jpg
26,263,1445,38,60,0.85134876,middle round.jpg
5,279,1408,68,44,0.8594349,left_back_bent.jpg
25,352,1298,38,60,0.89349055,middle round.jpg
45,354,1228,64,44,0.85281545,left_angled.jpg
44,399,1108,64,44,0.7927697,left_angled.jpg
3,415,1068,68,44,0.8905626,left_back_bent.jpg
2,431,1022,68,44,0.9117044,left_back_bent.jpg
37,445,974,49,43,0.7925209,small_round.jpg
43,468,932,64,44,0.85057575,left_angled.jpg
42,510,848,64,44,0.77644116,left_angled.jpg
36,544,758,49,43,0.91167235,small_round.jpg
34,562,709,49,43,0.8096917,small_round.jpg
33,587,665,49,43,0.76386344,small_round.jpg
41,616,624,64,44,0.7625086,left_angled.jpg
32,656,524,49,43,0.7918068,small_round.jpg
1,698,903,68,44,0.7547967,left_back_bent.jpg
31,763,345,49,43,0.8702876,small_round.jpg
14,1100,86,38,60,0.85756046,middle round.jpg
11,1152,78,38,60,0.7664017,middle round.jpg
12,1251,78,38,60,0.8433859,middle round.jpg
13,1304,82,38,60,0.7735264,middle round.jpg
17,1348,321,38,60,0.75254625,middle round.jpg
15,1355,99,38,60,0.81481713,middle round.jpg
16,1408,114,38,60,0.8278417,middle round.jpg
28,1449,143,48,40,0.8970905,03_18_2023 LG 282 copy.jpg
30,1544,212,49,43,0.8438618,small_round.jpg
29,1580,252,48,40,0.89310366,03_18_2023 LG 282 copy.jpg
18,1687,365,38,60,0.8580635,middle round.jpg
19,1717,409,38,60,0.8530226,middle round.jpg
20,1745,453,38,60,0.83297706,middle round.jpg
21,1775,497,38,60,0.88988256,middle round.jpg
22,1797,550,38,60,0.8385708,middle round.jpg
0,1853,643,68,44,0.75394535,left_back_bent.jpg
35,1891,725,49,43,0.82041615,small_round.jpg
10,1920,831,36,35,0.82978284,round_light.jpg
23,1951,854,38,60,0.77805287,middle round.jpg
9,2038,1049,53,48,0.75779396,top_left.jpg
24,2101,1181,38,60,0.82935864,middle round.jpg
47,2122,1261,38,64,0.8355395,12_20_2022 LG 282 copy.jpg
48,2159,1346,38,64,0.75926924,12_20_2022 LG 282 copy.jpg
4,2169,1305,68,44,0.7686609,left_back_bent.jpg
38,2224,1477,49,43,0.78343564,small_round.jpg
49,2234,1518,38,64,0.75458395,12_20_2022 LG 282 copy.jpg
6,2300,1641,68,44,0.77482885,left_back_bent.jpg
39,2331,1737,49,43,0.8112873,small_round.jpg
40,2349,1781,49,43,0.8245178,small_round.jpg
27,2370,1826,38,60,0.8103107,middle round.jpg
8,2418,1900,68,44,0.76969594,left_back_bent.jpg
