,x,y,w,h,score,match
8,223,1667,36,35,0.781186,round_light.jpg
7,240,1623,36,35,0.7580449,round_light.jpg
35,245,1577,48,40,0.80530894,03_18_2023 LG 282 copy.jpg
1,255,1868,68,44,0.7552644,left_back_bent.jpg
34,263,1534,48,40,0.76795113,03_18_2023 LG 282 copy.jpg
31,297,1449,48,40,0.7906008,03_18_2023 LG 282 copy.jpg
6,319,1412,36,35,0.7767415,round_light.jpg
29,333,1359,48,40,0.7821153,03_18_2023 LG 282 copy.jpg
5,379,1274,36,35,0.8019577,round_light.jpg
26,388,1225,48,40,0.85103697,03_18_2023 LG 282 copy.jpg
25,417,1148,48,40,0.85215086,03_18_2023 LG 282 copy.jpg
23,449,1067,48,40,0.7850318,03_18_2023 LG 282 copy.jpg
22,472,1026,48,40,0.78647166,03_18_2023 LG 282 copy.jpg
41,510,937,49,43,0.78198165,small_round.jpg
19,526,901,48,40,0.823311,03_18_2023 LG 282 copy.jpg
40,590,768,49,43,0.7758274,small_round.jpg
46,982,180,38,64,0.7789129,12_20_2022 LG 282 copy.jpg
2,1185,118,36,35,0.8346322,round_light.jpg
3,1346,122,36,35,0.75216585,round_light.jpg
4,1400,136,36,35,0.7727933,round_light.jpg
36,1492,174,49,43,0.7696742,small_round.jpg
9,1571,251,48,40,0.77470374,03_18_2023 LG 282 copy.jpg
10,1644,321,48,40,0.78320277,03_18_2023 LG 282 copy.jpg
11,1709,399,48,40,0.80734086,03_18_2023 LG 282 copy.jpg
12,1738,438,48,40,0.85073185,03_18_2023 LG 282 copy.jpg
13,1764,486,48,40,0.77044165,03_18_2023 LG 282 copy.jpg
14,1786,527,48,40,0.7761115,03_18_2023 LG 282 copy.jpg
37,1821,577,49,43,0.85844433,small_round.jpg
15,1839,628,48,40,0.8600186,03_18_2023 LG 282 copy.jpg
16,1865,670,48,40,0.80785674,03_18_2023 LG 282 copy.jpg
38,1892,711,49,43,0.8772679,small_round.jpg
39,1914,754,49,43,0.87392503,small_round.jpg
17,1947,842,48,40,0.90758437,03_18_2023 LG 282 copy.jpg
18,1964,881,48,40,0.85278225,03_18_2023 LG 282 copy.jpg
20,1983,918,48,40,0.8778584,03_18_2023 LG 282 copy.jpg
21,2000,955,48,40,0.8187141,03_18_2023 LG 282 copy.jpg
42,2021,995,49,43,0.78643125,small_round.jpg
43,2038,1036,49,43,0.7599633,small_round.jpg
24,2055,1077,48,40,0.82022536,03_18_2023 LG 282 copy.jpg
44,2076,1121,49,43,0.81070346,small_round.jpg
45,2111,1205,49,43,0.89377886,small_round.jpg
27,2145,1289,48,40,0.9169836,03_18_2023 LG 282 copy.jpg
28,2161,1326,48,40,0.8809719,03_18_2023 LG 282 copy.jpg
30,2177,1367,48,40,0.82952476,03_18_2023 LG 282 copy.jpg
32,2213,1453,48,40,0.87336516,03_18_2023 LG 282 copy.jpg
33,2228,1502,48,40,0.89161557,03_18_2023 LG 282 copy.jpg
0,2267,1356,68,44,0.8354382,left_back_bent.jpg
