,x,y,w,h,score,match
8,135,1880,68,44,0.8308133,left_back_bent.jpg
15,173,1723,53,48,0.76943916,top_left.jpg
54,223,1602,64,44,0.79690295,left_angled.jpg
14,239,1551,53,48,0.85961086,top_left.jpg
13,253,1508,53,48,0.89922893,top_left.jpg
45,287,1422,49,43,0.8498959,small_round.jpg
44,305,1378,49,43,0.8439641,small_round.jpg
53,322,1337,64,44,0.820218,left_angled.jpg
52,337,1293,64,44,0.83663076,left_angled.jpg
11,372,1199,53,48,0.8293334,top_left.jpg
5,379,1470,68,44,0.7897201,left_back_bent.jpg
50,401,1127,64,44,0.81576043,left_angled.jpg
49,436,1042,64,44,0.8837146,left_angled.jpg
6,436,1729,68,44,0.77911675,left_back_bent.jpg
4,449,1293,68,44,0.83326566,left_back_bent.jpg
48,470,958,64,44,0.821986,left_angled.jpg
12,472,1236,53,48,0.7968349,top_left.jpg
47,505,873,64,44,0.82354826,left_angled.jpg
3,506,1112,68,44,0.7532918,left_back_bent.jpg
46,546,785,64,44,0.81610715,left_angled.jpg
38,562,737,49,43,0.8222211,small_round.jpg
37,584,693,49,43,0.8171259,small_round.jpg
35,605,649,49,43,0.839926,small_round.jpg
34,626,603,49,43,0.8813778,small_round.jpg
33,649,558,49,43,0.8680599,small_round.jpg
32,672,506,49,43,0.8623226,small_round.jpg
31,695,459,49,43,0.8423707,small_round.jpg
25,731,404,38,60,0.8418772,middle round.jpg
30,780,325,49,43,0.8436991,small_round.jpg
9,841,251,53,48,0.838655,top_left.jpg
24,966,141,38,60,0.91404814,middle round.jpg
21,1053,91,38,60,0.80045605,middle round.jpg
19,1109,74,38,60,0.8432666,middle round.jpg
17,1159,65,38,60,0.8280134,middle round.jpg
16,1210,57,38,60,0.8337615,middle round.jpg
18,1310,65,38,60,0.82688165,middle round.jpg
20,1362,78,38,60,0.8956673,middle round.jpg
22,1411,97,38,60,0.86725354,middle round.jpg
23,1459,119,38,60,0.902608,middle round.jpg
29,1589,239,48,40,0.7849547,03_18_2023 LG 282 copy.jpg
0,1740,272,68,44,0.86739284,left_back_bent.jpg
26,1755,428,38,60,0.838919,middle round.jpg
10,1805,335,53,48,0.7819278,top_left.jpg
27,1838,569,38,60,0.80624795,middle round.jpg
36,1881,657,49,43,0.767292,small_round.jpg
55,1939,779,38,64,0.85057527,12_20_2022 LG 282 copy.jpg
1,1947,569,68,44,0.78109837,left_back_bent.jpg
2,1969,711,68,44,0.84517235,left_back_bent.jpg
39,2018,941,49,43,0.77858716,small_round.jpg
40,2037,981,49,43,0.8091324,small_round.jpg
28,2046,1814,38,60,0.7545808,middle round.jpg
41,2056,1022,49,43,0.7957724,small_round.jpg
42,2072,1066,49,43,0.7930596,small_round.jpg
43,2091,1107,49,43,0.7931809,small_round.jpg
51,2120,1156,64,44,0.8078447,left_angled.jpg
7,2493,1780,68,44,0.7586186,left_back_bent.jpg
