,x,y,w,h,score,match
65,217,1842,49,43,0.752867,small_round.jpg
1,221,1771,53,48,0.8349905,top_left.jpg
11,226,1907,36,35,0.7621789,round_light.jpg
60,263,1623,49,43,0.7647271,small_round.jpg
58,280,1579,49,43,0.8046802,small_round.jpg
35,291,1536,48,40,0.7877844,03_18_2023 LG 282 copy.jpg
56,310,1490,49,43,0.81781423,small_round.jpg
54,324,1442,49,43,0.8467561,small_round.jpg
52,350,1359,49,43,0.8477965,small_round.jpg
51,363,1319,49,43,0.852619,small_round.jpg
49,376,1279,49,43,0.828766,small_round.jpg
48,390,1235,49,43,0.8445146,small_round.jpg
34,399,1188,48,40,0.83882457,03_18_2023 LG 282 copy.jpg
33,416,1146,48,40,0.82830554,03_18_2023 LG 282 copy.jpg
32,429,1106,48,40,0.84886456,03_18_2023 LG 282 copy.jpg
43,453,1063,49,43,0.83166796,small_round.jpg
41,486,971,49,43,0.83954865,small_round.jpg
29,518,885,48,40,0.78218675,03_18_2023 LG 282 copy.jpg
28,533,842,48,40,0.7661998,03_18_2023 LG 282 copy.jpg
26,553,793,48,40,0.7501996,03_18_2023 LG 282 copy.jpg
25,573,749,48,40,0.80577797,03_18_2023 LG 282 copy.jpg
23,592,698,48,40,0.78950554,03_18_2023 LG 282 copy.jpg
21,614,648,48,40,0.7867007,03_18_2023 LG 282 copy.jpg
20,642,602,48,40,0.7794332,03_18_2023 LG 282 copy.jpg
38,669,557,49,43,0.7624785,small_round.jpg
37,891,287,49,43,0.75002396,small_round.jpg
36,940,258,49,43,0.8164275,small_round.jpg
15,991,245,48,40,0.86386514,03_18_2023 LG 282 copy.jpg
2,1124,163,36,35,0.78484523,round_light.jpg
9,1134,1021,36,35,0.7545389,round_light.jpg
13,1151,218,48,40,0.7930702,03_18_2023 LG 282 copy.jpg
14,1199,221,48,40,0.8669892,03_18_2023 LG 282 copy.jpg
3,1263,230,36,35,0.8731056,round_light.jpg
4,1316,246,36,35,0.8648063,round_light.jpg
5,1364,271,36,35,0.80244046,round_light.jpg
6,1410,299,36,35,0.75293964,round_light.jpg
7,1495,369,36,35,0.7743436,round_light.jpg
16,1522,405,48,40,0.82832634,03_18_2023 LG 282 copy.jpg
8,1571,442,36,35,0.800795,round_light.jpg
17,1591,475,48,40,0.8900117,03_18_2023 LG 282 copy.jpg
18,1624,513,48,40,0.9050069,03_18_2023 LG 282 copy.jpg
19,1653,558,48,40,0.91165644,03_18_2023 LG 282 copy.jpg
39,1716,644,49,43,0.8123151,small_round.jpg
22,1739,693,48,40,0.81142884,03_18_2023 LG 282 copy.jpg
24,1771,733,48,40,0.7761512,03_18_2023 LG 282 copy.jpg
27,1822,814,48,40,0.83190864,03_18_2023 LG 282 copy.jpg
40,1846,851,49,43,0.8433955,small_round.jpg
30,1904,972,48,40,0.8835767,03_18_2023 LG 282 copy.jpg
31,1921,1009,48,40,0.85237736,03_18_2023 LG 282 copy.jpg
42,1945,1046,49,43,0.87570727,small_round.jpg
44,1965,1086,49,43,0.80401355,small_round.jpg
10,1982,1881,36,35,0.81164944,round_light.jpg
45,1987,1130,49,43,0.7914607,small_round.jpg
46,2009,1170,49,43,0.81553274,small_round.jpg
47,2029,1212,49,43,0.8289659,small_round.jpg
50,2070,1290,49,43,0.7818749,small_round.jpg
12,2096,1875,38,60,0.75433946,middle round.jpg
53,2135,1408,49,43,0.83027655,small_round.jpg
55,2152,1453,49,43,0.8775834,small_round.jpg
57,2169,1494,49,43,0.7743153,small_round.jpg
0,2186,1374,68,44,0.76029664,left_back_bent.jpg
59,2206,1579,49,43,0.8605808,small_round.jpg
61,2249,1661,49,43,0.8195099,small_round.jpg
62,2270,1701,49,43,0.8376105,small_round.jpg
63,2310,1786,49,43,0.802523,small_round.jpg
64,2334,1831,49,43,0.8219167,small_round.jpg
