,x,y,w,h,score,match
9,264,653,36,35,0.75517195,round_light.jpg
28,339,1877,48,40,0.8597974,03_18_2023 LG 282 copy.jpg
49,363,1829,49,43,0.85336965,small_round.jpg
48,377,1784,49,43,0.8658379,small_round.jpg
27,390,1742,48,40,0.8767628,03_18_2023 LG 282 copy.jpg
45,411,1700,49,43,0.8613286,small_round.jpg
44,434,1652,49,43,0.87354267,small_round.jpg
43,464,1569,49,43,0.8718048,small_round.jpg
41,482,1526,49,43,0.878567,small_round.jpg
38,519,1441,49,43,0.88095045,small_round.jpg
37,536,1396,49,43,0.851146,small_round.jpg
24,552,1356,48,40,0.8641893,03_18_2023 LG 282 copy.jpg
36,571,1311,49,43,0.86057025,small_round.jpg
22,589,1271,48,40,0.8802847,03_18_2023 LG 282 copy.jpg
35,614,1225,49,43,0.8951171,small_round.jpg
19,630,1186,48,40,0.8944889,03_18_2023 LG 282 copy.jpg
33,742,958,49,43,0.7560895,small_round.jpg
32,764,909,49,43,0.763957,small_round.jpg
30,818,817,49,43,0.7678922,small_round.jpg
6,1104,526,36,35,0.82071525,round_light.jpg
13,1313,472,48,40,0.77516186,03_18_2023 LG 282 copy.jpg
14,1416,477,48,40,0.8970789,03_18_2023 LG 282 copy.jpg
15,1469,491,48,40,0.7678707,03_18_2023 LG 282 copy.jpg
5,1531,517,36,35,0.9145709,round_light.jpg
7,1620,576,36,35,0.83489037,round_light.jpg
8,1665,620,36,35,0.80607414,round_light.jpg
10,1741,695,36,35,0.7666892,round_light.jpg
29,1802,769,49,43,0.7875279,small_round.jpg
16,1826,814,48,40,0.8979997,03_18_2023 LG 282 copy.jpg
31,1883,908,49,43,0.7837871,small_round.jpg
17,1905,956,48,40,0.8528349,03_18_2023 LG 282 copy.jpg
18,1948,1055,48,40,0.84489584,03_18_2023 LG 282 copy.jpg
34,2015,1173,49,43,0.8084517,small_round.jpg
20,2036,1223,48,40,0.88938695,03_18_2023 LG 282 copy.jpg
21,2049,1267,48,40,0.8265028,03_18_2023 LG 282 copy.jpg
23,2084,1331,48,40,0.8781,03_18_2023 LG 282 copy.jpg
3,2095,1194,68,44,0.7521817,left_back_bent.jpg
25,2102,1375,48,40,0.88681984,03_18_2023 LG 282 copy.jpg
26,2123,1417,48,40,0.8711175,03_18_2023 LG 282 copy.jpg
39,2142,1462,49,43,0.84404415,small_round.jpg
40,2160,1506,49,43,0.80704576,small_round.jpg
42,2179,1549,49,43,0.7930935,small_round.jpg
50,2199,1595,64,44,0.7940304,left_angled.jpg
11,2218,1634,38,60,0.88288987,middle round.jpg
4,2239,1516,68,44,0.7708247,left_back_bent.jpg
46,2248,1717,49,43,0.82575685,small_round.jpg
47,2257,1762,49,43,0.88939893,small_round.jpg
2,2268,195,68,44,0.7518666,left_back_bent.jpg
1,2274,146,68,44,0.76114136,left_back_bent.jpg
12,2282,1807,38,60,0.8428221,middle round.jpg
0,2353,96,68,44,0.767676,left_back_bent.jpg
