,x,y,w,h,score,match
19,91,1634,68,44,0.8578018,left_back_bent.jpg
24,103,1847,53,48,0.79812366,top_left.jpg
23,136,1751,53,48,0.8865217,top_left.jpg
20,168,1674,68,44,0.86251646,left_back_bent.jpg
18,186,1630,68,44,0.87392795,left_back_bent.jpg
17,205,1586,68,44,0.92759293,left_back_bent.jpg
16,222,1543,68,44,0.9311009,left_back_bent.jpg
68,261,1455,64,44,0.92658025,left_angled.jpg
13,276,1415,68,44,0.9300927,left_back_bent.jpg
12,292,1371,68,44,0.9350414,left_back_bent.jpg
11,310,1329,68,44,0.95754707,left_back_bent.jpg
46,337,1065,38,60,0.8073421,middle round.jpg
10,348,1245,68,44,0.9194925,left_back_bent.jpg
9,383,1161,68,44,0.83713084,left_back_bent.jpg
8,402,1120,68,44,0.89073527,left_back_bent.jpg
7,418,1078,68,44,0.8823017,left_back_bent.jpg
6,437,1034,68,44,0.91627467,left_back_bent.jpg
5,453,992,68,44,0.899429,left_back_bent.jpg
67,473,945,64,44,0.91405165,left_angled.jpg
4,510,865,68,44,0.8968481,left_back_bent.jpg
65,534,819,64,44,0.9160067,left_angled.jpg
63,554,774,64,44,0.8790299,left_angled.jpg
61,576,731,64,44,0.89988315,left_angled.jpg
60,595,686,64,44,0.8308366,left_angled.jpg
59,617,643,64,44,0.8484425,left_angled.jpg
45,691,495,38,60,0.91725725,middle round.jpg
51,710,452,49,43,0.8393035,small_round.jpg
42,777,361,38,60,0.81954896,middle round.jpg
2,782,503,68,44,0.76599,left_back_bent.jpg
40,806,317,38,60,0.8288614,middle round.jpg
38,838,277,38,60,0.86097413,middle round.jpg
22,851,342,53,48,0.7729005,top_left.jpg
49,862,246,48,40,0.8058299,03_18_2023 LG 282 copy.jpg
21,885,297,53,48,0.7940773,top_left.jpg
1,918,224,68,44,0.7670441,left_back_bent.jpg
56,941,181,64,44,0.7756224,left_angled.jpg
0,1036,119,68,44,0.76007795,left_back_bent.jpg
34,1125,140,38,60,0.81972575,middle round.jpg
30,1144,74,38,60,0.83114034,middle round.jpg
28,1188,65,38,60,0.7978657,middle round.jpg
32,1225,121,38,60,0.80171293,middle round.jpg
25,1244,63,36,35,0.9155088,round_light.jpg
27,1289,62,38,60,0.8190119,middle round.jpg
35,1323,144,38,60,0.80900073,middle round.jpg
29,1344,66,38,60,0.8700229,middle round.jpg
31,1442,100,38,60,0.868316,middle round.jpg
33,1492,127,38,60,0.82438624,middle round.jpg
48,1526,163,48,40,0.8448255,03_18_2023 LG 282 copy.jpg
36,1585,204,38,60,0.8818607,middle round.jpg
37,1626,237,38,60,0.8797214,middle round.jpg
50,1660,277,49,43,0.8289714,small_round.jpg
39,1696,314,38,60,0.84040946,middle round.jpg
41,1730,352,38,60,0.8197465,middle round.jpg
43,1785,439,38,60,0.80913067,middle round.jpg
44,1818,484,38,60,0.7699342,middle round.jpg
57,1867,585,64,44,0.84064895,left_angled.jpg
58,1897,631,64,44,0.8153043,left_angled.jpg
62,1961,755,64,44,0.8286027,left_angled.jpg
64,1977,798,64,44,0.7565498,left_angled.jpg
66,1996,841,64,44,0.78149366,left_angled.jpg
26,2016,886,36,35,0.7784047,round_light.jpg
3,2016,705,68,44,0.785541,left_back_bent.jpg
52,2047,958,49,43,0.80430555,small_round.jpg
53,2082,1041,49,43,0.80575633,small_round.jpg
54,2117,1122,49,43,0.79495764,small_round.jpg
47,2122,1865,38,60,0.7572809,middle round.jpg
69,2204,1374,38,64,0.75535357,12_20_2022 LG 282 copy.jpg
70,2262,1504,38,64,0.83158064,12_20_2022 LG 282 copy.jpg
71,2294,1583,38,64,0.7697322,12_20_2022 LG 282 copy.jpg
14,2325,1427,68,44,0.7514194,left_back_bent.jpg
15,2374,1539,68,44,0.7545301,left_back_bent.jpg
55,2421,1862,49,43,0.82627404,small_round.jpg
