,x,y,w,h,score,match
33,153,1892,48,40,0.8103464,03_18_2023 LG 282 copy.jpg
62,185,1799,49,43,0.85089445,small_round.jpg
0,203,1752,53,48,0.875517,top_left.jpg
59,220,1711,49,43,0.84002,small_round.jpg
57,237,1668,49,43,0.8462176,small_round.jpg
56,257,1623,49,43,0.8545745,small_round.jpg
55,274,1580,49,43,0.8471701,small_round.jpg
70,312,1498,64,44,0.8123644,left_angled.jpg
52,328,1453,49,43,0.87158126,small_round.jpg
69,347,1413,64,44,0.8589571,left_angled.jpg
47,359,1211,49,43,0.7735754,small_round.jpg
50,363,1368,49,43,0.8669761,small_round.jpg
49,383,1326,49,43,0.9146434,small_round.jpg
68,402,1284,64,44,0.83073664,left_angled.jpg
67,421,1242,64,44,0.8012841,left_angled.jpg
66,457,1161,64,44,0.7940661,left_angled.jpg
65,475,1120,64,44,0.8053762,left_angled.jpg
64,493,1077,64,44,0.82739073,left_angled.jpg
45,509,1031,49,43,0.8351902,small_round.jpg
44,525,992,49,43,0.84857965,small_round.jpg
31,561,906,48,40,0.86835825,03_18_2023 LG 282 copy.jpg
3,563,962,36,35,0.8048622,round_light.jpg
43,628,779,49,43,0.91911304,small_round.jpg
42,674,694,49,43,0.87280655,small_round.jpg
41,699,647,49,43,0.9114946,small_round.jpg
40,745,552,49,43,0.8958143,small_round.jpg
39,772,507,49,43,0.89730644,small_round.jpg
30,829,419,48,40,0.91151124,03_18_2023 LG 282 copy.jpg
38,865,375,49,43,0.8925208,small_round.jpg
36,899,336,49,43,0.8782284,small_round.jpg
35,930,301,49,43,0.8755473,small_round.jpg
28,993,232,48,40,0.80319,03_18_2023 LG 282 copy.jpg
34,1037,196,49,43,0.80172646,small_round.jpg
19,1088,169,38,60,0.7830197,middle round.jpg
16,1139,144,38,60,0.8058398,middle round.jpg
15,1193,128,38,60,0.7966644,middle round.jpg
13,1352,124,38,60,0.8786282,middle round.jpg
14,1404,124,38,60,0.8107232,middle round.jpg
17,1457,146,38,60,0.91609406,middle round.jpg
18,1506,167,38,60,0.86837775,middle round.jpg
20,1553,196,38,60,0.8476851,middle round.jpg
27,1588,229,48,40,0.8461887,03_18_2023 LG 282 copy.jpg
29,1631,275,48,40,0.8865872,03_18_2023 LG 282 copy.jpg
21,1677,306,38,60,0.84298825,middle round.jpg
37,1707,345,49,43,0.8180649,small_round.jpg
22,1745,385,38,60,0.88773537,middle round.jpg
1,1770,444,36,35,0.86034703,round_light.jpg
23,1828,513,38,60,0.90661234,middle round.jpg
2,1846,578,36,35,0.85115194,round_light.jpg
24,1904,658,38,60,0.90341085,middle round.jpg
25,1928,706,38,60,0.85479504,middle round.jpg
26,1972,792,38,60,0.77492887,middle round.jpg
71,1987,885,38,64,0.80285233,12_20_2022 LG 282 copy.jpg
32,2036,962,48,40,0.8859483,03_18_2023 LG 282 copy.jpg
72,2041,999,38,64,0.79112965,12_20_2022 LG 282 copy.jpg
4,2060,1057,36,35,0.7692632,round_light.jpg
5,2072,1098,36,35,0.78532326,round_light.jpg
46,2100,1125,49,43,0.75522417,small_round.jpg
6,2107,1183,36,35,0.7614435,round_light.jpg
7,2120,1227,36,35,0.798803,round_light.jpg
8,2140,1267,36,35,0.78044254,round_light.jpg
48,2166,1294,49,43,0.81946933,small_round.jpg
9,2175,1351,36,35,0.82841915,round_light.jpg
51,2200,1379,49,43,0.8488898,small_round.jpg
53,2230,1462,49,43,0.8373773,small_round.jpg
10,2235,1520,36,35,0.81946915,round_light.jpg
54,2261,1550,49,43,0.8003825,small_round.jpg
11,2268,1609,36,35,0.83466786,round_light.jpg
58,2307,1676,49,43,0.7742118,small_round.jpg
60,2327,1720,49,43,0.7780928,small_round.jpg
12,2337,1905,36,35,0.7587164,round_light.jpg
61,2341,1764,49,43,0.8073945,small_round.jpg
63,2355,1808,49,43,0.83506644,small_round.jpg
