,x,y,w,h,score,match
2,201,1872,68,44,0.7727644,left_back_bent.jpg
0,213,1681,68,44,0.7620799,left_back_bent.jpg
63,248,1762,49,43,0.76630837,small_round.jpg
33,264,1719,48,40,0.845537,03_18_2023 LG 282 copy.jpg
60,288,1676,49,43,0.86120963,small_round.jpg
58,326,1592,49,43,0.8614667,small_round.jpg
32,342,1550,48,40,0.87186444,03_18_2023 LG 282 copy.jpg
57,367,1507,49,43,0.8463061,small_round.jpg
31,379,1465,48,40,0.8172939,03_18_2023 LG 282 copy.jpg
65,484,1259,64,44,0.8329127,left_angled.jpg
67,502,429,38,64,0.76039714,12_20_2022 LG 282 copy.jpg
17,515,1227,36,35,0.8077906,round_light.jpg
16,532,1186,36,35,0.79242694,round_light.jpg
15,551,1144,36,35,0.7839718,round_light.jpg
50,557,1087,49,43,0.8147069,small_round.jpg
48,597,1009,49,43,0.82167786,small_round.jpg
13,618,975,36,35,0.7755793,round_light.jpg
46,640,925,49,43,0.85110223,small_round.jpg
44,663,882,49,43,0.8898217,small_round.jpg
42,681,840,49,43,0.88801897,small_round.jpg
40,708,794,49,43,0.90577185,small_round.jpg
39,728,753,49,43,0.8468992,small_round.jpg
37,753,709,49,43,0.8128738,small_round.jpg
35,778,662,49,43,0.7752406,small_round.jpg
28,825,572,48,40,0.8130364,03_18_2023 LG 282 copy.jpg
26,863,524,48,40,0.79835784,03_18_2023 LG 282 copy.jpg
11,900,489,36,35,0.78096294,round_light.jpg
10,1033,341,36,35,0.8568647,round_light.jpg
23,1101,267,48,40,0.8478206,03_18_2023 LG 282 copy.jpg
22,1147,239,48,40,0.8688176,03_18_2023 LG 282 copy.jpg
19,1214,1864,38,60,0.757518,middle round.jpg
21,1248,203,48,40,0.8661878,03_18_2023 LG 282 copy.jpg
3,1309,198,36,35,0.9080985,round_light.jpg
4,1370,202,36,35,0.89136255,round_light.jpg
5,1475,213,36,35,0.887088,round_light.jpg
6,1534,230,36,35,0.96068805,round_light.jpg
7,1579,255,36,35,0.9151964,round_light.jpg
8,1629,284,36,35,0.83419216,round_light.jpg
20,1643,1866,38,60,0.76365095,middle round.jpg
9,1671,318,36,35,0.7904383,round_light.jpg
24,1808,475,48,40,0.8322898,03_18_2023 LG 282 copy.jpg
25,1838,516,48,40,0.88900936,03_18_2023 LG 282 copy.jpg
27,1863,556,48,40,0.88853616,03_18_2023 LG 282 copy.jpg
29,1889,604,48,40,0.8409248,03_18_2023 LG 282 copy.jpg
30,1915,652,48,40,0.90232897,03_18_2023 LG 282 copy.jpg
36,1942,699,49,43,0.8874064,small_round.jpg
38,1965,751,49,43,0.8622172,small_round.jpg
41,1988,797,49,43,0.8817196,small_round.jpg
43,2006,842,49,43,0.82993567,small_round.jpg
12,2007,646,36,35,0.75979316,round_light.jpg
45,2032,885,49,43,0.8893062,small_round.jpg
47,2043,928,49,43,0.83975464,small_round.jpg
14,2058,984,36,35,0.7851257,round_light.jpg
49,2093,1053,49,43,0.7950463,small_round.jpg
51,2111,1092,49,43,0.79799396,small_round.jpg
52,2128,1135,49,43,0.83491653,small_round.jpg
53,2141,1175,49,43,0.83706754,small_round.jpg
18,2154,1233,36,35,0.76380736,round_light.jpg
54,2176,1261,49,43,0.7941555,small_round.jpg
66,2189,1307,64,44,0.8055153,left_angled.jpg
55,2221,1388,49,43,0.8023182,small_round.jpg
56,2253,1472,49,43,0.8190629,small_round.jpg
68,2261,1513,38,64,0.7772439,12_20_2022 LG 282 copy.jpg
59,2290,1604,49,43,0.8389885,small_round.jpg
61,2328,1694,49,43,0.81631964,small_round.jpg
62,2340,1737,49,43,0.81908643,small_round.jpg
64,2372,1819,49,43,0.78172976,small_round.jpg
34,2383,1863,48,40,0.7841782,03_18_2023 LG 282 copy.jpg
1,2466,1810,68,44,0.7512211,left_back_bent.jpg
