,x,y,w,h,score,match
32,154,1904,48,40,0.77999336,03_18_2023 LG 282 copy.jpg
62,181,1843,38,64,0.84617126,12_20_2022 LG 282 copy.jpg
10,221,1755,53,48,0.82945913,top_left.jpg
9,236,1712,53,48,0.8659287,top_left.jpg
8,270,1629,53,48,0.8687892,top_left.jpg
44,302,1543,49,43,0.82814515,small_round.jpg
55,338,1459,64,44,0.8638097,left_angled.jpg
54,357,1412,64,44,0.84453726,left_angled.jpg
53,372,1371,64,44,0.8228101,left_angled.jpg
52,390,1330,64,44,0.8790451,left_angled.jpg
29,424,1239,38,60,0.8526351,middle round.jpg
11,452,1150,46,53,0.81533176,right_small_weird.jpg
51,492,1076,64,44,0.8839353,left_angled.jpg
50,512,1034,64,44,0.91815186,left_angled.jpg
7,552,940,53,48,0.84985507,top_left.jpg
40,572,897,49,43,0.82799345,small_round.jpg
6,593,853,53,48,0.8404467,top_left.jpg
5,612,810,53,48,0.85492593,top_left.jpg
2,630,900,68,44,0.78582686,left_back_bent.jpg
4,634,761,53,48,0.7940534,top_left.jpg
3,658,712,53,48,0.85952085,top_left.jpg
38,678,667,49,43,0.867231,small_round.jpg
1,728,653,68,44,0.82100725,left_back_bent.jpg
0,754,603,68,44,0.7818722,left_back_bent.jpg
36,761,529,49,43,0.9189482,small_round.jpg
35,823,444,49,43,0.8670865,small_round.jpg
30,848,407,48,40,0.86635965,03_18_2023 LG 282 copy.jpg
13,861,511,36,35,0.7827513,round_light.jpg
57,933,322,38,64,0.7877256,12_20_2022 LG 282 copy.jpg
23,1015,266,38,60,0.8739546,middle round.jpg
20,1117,228,38,60,0.8658497,middle round.jpg
18,1167,218,38,60,0.78586316,middle round.jpg
17,1218,212,38,60,0.86621886,middle round.jpg
19,1320,220,38,60,0.87112254,middle round.jpg
21,1374,235,38,60,0.9069213,middle round.jpg
22,1423,254,38,60,0.8448951,middle round.jpg
47,1518,315,64,44,0.7912103,left_angled.jpg
12,1569,363,36,35,0.82524514,round_light.jpg
33,1606,391,49,43,0.86844146,small_round.jpg
34,1642,428,49,43,0.8581804,small_round.jpg
24,1741,542,38,60,0.8766184,middle round.jpg
37,1795,639,49,43,0.8080795,small_round.jpg
25,1825,683,38,60,0.8885844,middle round.jpg
26,1851,733,38,60,0.85762495,middle round.jpg
39,1878,782,49,43,0.79395705,small_round.jpg
58,1895,821,38,64,0.8036847,12_20_2022 LG 282 copy.jpg
48,1927,867,64,44,0.7704698,left_angled.jpg
59,1934,908,38,64,0.78847253,12_20_2022 LG 282 copy.jpg
49,1972,952,64,44,0.7580539,left_angled.jpg
14,1976,1009,36,35,0.778194,round_light.jpg
15,1993,1048,36,35,0.7760926,round_light.jpg
16,2010,1087,36,35,0.785866,round_light.jpg
27,2042,1111,38,60,0.76658756,middle round.jpg
28,2080,1192,38,60,0.8384938,middle round.jpg
60,2102,1277,38,64,0.8303798,12_20_2022 LG 282 copy.jpg
61,2142,1360,38,64,0.83681,12_20_2022 LG 282 copy.jpg
41,2188,1446,49,43,0.81807166,small_round.jpg
42,2205,1488,49,43,0.8232203,small_round.jpg
43,2222,1531,49,43,0.8007206,small_round.jpg
56,2242,1576,64,44,0.8397316,left_angled.jpg
45,2294,1705,49,43,0.77611244,small_round.jpg
46,2327,1785,49,43,0.81579417,small_round.jpg
31,2360,1878,48,40,0.79172623,03_18_2023 LG 282 copy.jpg
