,x,y,w,h,score,match
53,168,1866,64,44,0.768774,left_angled.jpg
14,177,1825,68,44,0.89326,left_back_bent.jpg
52,211,1734,64,44,0.8964712,left_angled.jpg
51,230,1690,64,44,0.8798152,left_angled.jpg
50,251,1647,64,44,0.9326146,left_angled.jpg
19,270,1861,36,35,0.78096443,round_light.jpg
36,278,1380,38,60,0.7914641,middle round.jpg
13,284,1566,68,44,0.90958166,left_back_bent.jpg
12,304,1524,68,44,0.919492,left_back_bent.jpg
16,307,1311,53,48,0.8457918,top_left.jpg
49,343,1435,64,44,0.911295,left_angled.jpg
48,361,1393,64,44,0.8932416,left_angled.jpg
11,398,1311,68,44,0.89177847,left_back_bent.jpg
20,404,1880,36,35,0.7616269,round_light.jpg
10,434,1227,68,44,0.9134399,left_back_bent.jpg
45,473,1141,64,44,0.8549534,left_angled.jpg
9,508,1059,68,44,0.87323713,left_back_bent.jpg
8,545,979,68,44,0.85213566,left_back_bent.jpg
7,566,936,68,44,0.8649669,left_back_bent.jpg
38,620,850,49,43,0.7818882,small_round.jpg
43,637,804,64,44,0.7977872,left_angled.jpg
35,684,710,38,60,0.84253573,middle round.jpg
42,695,667,64,44,0.89119565,left_angled.jpg
37,715,619,49,43,0.8165269,small_round.jpg
41,749,574,64,44,0.81535554,left_angled.jpg
40,772,526,64,44,0.85705316,left_angled.jpg
39,802,480,64,44,0.86969095,left_angled.jpg
34,938,319,38,60,0.7844788,middle round.jpg
32,1018,248,38,60,0.88939,middle round.jpg
30,1110,196,38,60,0.7719314,middle round.jpg
27,1212,159,38,60,0.80016345,middle round.jpg
25,1256,145,38,60,0.79777527,middle round.jpg
24,1306,144,38,60,0.80970365,middle round.jpg
23,1352,139,38,60,0.8768985,middle round.jpg
26,1400,150,38,60,0.81928444,middle round.jpg
28,1453,167,38,60,0.79009485,middle round.jpg
18,1501,115,36,35,0.76568556,round_light.jpg
29,1502,189,38,60,0.8639186,middle round.jpg
31,1543,213,38,60,0.88480735,middle round.jpg
33,1584,250,38,60,0.84172,middle round.jpg
54,1671,328,38,64,0.88248295,12_20_2022 LG 282 copy.jpg
17,1705,55,36,35,0.75210696,round_light.jpg
55,1707,366,38,64,0.78820944,12_20_2022 LG 282 copy.jpg
56,1739,406,38,64,0.80648583,12_20_2022 LG 282 copy.jpg
1,1794,321,68,44,0.77137893,left_back_bent.jpg
0,1823,283,68,44,0.8028876,left_back_bent.jpg
2,1926,507,68,44,0.7504439,left_back_bent.jpg
3,1965,615,68,44,0.82581156,left_back_bent.jpg
4,1974,692,68,44,0.82696235,left_back_bent.jpg
44,1993,863,64,44,0.75621796,left_angled.jpg
5,2034,772,68,44,0.81385547,left_back_bent.jpg
6,2078,855,68,44,0.86896664,left_back_bent.jpg
46,2145,1239,64,44,0.75535715,left_angled.jpg
47,2182,1322,64,44,0.7745483,left_angled.jpg
22,2292,1898,36,35,0.75764513,round_light.jpg
21,2333,1890,36,35,0.76271546,round_light.jpg
15,2388,1868,68,44,0.7904067,left_back_bent.jpg
