,x,y,w,h,score,match
7,145,1889,68,44,0.8647395,left_back_bent.jpg
6,161,1839,68,44,0.81069195,left_back_bent.jpg
56,190,1739,64,44,0.79669064,left_angled.jpg
5,223,1648,68,44,0.87250865,left_back_bent.jpg
3,242,1605,68,44,0.8712155,left_back_bent.jpg
8,261,1553,53,48,0.86772317,top_left.jpg
54,297,1474,64,44,0.8259461,left_angled.jpg
2,317,1435,68,44,0.9042993,left_back_bent.jpg
53,353,1345,64,44,0.85807633,left_angled.jpg
52,370,1304,64,44,0.891479,left_angled.jpg
51,391,1261,64,44,0.85002697,left_angled.jpg
37,411,1213,49,43,0.82311743,small_round.jpg
0,444,1142,68,44,0.9030174,left_back_bent.jpg
48,483,1051,64,44,0.8576082,left_angled.jpg
26,513,970,48,40,0.7924253,03_18_2023 LG 282 copy.jpg
45,541,930,64,44,0.77366847,left_angled.jpg
44,559,890,64,44,0.91694576,left_angled.jpg
42,581,845,64,44,0.8596549,left_angled.jpg
39,625,759,64,44,0.8639308,left_angled.jpg
36,646,713,49,43,0.82574666,small_round.jpg
35,691,626,49,43,0.87036055,small_round.jpg
34,715,580,49,43,0.90734005,small_round.jpg
33,766,484,49,43,0.8586163,small_round.jpg
32,799,438,49,43,0.82991225,small_round.jpg
30,827,399,49,43,0.8729962,small_round.jpg
29,859,354,49,43,0.85055095,small_round.jpg
28,892,315,49,43,0.88160497,small_round.jpg
9,999,220,36,35,0.8032662,round_light.jpg
17,1047,176,38,60,0.84387976,middle round.jpg
15,1134,127,38,60,0.80508244,middle round.jpg
14,1193,112,38,60,0.8220232,middle round.jpg
12,1245,106,38,60,0.80393,middle round.jpg
11,1297,104,38,60,0.85605264,middle round.jpg
13,1350,107,38,60,0.8666073,middle round.jpg
27,1398,113,49,43,0.83637774,small_round.jpg
16,1453,135,38,60,0.88721794,middle round.jpg
18,1545,184,38,60,0.86344224,middle round.jpg
19,1672,299,38,60,0.87395436,middle round.jpg
20,1707,337,38,60,0.8825999,middle round.jpg
21,1739,377,38,60,0.8900527,middle round.jpg
31,1768,418,49,43,0.7722951,small_round.jpg
10,1787,479,36,35,0.7784264,round_light.jpg
22,1822,506,38,60,0.91139925,middle round.jpg
23,1873,601,38,60,0.86473364,middle round.jpg
24,1901,651,38,60,0.8920247,middle round.jpg
38,1945,747,64,44,0.80383027,left_angled.jpg
40,1965,789,64,44,0.8168058,left_angled.jpg
41,1982,833,64,44,0.8329612,left_angled.jpg
43,1999,874,64,44,0.7835245,left_angled.jpg
46,2031,957,64,44,0.8257821,left_angled.jpg
47,2046,998,64,44,0.78791684,left_angled.jpg
49,2080,1082,64,44,0.85464543,left_angled.jpg
1,2093,1319,68,44,0.7638877,left_back_bent.jpg
50,2111,1167,64,44,0.8673868,left_angled.jpg
58,2127,1248,38,64,0.8247085,12_20_2022 LG 282 copy.jpg
59,2159,1331,38,64,0.77161884,12_20_2022 LG 282 copy.jpg
25,2221,1453,38,60,0.81827193,middle round.jpg
4,2289,1633,68,44,0.7881987,left_back_bent.jpg
55,2303,1673,64,44,0.75180745,left_angled.jpg
57,2391,1900,64,44,0.8038216,left_angled.jpg
