,x,y,w,h,score,match
10,134,1835,53,48,0.9089922,top_left.jpg
9,148,1789,53,48,0.90339065,top_left.jpg
8,174,1699,53,48,0.79346263,top_left.jpg
7,199,1648,53,48,0.78632003,top_left.jpg
6,217,1603,53,48,0.79952866,top_left.jpg
5,232,1558,53,48,0.80553454,top_left.jpg
4,248,1515,53,48,0.84084517,top_left.jpg
3,265,1472,53,48,0.8578349,top_left.jpg
2,331,1302,53,48,0.82573336,top_left.jpg
52,351,1259,64,44,0.7853898,left_angled.jpg
50,368,1218,64,44,0.8148849,left_angled.jpg
47,381,1173,49,43,0.8554503,small_round.jpg
28,436,1046,38,60,0.8128734,middle round.jpg
26,471,959,38,60,0.8085787,middle round.jpg
49,503,882,64,44,0.82982665,left_angled.jpg
33,535,789,48,40,0.7899219,03_18_2023 LG 282 copy.jpg
17,575,759,36,35,0.78068984,round_light.jpg
46,583,697,49,43,0.8693269,small_round.jpg
45,601,657,49,43,0.87752426,small_round.jpg
44,625,607,49,43,0.78668475,small_round.jpg
43,648,563,49,43,0.876991,small_round.jpg
42,672,516,49,43,0.8374526,small_round.jpg
15,704,476,36,35,0.7772711,round_light.jpg
40,724,416,49,43,0.8495857,small_round.jpg
37,776,326,49,43,0.8252588,small_round.jpg
34,909,177,49,43,0.83003724,small_round.jpg
22,954,137,38,60,0.83798313,middle round.jpg
32,983,116,48,40,0.75804305,03_18_2023 LG 282 copy.jpg
21,1050,88,38,60,0.901972,middle round.jpg
19,1101,69,38,60,0.9037874,middle round.jpg
18,1149,60,38,60,0.86353713,middle round.jpg
0,1262,149,68,44,0.80952644,left_back_bent.jpg
13,1313,66,36,35,0.8502683,round_light.jpg
20,1367,77,38,60,0.77021956,middle round.jpg
48,1459,127,64,44,0.8716434,left_angled.jpg
35,1548,195,49,43,0.8226099,small_round.jpg
11,1588,228,46,53,0.81959945,right_small_weird.jpg
12,1626,268,46,53,0.85090816,right_small_weird.jpg
36,1661,310,49,43,0.8436115,small_round.jpg
38,1692,349,49,43,0.7811396,small_round.jpg
14,1713,462,36,35,0.77433556,round_light.jpg
39,1720,392,49,43,0.83686614,small_round.jpg
41,1748,434,49,43,0.8663969,small_round.jpg
23,1803,528,38,60,0.8778452,middle round.jpg
24,1830,578,38,60,0.88174254,middle round.jpg
25,1878,664,38,60,0.853085,middle round.jpg
16,1897,730,36,35,0.76996917,round_light.jpg
56,1934,792,38,64,0.75459397,12_20_2022 LG 282 copy.jpg
1,2022,950,68,44,0.81668824,left_back_bent.jpg
27,2033,998,38,60,0.8815261,middle round.jpg
29,2073,1082,38,60,0.8662954,middle round.jpg
57,2097,1166,38,64,0.8432942,12_20_2022 LG 282 copy.jpg
51,2150,1252,64,44,0.82851094,left_angled.jpg
53,2167,1295,64,44,0.8337996,left_angled.jpg
54,2182,1338,64,44,0.8396356,left_angled.jpg
30,2198,1379,38,60,0.8508924,middle round.jpg
58,2222,1464,38,64,0.82275045,12_20_2022 LG 282 copy.jpg
55,2257,1512,64,44,0.7774276,left_angled.jpg
59,2259,1551,38,64,0.762561,12_20_2022 LG 282 copy.jpg
31,2291,1592,38,60,0.7840099,middle round.jpg
