,x,y,w,h,score,match
44,193,1873,38,64,0.8303531,12_20_2022 LG 282 copy.jpg
11,209,1830,53,48,0.8383361,top_left.jpg
10,224,1787,53,48,0.89427304,top_left.jpg
8,257,1708,68,44,0.92428654,left_back_bent.jpg
43,291,1616,64,44,0.9087698,left_angled.jpg
7,306,1576,68,44,0.9167717,left_back_bent.jpg
42,324,1529,64,44,0.90563494,left_angled.jpg
6,338,1489,68,44,0.9340327,left_back_bent.jpg
5,353,1445,68,44,0.9236273,left_back_bent.jpg
41,373,1399,64,44,0.92392856,left_angled.jpg
4,406,1316,68,44,0.89653593,left_back_bent.jpg
3,439,1232,68,44,0.84399635,left_back_bent.jpg
2,454,1190,68,44,0.8491764,left_back_bent.jpg
40,473,1143,64,44,0.88514465,left_angled.jpg
39,509,1058,64,44,0.8440411,left_angled.jpg
12,519,1002,46,53,0.80471027,right_small_weird.jpg
26,564,920,38,60,0.8605366,middle round.jpg
37,587,887,64,44,0.8398004,left_angled.jpg
31,598,837,49,43,0.8304823,small_round.jpg
36,625,796,64,44,0.872159,left_angled.jpg
35,644,751,64,44,0.87314844,left_angled.jpg
30,665,703,49,43,0.8656035,small_round.jpg
34,689,658,64,44,0.8012176,left_angled.jpg
33,712,608,64,44,0.78249604,left_angled.jpg
15,749,572,36,35,0.7723556,round_light.jpg
24,775,505,38,60,0.79102343,middle round.jpg
29,792,465,49,43,0.791615,small_round.jpg
28,822,420,49,43,0.8502033,small_round.jpg
27,855,382,49,43,0.8464535,small_round.jpg
23,968,269,38,60,0.77331114,middle round.jpg
21,1049,207,38,60,0.83057046,middle round.jpg
19,1102,184,38,60,0.85002553,middle round.jpg
13,1212,141,36,35,0.77201813,round_light.jpg
16,1256,159,38,60,0.8000279,middle round.jpg
17,1353,170,38,60,0.7889102,middle round.jpg
18,1413,178,38,60,0.90429014,middle round.jpg
20,1458,201,38,60,0.86069643,middle round.jpg
14,1502,248,36,35,0.80263644,round_light.jpg
22,1548,254,38,60,0.80631155,middle round.jpg
25,1938,762,38,60,0.8286906,middle round.jpg
0,1956,699,68,44,0.81779355,left_back_bent.jpg
32,1974,842,49,43,0.75654274,small_round.jpg
1,2032,924,68,44,0.78488326,left_back_bent.jpg
38,2035,978,64,44,0.76263213,left_angled.jpg
9,2439,1900,68,44,0.83841234,left_back_bent.jpg
