,x,y,w,h,score,match
54,189,1871,49,43,0.8046904,small_round.jpg
30,214,1782,48,40,0.8065216,03_18_2023 LG 282 copy.jpg
29,249,1692,48,40,0.81712717,03_18_2023 LG 282 copy.jpg
3,275,1655,68,44,0.8500136,left_back_bent.jpg
1,293,1609,68,44,0.8307675,left_back_bent.jpg
53,309,1562,49,43,0.82831496,small_round.jpg
0,329,1525,68,44,0.8498307,left_back_bent.jpg
52,346,1477,49,43,0.87425387,small_round.jpg
28,378,1395,48,40,0.8533987,03_18_2023 LG 282 copy.jpg
57,402,1350,64,44,0.76704895,left_angled.jpg
55,421,1307,64,44,0.83371174,left_angled.jpg
51,439,1263,49,43,0.8159906,small_round.jpg
50,456,1221,49,43,0.849962,small_round.jpg
13,493,1142,36,35,0.7878425,round_light.jpg
49,512,1094,49,43,0.9034121,small_round.jpg
47,548,1013,49,43,0.847866,small_round.jpg
45,587,928,49,43,0.90528315,small_round.jpg
44,651,799,49,43,0.891722,small_round.jpg
42,677,753,49,43,0.87287426,small_round.jpg
38,748,619,49,43,0.777018,small_round.jpg
5,837,538,53,48,0.7587032,top_left.jpg
26,852,439,48,40,0.821202,03_18_2023 LG 282 copy.jpg
12,963,324,36,35,0.79262334,round_light.jpg
10,996,295,36,35,0.77703327,round_light.jpg
8,1036,255,36,35,0.83792347,round_light.jpg
21,1065,217,48,40,0.8619707,03_18_2023 LG 282 copy.jpg
9,1074,258,36,35,0.75805503,round_light.jpg
34,1116,192,49,43,0.8235732,small_round.jpg
33,1167,168,49,43,0.82532835,small_round.jpg
14,1274,140,38,60,0.7850647,middle round.jpg
17,1301,188,38,60,0.79128075,middle round.jpg
31,1324,142,49,43,0.85330796,small_round.jpg
18,1354,189,38,60,0.7845478,middle round.jpg
32,1380,144,49,43,0.8901626,small_round.jpg
15,1432,150,38,60,0.87347645,middle round.jpg
16,1488,166,38,60,0.8231446,middle round.jpg
19,1532,197,38,60,0.7672277,middle round.jpg
7,1582,220,36,35,0.887312,round_light.jpg
11,1670,297,36,35,0.8047166,round_light.jpg
23,1698,330,48,40,0.8779233,03_18_2023 LG 282 copy.jpg
22,1708,263,48,40,0.7739387,03_18_2023 LG 282 copy.jpg
24,1731,371,48,40,0.8315134,03_18_2023 LG 282 copy.jpg
25,1765,408,48,40,0.9003702,03_18_2023 LG 282 copy.jpg
27,1796,446,48,40,0.9291325,03_18_2023 LG 282 copy.jpg
35,1823,486,49,43,0.85242087,small_round.jpg
36,1849,533,49,43,0.8916003,small_round.jpg
37,1876,579,49,43,0.9022976,small_round.jpg
39,1897,629,49,43,0.8719602,small_round.jpg
40,1922,681,49,43,0.8655243,small_round.jpg
41,1948,727,49,43,0.83946127,small_round.jpg
43,1966,769,49,43,0.8677956,small_round.jpg
61,1983,811,38,64,0.8159805,12_20_2022 LG 282 copy.jpg
62,2016,892,38,64,0.802941,12_20_2022 LG 282 copy.jpg
46,2051,982,49,43,0.7564474,small_round.jpg
48,2069,1023,49,43,0.7637654,small_round.jpg
6,2097,1098,53,48,0.8783772,top_left.jpg
20,2134,1184,38,60,0.8534984,middle round.jpg
63,2153,1270,38,64,0.8117408,12_20_2022 LG 282 copy.jpg
56,2182,1316,64,44,0.786422,left_angled.jpg
58,2197,1359,64,44,0.79510593,left_angled.jpg
59,2241,1487,64,44,0.75649124,left_angled.jpg
60,2269,1575,64,44,0.77429205,left_angled.jpg
2,2285,1620,68,44,0.77772534,left_back_bent.jpg
4,2333,1740,68,44,0.7900988,left_back_bent.jpg
