,x,y,w,h,score,match
17,172,1896,53,48,0.81503934,top_left.jpg
13,206,1819,68,44,0.85959315,left_back_bent.jpg
11,221,1773,68,44,0.8748849,left_back_bent.jpg
56,257,1678,64,44,0.86103904,left_angled.jpg
55,276,1636,64,44,0.8043752,left_angled.jpg
54,296,1594,64,44,0.8052818,left_angled.jpg
53,332,1507,64,44,0.76635206,left_angled.jpg
8,348,1467,68,44,0.85012186,left_back_bent.jpg
52,387,1380,64,44,0.8405553,left_angled.jpg
51,407,1335,64,44,0.8194571,left_angled.jpg
7,441,1255,68,44,0.8807766,left_back_bent.jpg
50,492,1123,64,44,0.85252106,left_angled.jpg
49,514,1082,64,44,0.85281277,left_angled.jpg
48,553,998,64,44,0.8440732,left_angled.jpg
47,574,957,64,44,0.83051056,left_angled.jpg
46,595,915,64,44,0.84782916,left_angled.jpg
45,616,871,64,44,0.80200166,left_angled.jpg
44,636,827,64,44,0.77295464,left_angled.jpg
41,679,735,49,43,0.8561663,small_round.jpg
31,735,642,38,60,0.7518102,middle round.jpg
40,751,592,49,43,0.7883418,small_round.jpg
39,810,496,49,43,0.79906285,small_round.jpg
38,839,457,49,43,0.77963346,small_round.jpg
35,868,415,48,40,0.8497741,03_18_2023 LG 282 copy.jpg
37,908,376,49,43,0.815991,small_round.jpg
34,935,338,48,40,0.7952475,03_18_2023 LG 282 copy.jpg
28,981,308,38,60,0.79868805,middle round.jpg
27,1066,237,38,60,0.809301,middle round.jpg
26,1116,211,38,60,0.81931496,middle round.jpg
25,1162,193,38,60,0.835431,middle round.jpg
19,1197,242,36,35,0.76006156,round_light.jpg
23,1216,177,38,60,0.8149887,middle round.jpg
18,1249,231,36,35,0.7663054,round_light.jpg
21,1268,169,38,60,0.82797736,middle round.jpg
20,1315,167,38,60,0.8220194,middle round.jpg
22,1364,169,38,60,0.8255731,middle round.jpg
24,1411,179,38,60,0.82226884,middle round.jpg
57,1510,213,38,64,0.80250895,12_20_2022 LG 282 copy.jpg
0,1609,268,68,44,0.8244825,left_back_bent.jpg
14,1653,314,53,48,0.8122209,top_left.jpg
58,1690,350,38,64,0.7681113,12_20_2022 LG 282 copy.jpg
59,1723,392,38,64,0.83765763,12_20_2022 LG 282 copy.jpg
43,1801,470,64,44,0.7705648,left_angled.jpg
29,1827,510,38,60,0.8058657,middle round.jpg
30,1875,601,38,60,0.78741133,middle round.jpg
1,1950,753,68,44,0.76057404,left_back_bent.jpg
2,1972,797,68,44,0.7779217,left_back_bent.jpg
3,2030,920,68,44,0.7502686,left_back_bent.jpg
4,2063,1012,68,44,0.77477527,left_back_bent.jpg
5,2095,1093,68,44,0.7874757,left_back_bent.jpg
6,2130,1179,68,44,0.803198,left_back_bent.jpg
12,2140,1808,68,44,0.82575625,left_back_bent.jpg
15,2151,1253,53,48,0.75927687,top_left.jpg
10,2179,1730,68,44,0.81774867,left_back_bent.jpg
32,2188,1339,38,60,0.75588435,middle round.jpg
9,2271,1522,68,44,0.7758267,left_back_bent.jpg
36,2284,1600,48,40,0.7569948,03_18_2023 LG 282 copy.jpg
42,2303,1643,49,43,0.7525056,small_round.jpg
33,2356,1764,38,60,0.7922624,middle round.jpg
16,2381,1837,53,48,0.7518185,top_left.jpg
