,x,y,w,h,score,match
59,196,1683,49,43,0.7787981,small_round.jpg
58,217,1640,49,43,0.8695843,small_round.jpg
57,238,1598,49,43,0.86106867,small_round.jpg
56,258,1558,49,43,0.9115346,small_round.jpg
2,286,1349,36,35,0.8678849,round_light.jpg
55,295,1473,49,43,0.7987557,small_round.jpg
33,330,1381,48,40,0.7868735,03_18_2023 LG 282 copy.jpg
31,356,1335,48,40,0.8824744,03_18_2023 LG 282 copy.jpg
29,387,1256,48,40,0.8599268,03_18_2023 LG 282 copy.jpg
54,419,1177,49,43,0.8173378,small_round.jpg
53,457,1093,49,43,0.788408,small_round.jpg
52,497,1010,49,43,0.78598154,small_round.jpg
23,529,926,48,40,0.8249231,03_18_2023 LG 282 copy.jpg
51,557,882,49,43,0.7672054,small_round.jpg
50,575,843,49,43,0.8340576,small_round.jpg
20,590,802,48,40,0.85748684,03_18_2023 LG 282 copy.jpg
0,604,51,36,35,0.7824286,round_light.jpg
49,638,714,49,43,0.7900784,small_round.jpg
48,664,666,49,43,0.7879723,small_round.jpg
47,710,575,49,43,0.83032,small_round.jpg
46,739,528,49,43,0.7644162,small_round.jpg
14,789,452,48,40,0.79095703,03_18_2023 LG 282 copy.jpg
9,959,266,48,40,0.79982793,03_18_2023 LG 282 copy.jpg
8,1002,229,48,40,0.76130825,03_18_2023 LG 282 copy.jpg
1,1055,210,36,35,0.8852812,round_light.jpg
44,1094,178,49,43,0.77874744,small_round.jpg
5,1212,154,38,60,0.8823318,middle round.jpg
60,1265,148,38,64,0.87515056,12_20_2022 LG 282 copy.jpg
4,1313,153,38,60,0.89285725,middle round.jpg
43,1356,162,49,43,0.8767726,small_round.jpg
6,1411,172,38,60,0.785817,middle round.jpg
7,1501,223,48,40,0.8978626,03_18_2023 LG 282 copy.jpg
45,1547,253,49,43,0.80444527,small_round.jpg
10,1596,293,48,40,0.8819993,03_18_2023 LG 282 copy.jpg
11,1637,328,48,40,0.8212826,03_18_2023 LG 282 copy.jpg
12,1708,400,48,40,0.90631765,03_18_2023 LG 282 copy.jpg
13,1742,440,48,40,0.8692153,03_18_2023 LG 282 copy.jpg
15,1798,525,48,40,0.89281565,03_18_2023 LG 282 copy.jpg
16,1828,573,48,40,0.8452173,03_18_2023 LG 282 copy.jpg
17,1857,621,48,40,0.86854094,03_18_2023 LG 282 copy.jpg
18,1883,668,48,40,0.77432835,03_18_2023 LG 282 copy.jpg
19,1911,711,48,40,0.8531418,03_18_2023 LG 282 copy.jpg
21,1977,838,48,40,0.8317927,03_18_2023 LG 282 copy.jpg
22,2016,919,48,40,0.79090744,03_18_2023 LG 282 copy.jpg
24,2051,991,48,40,0.7572705,03_18_2023 LG 282 copy.jpg
25,2070,1034,48,40,0.81594896,03_18_2023 LG 282 copy.jpg
26,2090,1071,48,40,0.80587655,03_18_2023 LG 282 copy.jpg
27,2130,1156,48,40,0.78074604,03_18_2023 LG 282 copy.jpg
28,2165,1241,48,40,0.8761124,03_18_2023 LG 282 copy.jpg
30,2205,1321,48,40,0.84248924,03_18_2023 LG 282 copy.jpg
32,2221,1363,48,40,0.85317785,03_18_2023 LG 282 copy.jpg
34,2238,1405,48,40,0.78694224,03_18_2023 LG 282 copy.jpg
35,2260,1447,48,40,0.88942266,03_18_2023 LG 282 copy.jpg
36,2292,1531,48,40,0.8800855,03_18_2023 LG 282 copy.jpg
37,2311,1576,48,40,0.8681909,03_18_2023 LG 282 copy.jpg
38,2332,1618,48,40,0.8388342,03_18_2023 LG 282 copy.jpg
39,2348,1658,48,40,0.85461074,03_18_2023 LG 282 copy.jpg
40,2384,1744,48,40,0.8660393,03_18_2023 LG 282 copy.jpg
41,2404,1790,48,40,0.9097092,03_18_2023 LG 282 copy.jpg
42,2423,1838,48,40,0.78891706,03_18_2023 LG 282 copy.jpg
3,2455,1888,36,35,0.7618685,round_light.jpg
