,x,y,w,h,score,match
60,137,1869,38,64,0.7623819,12_20_2022 LG 282 copy.jpg
5,152,1823,53,48,0.75422424,top_left.jpg
4,191,1728,53,48,0.75139767,top_left.jpg
3,208,1684,53,48,0.81817526,top_left.jpg
57,287,1511,49,43,0.75950766,small_round.jpg
56,305,1466,49,43,0.7515158,small_round.jpg
29,320,1425,48,40,0.7682508,03_18_2023 LG 282 copy.jpg
28,336,1382,48,40,0.80135363,03_18_2023 LG 282 copy.jpg
53,361,1339,49,43,0.814831,small_round.jpg
27,394,1251,48,40,0.8466787,03_18_2023 LG 282 copy.jpg
49,419,1208,49,43,0.85427713,small_round.jpg
47,436,1168,49,43,0.890418,small_round.jpg
45,452,1128,49,43,0.87889075,small_round.jpg
43,473,1085,49,43,0.85998076,small_round.jpg
41,491,1039,49,43,0.86813164,small_round.jpg
39,509,999,49,43,0.8937228,small_round.jpg
37,570,872,49,43,0.8945491,small_round.jpg
36,592,829,49,43,0.9014807,small_round.jpg
34,612,784,49,43,0.827467,small_round.jpg
1,621,1000,68,44,0.7514164,left_back_bent.jpg
0,629,952,68,44,0.7615488,left_back_bent.jpg
33,636,737,49,43,0.7690364,small_round.jpg
32,679,650,49,43,0.83234143,small_round.jpg
31,704,606,49,43,0.7807412,small_round.jpg
30,725,556,49,43,0.788991,small_round.jpg
21,747,510,48,40,0.7547815,03_18_2023 LG 282 copy.jpg
18,804,422,48,40,0.77324706,03_18_2023 LG 282 copy.jpg
16,837,377,48,40,0.8221221,03_18_2023 LG 282 copy.jpg
10,1019,200,36,35,0.75042397,round_light.jpg
8,1065,176,36,35,0.85122764,round_light.jpg
6,1116,153,36,35,0.90516025,round_light.jpg
15,1165,134,48,40,0.83248276,03_18_2023 LG 282 copy.jpg
14,1274,129,48,40,0.84921324,03_18_2023 LG 282 copy.jpg
59,1388,126,38,64,0.83241016,12_20_2022 LG 282 copy.jpg
7,1448,157,36,35,0.9172115,round_light.jpg
9,1497,178,36,35,0.9190528,round_light.jpg
11,1543,206,36,35,0.773046,round_light.jpg
12,1705,362,36,35,0.8408138,round_light.jpg
17,1728,398,48,40,0.82810247,03_18_2023 LG 282 copy.jpg
13,1736,533,36,35,0.7688002,round_light.jpg
19,1757,438,48,40,0.8465285,03_18_2023 LG 282 copy.jpg
20,1785,482,48,40,0.7997406,03_18_2023 LG 282 copy.jpg
22,1811,526,48,40,0.86400515,03_18_2023 LG 282 copy.jpg
23,1834,574,48,40,0.863038,03_18_2023 LG 282 copy.jpg
24,1934,764,48,40,0.7725304,03_18_2023 LG 282 copy.jpg
35,1963,805,49,43,0.820966,small_round.jpg
25,1969,853,48,40,0.86158067,03_18_2023 LG 282 copy.jpg
38,1991,895,49,43,0.83544785,small_round.jpg
26,2023,977,48,40,0.8153601,03_18_2023 LG 282 copy.jpg
40,2045,1013,49,43,0.7554965,small_round.jpg
42,2058,1058,49,43,0.8096567,small_round.jpg
44,2073,1100,49,43,0.82921773,small_round.jpg
46,2092,1144,49,43,0.8480235,small_round.jpg
48,2110,1188,49,43,0.8368945,small_round.jpg
50,2123,1232,49,43,0.8381952,small_round.jpg
51,2141,1274,49,43,0.8214228,small_round.jpg
52,2156,1315,49,43,0.7923368,small_round.jpg
54,2178,1357,49,43,0.8295267,small_round.jpg
55,2193,1400,49,43,0.7912033,small_round.jpg
58,2212,1447,64,44,0.7787371,left_angled.jpg
2,2330,1763,68,44,0.7617101,left_back_bent.jpg
