,x,y,w,h,score,match
45,203,1720,48,40,0.83161813,03_18_2023 LG 282 copy.jpg
42,258,1585,48,40,0.7720528,03_18_2023 LG 282 copy.jpg
39,293,1499,48,40,0.8122172,03_18_2023 LG 282 copy.jpg
53,334,1405,38,64,0.7580996,12_20_2022 LG 282 copy.jpg
11,358,1371,36,35,0.85885,round_light.jpg
37,365,1325,48,40,0.7773283,03_18_2023 LG 282 copy.jpg
51,408,1232,49,43,0.8803985,small_round.jpg
33,473,1072,48,40,0.89281875,03_18_2023 LG 282 copy.jpg
31,494,1030,48,40,0.8994272,03_18_2023 LG 282 copy.jpg
28,546,903,48,40,0.8556086,03_18_2023 LG 282 copy.jpg
49,593,818,49,43,0.82905245,small_round.jpg
26,631,728,48,40,0.86140734,03_18_2023 LG 282 copy.jpg
25,653,682,48,40,0.7997304,03_18_2023 LG 282 copy.jpg
22,718,550,48,40,0.7968353,03_18_2023 LG 282 copy.jpg
20,767,451,48,40,0.80076087,03_18_2023 LG 282 copy.jpg
10,900,281,36,35,0.8204234,round_light.jpg
8,929,244,36,35,0.8510512,round_light.jpg
6,965,214,36,35,0.75801575,round_light.jpg
4,1034,138,36,35,0.82917786,round_light.jpg
16,1121,85,48,40,0.8709297,03_18_2023 LG 282 copy.jpg
15,1178,68,48,40,0.7541429,03_18_2023 LG 282 copy.jpg
12,1230,60,48,40,0.882857,03_18_2023 LG 282 copy.jpg
13,1284,60,48,40,0.87157303,03_18_2023 LG 282 copy.jpg
0,1343,63,44,44,0.8136914,12_20_2022 LG 282 copy 2.jpg
14,1388,66,48,40,0.9210775,03_18_2023 LG 282 copy.jpg
1,1454,82,36,35,0.9304509,round_light.jpg
2,1507,104,36,35,0.9285989,round_light.jpg
3,1555,131,36,35,0.8402812,round_light.jpg
5,1641,202,36,35,0.79547286,round_light.jpg
7,1681,242,36,35,0.7949207,round_light.jpg
9,1717,279,36,35,0.8272105,round_light.jpg
17,1741,314,48,40,0.8625871,03_18_2023 LG 282 copy.jpg
18,1798,397,48,40,0.8355044,03_18_2023 LG 282 copy.jpg
19,1826,440,48,40,0.89250153,03_18_2023 LG 282 copy.jpg
21,1876,534,48,40,0.77139944,03_18_2023 LG 282 copy.jpg
23,1905,585,48,40,0.9063652,03_18_2023 LG 282 copy.jpg
24,1952,673,48,40,0.89652926,03_18_2023 LG 282 copy.jpg
48,1979,716,49,43,0.8288852,small_round.jpg
27,2033,843,48,40,0.87187713,03_18_2023 LG 282 copy.jpg
50,2053,880,49,43,0.8064047,small_round.jpg
29,2070,920,48,40,0.90060854,03_18_2023 LG 282 copy.jpg
30,2084,963,48,40,0.78679454,03_18_2023 LG 282 copy.jpg
32,2126,1047,48,40,0.79385036,03_18_2023 LG 282 copy.jpg
34,2140,1090,48,40,0.76823854,03_18_2023 LG 282 copy.jpg
35,2159,1135,48,40,0.87054056,03_18_2023 LG 282 copy.jpg
52,2221,1254,49,43,0.80772936,small_round.jpg
36,2239,1298,48,40,0.92122304,03_18_2023 LG 282 copy.jpg
38,2251,1343,48,40,0.89613205,03_18_2023 LG 282 copy.jpg
40,2322,1518,48,40,0.8652729,03_18_2023 LG 282 copy.jpg
41,2339,1560,48,40,0.88621444,03_18_2023 LG 282 copy.jpg
43,2355,1599,48,40,0.85555065,03_18_2023 LG 282 copy.jpg
44,2393,1687,48,40,0.8743857,03_18_2023 LG 282 copy.jpg
46,2411,1733,48,40,0.8121712,03_18_2023 LG 282 copy.jpg
47,2431,1780,48,40,0.8963099,03_18_2023 LG 282 copy.jpg
