,x,y,w,h,score,match
43,171,1877,49,43,0.75667846,small_round.jpg
2,256,1708,53,48,0.7571426,top_left.jpg
28,321,1587,48,40,0.79241353,03_18_2023 LG 282 copy.jpg
48,373,1507,64,44,0.826911,left_angled.jpg
27,390,1465,48,40,0.8069432,03_18_2023 LG 282 copy.jpg
47,421,1425,64,44,0.8211193,left_angled.jpg
46,443,1384,64,44,0.8304933,left_angled.jpg
45,489,1303,64,44,0.7877042,left_angled.jpg
26,531,1216,48,40,0.83369416,03_18_2023 LG 282 copy.jpg
0,583,1145,68,44,0.82789075,left_back_bent.jpg
40,604,1102,49,43,0.81406045,small_round.jpg
25,619,1059,48,40,0.75670606,03_18_2023 LG 282 copy.jpg
24,645,1022,48,40,0.7818232,03_18_2023 LG 282 copy.jpg
23,667,982,48,40,0.8309946,03_18_2023 LG 282 copy.jpg
22,692,942,48,40,0.8743803,03_18_2023 LG 282 copy.jpg
21,712,898,48,40,0.806572,03_18_2023 LG 282 copy.jpg
44,745,867,64,44,0.78625154,left_angled.jpg
39,771,824,49,43,0.86775684,small_round.jpg
38,796,781,49,43,0.80929786,small_round.jpg
37,822,740,49,43,0.8399119,small_round.jpg
36,850,697,49,43,0.82863927,small_round.jpg
34,872,659,49,43,0.8298555,small_round.jpg
32,904,615,49,43,0.7947821,small_round.jpg
30,963,527,49,43,0.8296275,small_round.jpg
19,991,485,48,40,0.83172673,03_18_2023 LG 282 copy.jpg
18,1060,407,48,40,0.84444636,03_18_2023 LG 282 copy.jpg
16,1094,364,48,40,0.78708476,03_18_2023 LG 282 copy.jpg
4,1146,334,36,35,0.8046502,round_light.jpg
3,1179,301,36,35,0.87037766,round_light.jpg
11,1244,239,48,40,0.762014,03_18_2023 LG 282 copy.jpg
10,1292,207,48,40,0.85246396,03_18_2023 LG 282 copy.jpg
29,1344,185,49,43,0.81016254,small_round.jpg
8,1393,171,48,40,0.79483706,03_18_2023 LG 282 copy.jpg
7,1504,161,48,40,0.80404985,03_18_2023 LG 282 copy.jpg
9,1609,176,48,40,0.88896906,03_18_2023 LG 282 copy.jpg
5,1718,210,38,60,0.85993683,middle round.jpg
12,1759,242,48,40,0.9125991,03_18_2023 LG 282 copy.jpg
13,1801,273,48,40,0.9000465,03_18_2023 LG 282 copy.jpg
14,1843,312,48,40,0.8323328,03_18_2023 LG 282 copy.jpg
15,1880,358,48,40,0.8489631,03_18_2023 LG 282 copy.jpg
17,1916,402,48,40,0.8043585,03_18_2023 LG 282 copy.jpg
20,1973,488,48,40,0.7929746,03_18_2023 LG 282 copy.jpg
31,2005,529,49,43,0.8151499,small_round.jpg
33,2042,623,49,43,0.8540996,small_round.jpg
35,2063,673,49,43,0.882764,small_round.jpg
6,2189,1049,38,60,0.78904456,middle round.jpg
49,2202,1128,38,64,0.76049215,12_20_2022 LG 282 copy.jpg
41,2261,1354,49,43,0.7713072,small_round.jpg
50,2300,1528,38,64,0.7660509,12_20_2022 LG 282 copy.jpg
51,2321,1610,38,64,0.87826943,12_20_2022 LG 282 copy.jpg
42,2339,1711,49,43,0.8010681,small_round.jpg
52,2364,1834,38,64,0.8245999,12_20_2022 LG 282 copy.jpg
1,2373,1525,68,44,0.75056595,left_back_bent.jpg
