,x,y,w,h,score,match
44,281,1553,48,40,0.8194206,03_18_2023 LG 282 copy.jpg
43,299,1508,48,40,0.81564933,03_18_2023 LG 282 copy.jpg
50,321,1461,49,43,0.80530506,small_round.jpg
41,335,1420,48,40,0.85920715,03_18_2023 LG 282 copy.jpg
40,351,1375,48,40,0.8887789,03_18_2023 LG 282 copy.jpg
49,377,1328,49,43,0.84711975,small_round.jpg
36,404,1242,48,40,0.8401646,03_18_2023 LG 282 copy.jpg
34,419,1201,48,40,0.82546955,03_18_2023 LG 282 copy.jpg
32,436,1163,48,40,0.8682529,03_18_2023 LG 282 copy.jpg
30,451,1121,48,40,0.8433235,03_18_2023 LG 282 copy.jpg
15,481,1083,36,35,0.7879284,round_light.jpg
27,486,1029,48,40,0.86970013,03_18_2023 LG 282 copy.jpg
25,522,950,48,40,0.83058876,03_18_2023 LG 282 copy.jpg
23,543,908,48,40,0.78068966,03_18_2023 LG 282 copy.jpg
13,574,871,36,35,0.75693077,round_light.jpg
12,594,820,36,35,0.7500448,round_light.jpg
1,617,855,68,44,0.78806597,left_back_bent.jpg
0,699,808,68,44,0.7605193,left_back_bent.jpg
10,1002,181,36,35,0.79654586,round_light.jpg
8,1049,155,36,35,0.7845588,round_light.jpg
6,1106,131,36,35,0.87864697,round_light.jpg
4,1160,118,36,35,0.9109728,round_light.jpg
46,1263,95,49,43,0.8525426,small_round.jpg
3,1376,111,36,35,0.8334889,round_light.jpg
5,1438,122,36,35,0.952642,round_light.jpg
7,1488,142,36,35,0.8968034,round_light.jpg
9,1535,170,36,35,0.7811811,round_light.jpg
16,1681,321,48,40,0.8039472,03_18_2023 LG 282 copy.jpg
11,1786,443,36,35,0.8384696,round_light.jpg
17,1802,484,48,40,0.82973444,03_18_2023 LG 282 copy.jpg
18,1855,582,48,40,0.8507449,03_18_2023 LG 282 copy.jpg
19,1881,631,48,40,0.8414143,03_18_2023 LG 282 copy.jpg
47,1912,674,49,43,0.8082414,small_round.jpg
48,1935,716,49,43,0.81065667,small_round.jpg
20,1956,762,48,40,0.8795922,03_18_2023 LG 282 copy.jpg
21,1970,804,48,40,0.91570586,03_18_2023 LG 282 copy.jpg
22,1992,851,48,40,0.9123759,03_18_2023 LG 282 copy.jpg
24,2026,931,48,40,0.8740543,03_18_2023 LG 282 copy.jpg
14,2055,972,36,35,0.80149996,round_light.jpg
26,2060,1010,48,40,0.9153855,03_18_2023 LG 282 copy.jpg
28,2080,1050,48,40,0.9167091,03_18_2023 LG 282 copy.jpg
29,2098,1095,48,40,0.90724933,03_18_2023 LG 282 copy.jpg
31,2119,1139,48,40,0.92563194,03_18_2023 LG 282 copy.jpg
33,2134,1183,48,40,0.9277543,03_18_2023 LG 282 copy.jpg
35,2152,1228,48,40,0.90489084,03_18_2023 LG 282 copy.jpg
37,2172,1266,48,40,0.8993765,03_18_2023 LG 282 copy.jpg
38,2189,1309,48,40,0.9027241,03_18_2023 LG 282 copy.jpg
39,2206,1350,48,40,0.7626106,03_18_2023 LG 282 copy.jpg
42,2244,1436,48,40,0.8035632,03_18_2023 LG 282 copy.jpg
2,2384,1752,68,44,0.7655817,left_back_bent.jpg
45,2403,1819,48,40,0.77188784,03_18_2023 LG 282 copy.jpg
51,2434,1883,49,43,0.75892013,small_round.jpg
