,x,y,w,h,score,match
34,143,1806,38,60,0.87069184,middle round.jpg
38,157,1762,49,43,0.822634,small_round.jpg
12,176,1724,68,44,0.8484443,left_back_bent.jpg
11,190,1676,68,44,0.88917637,left_back_bent.jpg
54,225,1583,64,44,0.880663,left_angled.jpg
9,244,1542,68,44,0.87978,left_back_bent.jpg
53,266,1497,64,44,0.86876446,left_angled.jpg
52,280,1455,64,44,0.8761609,left_angled.jpg
51,300,1411,64,44,0.8706758,left_angled.jpg
49,318,1369,64,44,0.9003425,left_angled.jpg
48,357,1286,64,44,0.84790754,left_angled.jpg
6,373,1245,68,44,0.8495328,left_back_bent.jpg
5,410,1162,68,44,0.8866964,left_back_bent.jpg
47,433,1121,64,44,0.8683281,left_angled.jpg
4,446,1078,68,44,0.8568313,left_back_bent.jpg
3,466,1037,68,44,0.88746303,left_back_bent.jpg
2,501,955,68,44,0.9110275,left_back_bent.jpg
45,523,908,64,44,0.8531724,left_angled.jpg
44,568,825,64,44,0.83225286,left_angled.jpg
42,588,782,64,44,0.8470393,left_angled.jpg
41,629,696,64,44,0.7956218,left_angled.jpg
40,652,653,64,44,0.79899055,left_angled.jpg
31,703,556,38,60,0.7962661,middle round.jpg
30,729,505,38,60,0.77002555,middle round.jpg
39,780,418,64,44,0.825781,left_angled.jpg
29,843,329,38,60,0.8316235,middle round.jpg
35,873,294,49,43,0.7637642,small_round.jpg
16,913,272,36,35,0.77293307,round_light.jpg
26,944,225,38,60,0.79417396,middle round.jpg
24,986,185,38,60,0.83181363,middle round.jpg
22,1026,155,38,60,0.7896822,middle round.jpg
20,1077,129,38,60,0.76156086,middle round.jpg
19,1124,112,38,60,0.805843,middle round.jpg
18,1173,92,38,60,0.7736476,middle round.jpg
14,1217,128,36,35,0.75267583,round_light.jpg
13,1219,68,36,35,0.757428,round_light.jpg
17,1323,75,38,60,0.8926192,middle round.jpg
0,1378,84,68,44,0.77037114,left_back_bent.jpg
21,1475,129,38,60,0.82402414,middle round.jpg
15,1532,158,36,35,0.93431485,round_light.jpg
23,1566,180,38,60,0.8884677,middle round.jpg
25,1618,224,38,60,0.882751,middle round.jpg
27,1656,260,38,60,0.8893938,middle round.jpg
28,1692,298,38,60,0.8836409,middle round.jpg
55,1748,378,38,64,0.86471903,12_20_2022 LG 282 copy.jpg
56,1829,510,38,64,0.89375454,12_20_2022 LG 282 copy.jpg
32,1860,561,38,60,0.88861036,middle round.jpg
57,1902,655,38,64,0.80837595,12_20_2022 LG 282 copy.jpg
43,1975,788,64,44,0.75523007,left_angled.jpg
58,1976,830,38,64,0.7638079,12_20_2022 LG 282 copy.jpg
1,2031,910,68,44,0.7774195,left_back_bent.jpg
46,2063,995,64,44,0.80918574,left_angled.jpg
59,2082,1074,38,64,0.8094264,12_20_2022 LG 282 copy.jpg
60,2113,1159,38,64,0.7922844,12_20_2022 LG 282 copy.jpg
61,2149,1242,38,64,0.7668991,12_20_2022 LG 282 copy.jpg
36,2183,1286,49,43,0.7654521,small_round.jpg
50,2217,1372,64,44,0.81847286,left_angled.jpg
62,2237,1448,38,64,0.808429,12_20_2022 LG 282 copy.jpg
7,2272,1329,68,44,0.78198516,left_back_bent.jpg
10,2293,1571,68,44,0.7761485,left_back_bent.jpg
63,2321,1657,38,64,0.7838611,12_20_2022 LG 282 copy.jpg
8,2381,1495,68,44,0.8003622,left_back_bent.jpg
33,2382,1800,38,60,0.7694439,middle round.jpg
37,2392,1669,49,43,0.7874094,small_round.jpg
