,x,y,w,h,score,match
53,159,1804,49,43,0.8706612,small_round.jpg
52,177,1759,49,43,0.8863529,small_round.jpg
49,212,1669,49,43,0.90306425,small_round.jpg
48,230,1623,49,43,0.8782373,small_round.jpg
47,247,1580,49,43,0.90409946,small_round.jpg
46,264,1534,49,43,0.8780216,small_round.jpg
55,283,1493,64,44,0.7787249,left_angled.jpg
44,297,1444,49,43,0.8571494,small_round.jpg
1,368,1279,68,44,0.81960374,left_back_bent.jpg
0,385,1237,68,44,0.8194106,left_back_bent.jpg
39,451,1056,49,43,0.78467,small_round.jpg
8,548,844,36,35,0.8268971,round_light.jpg
20,554,791,48,40,0.8048451,03_18_2023 LG 282 copy.jpg
37,627,653,49,43,0.80741197,small_round.jpg
36,650,606,49,43,0.82688034,small_round.jpg
35,677,554,49,43,0.85648674,small_round.jpg
34,727,471,49,43,0.8524289,small_round.jpg
57,793,374,38,64,0.8101938,12_20_2022 LG 282 copy.jpg
13,970,207,48,40,0.8329911,03_18_2023 LG 282 copy.jpg
11,1022,181,48,40,0.8399382,03_18_2023 LG 282 copy.jpg
5,1078,154,46,53,0.77906,right_small_weird.jpg
33,1138,158,49,43,0.82489896,small_round.jpg
9,1247,153,38,60,0.79005873,middle round.jpg
56,1294,149,38,64,0.8523194,12_20_2022 LG 282 copy.jpg
10,1343,169,48,40,0.85693884,03_18_2023 LG 282 copy.jpg
12,1393,190,48,40,0.88078105,03_18_2023 LG 282 copy.jpg
14,1443,216,48,40,0.8629096,03_18_2023 LG 282 copy.jpg
15,1488,247,48,40,0.8794224,03_18_2023 LG 282 copy.jpg
16,1571,325,48,40,0.8187428,03_18_2023 LG 282 copy.jpg
7,1620,367,36,35,0.80554533,round_light.jpg
17,1677,442,48,40,0.8687182,03_18_2023 LG 282 copy.jpg
18,1737,527,48,40,0.85405594,03_18_2023 LG 282 copy.jpg
6,1767,570,46,53,0.80938166,right_small_weird.jpg
38,1821,672,49,43,0.8149545,small_round.jpg
19,1866,755,48,40,0.81344086,03_18_2023 LG 282 copy.jpg
54,1908,841,64,44,0.8022182,left_angled.jpg
21,1945,929,48,40,0.81650823,03_18_2023 LG 282 copy.jpg
22,1982,992,48,40,0.8607798,03_18_2023 LG 282 copy.jpg
23,1999,1036,48,40,0.8540831,03_18_2023 LG 282 copy.jpg
40,2024,1077,49,43,0.8331002,small_round.jpg
41,2044,1120,49,43,0.88477296,small_round.jpg
24,2081,1206,48,40,0.7951372,03_18_2023 LG 282 copy.jpg
25,2100,1252,48,40,0.8248483,03_18_2023 LG 282 copy.jpg
42,2140,1332,49,43,0.80948657,small_round.jpg
26,2158,1374,48,40,0.86659354,03_18_2023 LG 282 copy.jpg
43,2184,1412,49,43,0.8069697,small_round.jpg
45,2200,1461,49,43,0.85857564,small_round.jpg
27,2214,1503,48,40,0.853394,03_18_2023 LG 282 copy.jpg
28,2229,1547,48,40,0.8454568,03_18_2023 LG 282 copy.jpg
29,2250,1591,48,40,0.90451306,03_18_2023 LG 282 copy.jpg
30,2288,1676,48,40,0.8946218,03_18_2023 LG 282 copy.jpg
51,2313,1722,49,43,0.85125667,small_round.jpg
31,2324,1766,48,40,0.79662734,03_18_2023 LG 282 copy.jpg
2,2332,1496,68,44,0.7892885,left_back_bent.jpg
50,2342,1678,49,43,0.8190394,small_round.jpg
32,2348,1811,48,40,0.754787,03_18_2023 LG 282 copy.jpg
3,2432,1779,68,44,0.9109266,left_back_bent.jpg
4,2445,1867,68,44,0.7926736,left_back_bent.jpg
