,x,y,w,h,score,match
31,148,1871,38,60,0.87835604,middle round.jpg
48,152,1829,48,40,0.86816514,03_18_2023 LG 282 copy.jpg
47,170,1781,48,40,0.8671131,03_18_2023 LG 282 copy.jpg
46,205,1693,48,40,0.86212265,03_18_2023 LG 282 copy.jpg
45,221,1649,48,40,0.84054524,03_18_2023 LG 282 copy.jpg
44,240,1607,48,40,0.86896825,03_18_2023 LG 282 copy.jpg
59,262,1564,49,43,0.84882295,small_round.jpg
58,277,1520,49,43,0.84817654,small_round.jpg
43,293,1476,48,40,0.8476735,03_18_2023 LG 282 copy.jpg
28,340,1382,38,60,0.8621592,middle round.jpg
66,355,1346,64,44,0.8178645,left_angled.jpg
2,367,1306,68,44,0.85505795,left_back_bent.jpg
64,387,1264,64,44,0.88919055,left_angled.jpg
63,417,1186,64,44,0.84482175,left_angled.jpg
26,457,1095,38,60,0.85655296,middle round.jpg
57,487,1013,49,43,0.7759166,small_round.jpg
24,532,925,38,60,0.7875512,middle round.jpg
54,545,886,49,43,0.86351943,small_round.jpg
53,588,802,49,43,0.90141916,small_round.jpg
3,595,1318,68,44,0.75968754,left_back_bent.jpg
51,605,757,49,43,0.84824896,small_round.jpg
39,623,715,48,40,0.7827058,03_18_2023 LG 282 copy.jpg
50,653,667,49,43,0.825728,small_round.jpg
49,677,619,49,43,0.8342639,small_round.jpg
37,698,576,48,40,0.81872314,03_18_2023 LG 282 copy.jpg
35,727,530,48,40,0.78477657,03_18_2023 LG 282 copy.jpg
33,753,489,48,40,0.8216715,03_18_2023 LG 282 copy.jpg
12,969,274,36,35,0.887359,round_light.jpg
10,1011,245,36,35,0.8477443,round_light.jpg
5,1119,201,36,35,0.90490246,round_light.jpg
7,1174,203,36,35,0.9361778,round_light.jpg
6,1228,202,36,35,0.9516509,round_light.jpg
8,1281,203,36,35,0.94113636,round_light.jpg
9,1326,206,36,35,0.9620098,round_light.jpg
11,1432,246,36,35,0.9053417,round_light.jpg
13,1480,275,36,35,0.7543409,round_light.jpg
32,1506,306,48,40,0.7537868,03_18_2023 LG 282 copy.jpg
14,1602,384,36,35,0.8407328,round_light.jpg
15,1636,424,36,35,0.8045018,round_light.jpg
16,1671,463,36,35,0.77974445,round_light.jpg
34,1690,498,48,40,0.89420503,03_18_2023 LG 282 copy.jpg
20,1715,630,36,35,0.819356,round_light.jpg
36,1717,539,48,40,0.9352611,03_18_2023 LG 282 copy.jpg
38,1742,589,48,40,0.86585444,03_18_2023 LG 282 copy.jpg
21,1753,690,36,35,0.78753346,round_light.jpg
19,1774,625,36,35,0.8495289,round_light.jpg
40,1815,732,48,40,0.8688088,03_18_2023 LG 282 copy.jpg
52,1842,772,49,43,0.8289999,small_round.jpg
18,1859,623,36,35,0.7508492,round_light.jpg
23,1869,811,38,60,0.88706654,middle round.jpg
17,1882,578,36,35,0.7596306,round_light.jpg
55,1903,900,49,43,0.85584545,small_round.jpg
56,1922,943,49,43,0.8100285,small_round.jpg
25,1961,1018,38,60,0.8685694,middle round.jpg
62,1992,1102,64,44,0.7949631,left_angled.jpg
27,2033,1181,38,60,0.8965262,middle round.jpg
65,2061,1269,64,44,0.86041933,left_angled.jpg
41,2074,1311,48,40,0.84152853,03_18_2023 LG 282 copy.jpg
67,2095,1351,64,44,0.8388803,left_angled.jpg
42,2105,1394,48,40,0.7856465,03_18_2023 LG 282 copy.jpg
68,2129,1434,64,44,0.8254061,left_angled.jpg
29,2145,1475,38,60,0.89281017,middle round.jpg
0,2164,1179,68,44,0.75679594,left_back_bent.jpg
69,2178,1560,64,44,0.865759,left_angled.jpg
1,2189,1297,68,44,0.8027768,left_back_bent.jpg
60,2194,1606,49,43,0.8304644,small_round.jpg
61,2213,1647,49,43,0.7865283,small_round.jpg
30,2234,1690,38,60,0.76494956,middle round.jpg
4,2265,1526,68,44,0.766392,left_back_bent.jpg
22,2404,1848,36,35,0.796628,round_light.jpg
