,x,y,w,h,score,match
33,125,1898,48,40,0.81070215,03_18_2023 LG 282 copy.jpg
5,154,1808,68,44,0.88043827,left_back_bent.jpg
9,181,1713,53,48,0.77741635,top_left.jpg
27,224,1619,38,60,0.84538203,middle round.jpg
8,235,1575,53,48,0.8093628,top_left.jpg
6,237,1388,53,48,0.777027,top_left.jpg
7,268,1489,53,48,0.7807876,top_left.jpg
3,373,1246,68,44,0.868185,left_back_bent.jpg
2,392,1206,68,44,0.8834225,left_back_bent.jpg
0,459,1037,68,44,0.88122886,left_back_bent.jpg
54,493,951,64,44,0.7874487,left_angled.jpg
53,514,910,64,44,0.8621345,left_angled.jpg
52,532,866,64,44,0.8936878,left_angled.jpg
50,553,820,64,44,0.79217184,left_angled.jpg
49,574,776,64,44,0.81421876,left_angled.jpg
48,595,732,64,44,0.8076741,left_angled.jpg
46,614,688,64,44,0.7970234,left_angled.jpg
38,635,641,49,43,0.7760493,small_round.jpg
37,737,451,49,43,0.83486694,small_round.jpg
36,765,409,49,43,0.84826165,small_round.jpg
35,826,323,49,43,0.7828565,small_round.jpg
31,854,290,48,40,0.86102515,03_18_2023 LG 282 copy.jpg
30,886,257,48,40,0.8359903,03_18_2023 LG 282 copy.jpg
12,985,195,36,35,0.80857104,round_light.jpg
28,1010,154,48,40,0.79127383,03_18_2023 LG 282 copy.jpg
19,1073,135,38,60,0.8360238,middle round.jpg
21,1114,162,38,60,0.7835699,middle round.jpg
16,1228,109,38,60,0.7798231,middle round.jpg
17,1276,111,38,60,0.87790513,middle round.jpg
11,1283,180,36,35,0.82048315,round_light.jpg
18,1324,113,38,60,0.88386637,middle round.jpg
20,1429,145,38,60,0.89318675,middle round.jpg
22,1467,180,38,60,0.78322315,middle round.jpg
29,1511,204,48,40,0.8508399,03_18_2023 LG 282 copy.jpg
10,1563,238,46,53,0.7845825,right_small_weird.jpg
34,1601,278,49,43,0.7918889,small_round.jpg
23,1642,313,38,60,0.8338026,middle round.jpg
13,1699,411,36,35,0.80553305,round_light.jpg
24,1735,434,38,60,0.818751,middle round.jpg
57,1784,521,38,64,0.8201333,12_20_2022 LG 282 copy.jpg
44,1817,577,64,44,0.8335166,left_angled.jpg
45,1870,672,64,44,0.80493015,left_angled.jpg
47,1896,714,64,44,0.7951514,left_angled.jpg
51,1954,838,64,44,0.8061694,left_angled.jpg
39,1971,881,49,43,0.76066667,small_round.jpg
40,2006,960,49,43,0.7540556,small_round.jpg
32,2014,1228,48,40,0.75553465,03_18_2023 LG 282 copy.jpg
25,2029,999,38,60,0.83487874,middle round.jpg
26,2065,1078,38,60,0.86621433,middle round.jpg
55,2090,1167,64,44,0.82033896,left_angled.jpg
14,2117,1213,36,35,0.8532333,round_light.jpg
41,2129,1249,49,43,0.82768637,small_round.jpg
42,2149,1290,49,43,0.81370527,small_round.jpg
1,2174,1166,68,44,0.7846981,left_back_bent.jpg
56,2186,1378,64,44,0.7752643,left_angled.jpg
43,2237,1501,49,43,0.7591323,small_round.jpg
15,2324,1902,36,35,0.809403,round_light.jpg
4,2337,1487,68,44,0.76531494,left_back_bent.jpg
