,x,y,w,h,score,match
15,164,1528,38,60,0.7863368,middle round.jpg
4,203,1517,68,44,0.82689404,left_back_bent.jpg
54,232,1634,49,43,0.7967303,small_round.jpg
52,252,1588,49,43,0.82555026,small_round.jpg
51,274,1544,49,43,0.79524016,small_round.jpg
50,307,1458,49,43,0.8341335,small_round.jpg
48,348,1370,49,43,0.84196043,small_round.jpg
47,366,1325,49,43,0.85485286,small_round.jpg
33,385,1283,48,40,0.83331203,03_18_2023 LG 282 copy.jpg
31,403,1236,48,40,0.8611551,03_18_2023 LG 282 copy.jpg
12,443,1160,36,35,0.82951045,round_light.jpg
30,452,1114,48,40,0.88043183,03_18_2023 LG 282 copy.jpg
29,471,1075,48,40,0.87249774,03_18_2023 LG 282 copy.jpg
11,496,1037,36,35,0.83902353,round_light.jpg
27,509,985,48,40,0.85154504,03_18_2023 LG 282 copy.jpg
10,539,949,36,35,0.8323851,round_light.jpg
25,548,907,48,40,0.8478825,03_18_2023 LG 282 copy.jpg
23,571,868,48,40,0.8489228,03_18_2023 LG 282 copy.jpg
2,604,1000,68,44,0.75846946,left_back_bent.jpg
1,633,904,68,44,0.7576677,left_back_bent.jpg
0,637,815,68,44,0.7934701,left_back_bent.jpg
13,893,333,38,60,0.8459608,middle round.jpg
7,1203,98,36,35,0.9265403,round_light.jpg
5,1370,85,36,35,0.8951505,round_light.jpg
6,1419,93,36,35,0.92425454,round_light.jpg
8,1474,104,36,35,0.90646416,round_light.jpg
9,1695,268,36,35,0.75642455,round_light.jpg
16,1719,308,48,40,0.8085195,03_18_2023 LG 282 copy.jpg
17,1783,384,48,40,0.834706,03_18_2023 LG 282 copy.jpg
18,1811,426,48,40,0.8771518,03_18_2023 LG 282 copy.jpg
19,1859,516,48,40,0.80930936,03_18_2023 LG 282 copy.jpg
20,1888,567,48,40,0.82760227,03_18_2023 LG 282 copy.jpg
21,1912,618,48,40,0.806833,03_18_2023 LG 282 copy.jpg
22,1937,661,48,40,0.8814966,03_18_2023 LG 282 copy.jpg
40,1964,703,49,43,0.8834986,small_round.jpg
41,1985,746,49,43,0.85942405,small_round.jpg
42,2002,789,49,43,0.86176807,small_round.jpg
24,2034,875,48,40,0.86188203,03_18_2023 LG 282 copy.jpg
26,2053,915,48,40,0.88215697,03_18_2023 LG 282 copy.jpg
28,2084,991,48,40,0.8934437,03_18_2023 LG 282 copy.jpg
43,2104,1031,49,43,0.8562944,small_round.jpg
44,2124,1075,49,43,0.8803881,small_round.jpg
45,2140,1119,49,43,0.8414364,small_round.jpg
46,2157,1161,49,43,0.8310719,small_round.jpg
32,2190,1246,48,40,0.7846399,03_18_2023 LG 282 copy.jpg
34,2225,1329,48,40,0.87458646,03_18_2023 LG 282 copy.jpg
49,2246,1371,49,43,0.7597644,small_round.jpg
35,2256,1417,48,40,0.814787,03_18_2023 LG 282 copy.jpg
14,2283,1455,38,60,0.8390724,middle round.jpg
36,2306,1549,48,40,0.8969226,03_18_2023 LG 282 copy.jpg
3,2328,1389,68,44,0.78255266,left_back_bent.jpg
53,2328,1589,49,43,0.85824275,small_round.jpg
37,2340,1634,48,40,0.8443805,03_18_2023 LG 282 copy.jpg
38,2356,1677,48,40,0.8246318,03_18_2023 LG 282 copy.jpg
39,2395,1769,48,40,0.8004924,03_18_2023 LG 282 copy.jpg
