,x,y,w,h,score,match
58,158,1564,36,35,0.77158326,round_light.jpg
54,197,1652,53,48,0.7820397,top_left.jpg
73,217,1605,48,40,0.7558089,03_18_2023 LG 282 copy.jpg
46,258,1730,68,44,0.8104393,left_back_bent.jpg
45,306,1691,68,44,0.8079192,left_back_bent.jpg
47,306,1763,68,44,0.76923037,left_back_bent.jpg
53,314,1379,53,48,0.7842289,top_left.jpg
43,322,1650,68,44,0.8474702,left_back_bent.jpg
40,350,1502,68,44,0.81775796,left_back_bent.jpg
72,350,1296,38,60,0.75308925,middle round.jpg
41,355,1558,68,44,0.8156579,left_back_bent.jpg
52,368,1246,53,48,0.78202516,top_left.jpg
36,386,1426,68,44,0.82470334,left_back_bent.jpg
38,392,1467,68,44,0.818209,left_back_bent.jpg
33,414,1338,68,44,0.83277553,left_back_bent.jpg
42,424,1628,68,44,0.7831754,left_back_bent.jpg
44,427,1669,68,44,0.76797676,left_back_bent.jpg
51,449,1057,53,48,0.7792299,top_left.jpg
29,464,1237,68,44,0.8292856,left_back_bent.jpg
27,477,1166,68,44,0.8090398,left_back_bent.jpg
39,501,1501,68,44,0.79285294,left_back_bent.jpg
24,505,1101,68,44,0.84953105,left_back_bent.jpg
34,512,1349,68,44,0.78573143,left_back_bent.jpg
50,513,907,53,48,0.76493764,top_left.jpg
37,524,1456,68,44,0.78431153,left_back_bent.jpg
35,528,1409,68,44,0.7894531,left_back_bent.jpg
28,529,1196,68,44,0.7975894,left_back_bent.jpg
48,546,1899,68,44,0.78254783,left_back_bent.jpg
22,550,1021,68,44,0.80801654,left_back_bent.jpg
19,556,980,68,44,0.8338858,left_back_bent.jpg
31,563,1266,68,44,0.76990545,left_back_bent.jpg
25,566,1137,68,44,0.7887162,left_back_bent.jpg
32,592,1306,68,44,0.7573971,left_back_bent.jpg
71,621,693,38,60,0.81812763,middle round.jpg
15,625,854,68,44,0.7682694,left_back_bent.jpg
17,634,945,68,44,0.7985449,left_back_bent.jpg
26,635,1147,68,44,0.75883263,left_back_bent.jpg
30,643,1264,68,44,0.75862527,left_back_bent.jpg
13,660,797,68,44,0.8040812,left_back_bent.jpg
10,681,724,68,44,0.8238839,left_back_bent.jpg
77,688,554,38,64,0.80312264,12_20_2022 LG 282 copy.jpg
16,706,866,68,44,0.8409866,left_back_bent.jpg
7,711,646,68,44,0.80874807,left_back_bent.jpg
11,719,760,68,44,0.7812899,left_back_bent.jpg
70,721,510,38,60,0.76190084,middle round.jpg
21,723,1017,68,44,0.76444465,left_back_bent.jpg
18,742,977,68,44,0.7942674,left_back_bent.jpg
76,774,411,38,64,0.7932866,12_20_2022 LG 282 copy.jpg
9,792,693,68,44,0.7791211,left_back_bent.jpg
23,793,1073,68,44,0.79880047,left_back_bent.jpg
3,800,519,68,44,0.81373245,left_back_bent.jpg
20,804,994,68,44,0.79934597,left_back_bent.jpg
6,811,609,68,44,0.7655785,left_back_bent.jpg
4,817,567,68,44,0.7903227,left_back_bent.jpg
68,836,326,38,60,0.78522027,middle round.jpg
1,839,432,68,44,0.8107064,left_back_bent.jpg
8,881,688,68,44,0.7662739,left_back_bent.jpg
12,881,761,68,44,0.7743477,left_back_bent.jpg
14,902,832,68,44,0.7593079,left_back_bent.jpg
49,929,218,53,48,0.86252916,top_left.jpg
2,950,450,68,44,0.77333206,left_back_bent.jpg
5,952,589,68,44,0.78346014,left_back_bent.jpg
66,976,174,38,60,0.8889563,middle round.jpg
0,1022,286,68,44,0.7696549,left_back_bent.jpg
64,1066,115,38,60,0.80387765,middle round.jpg
63,1109,92,38,60,0.8930472,middle round.jpg
62,1165,76,38,60,0.8867614,middle round.jpg
61,1217,70,38,60,0.82351625,middle round.jpg
59,1269,65,38,60,0.92438316,middle round.jpg
60,1321,69,38,60,0.89831364,middle round.jpg
75,1369,75,38,64,0.781238,12_20_2022 LG 282 copy.jpg
55,1531,144,36,35,0.8687667,round_light.jpg
65,1563,167,38,60,0.8426552,middle round.jpg
67,1695,288,38,60,0.8461203,middle round.jpg
56,1749,443,36,35,0.7667958,round_light.jpg
69,1846,494,38,60,0.75357914,middle round.jpg
57,2230,1456,36,35,0.78828514,round_light.jpg
74,2453,1900,49,43,0.8340822,small_round.jpg
