,x,y,w,h,score,match
59,155,1839,49,43,0.78558385,small_round.jpg
25,171,1796,36,35,0.81346846,round_light.jpg
53,177,1748,48,40,0.88199514,03_18_2023 LG 282 copy.jpg
52,215,1654,48,40,0.8528154,03_18_2023 LG 282 copy.jpg
50,231,1609,48,40,0.8561592,03_18_2023 LG 282 copy.jpg
48,253,1564,48,40,0.82013655,03_18_2023 LG 282 copy.jpg
46,272,1521,48,40,0.8517038,03_18_2023 LG 282 copy.jpg
44,286,1479,48,40,0.82796115,03_18_2023 LG 282 copy.jpg
43,307,1435,48,40,0.8632547,03_18_2023 LG 282 copy.jpg
42,344,1346,48,40,0.86038303,03_18_2023 LG 282 copy.jpg
41,363,1302,48,40,0.902864,03_18_2023 LG 282 copy.jpg
40,382,1260,48,40,0.89320207,03_18_2023 LG 282 copy.jpg
39,402,1213,48,40,0.8903343,03_18_2023 LG 282 copy.jpg
24,442,1133,36,35,0.8642698,round_light.jpg
36,452,1090,48,40,0.8424826,03_18_2023 LG 282 copy.jpg
34,468,1049,48,40,0.844375,03_18_2023 LG 282 copy.jpg
23,497,1011,36,35,0.7965888,round_light.jpg
22,514,965,36,35,0.8492373,round_light.jpg
20,534,924,36,35,0.83153003,round_light.jpg
19,550,884,36,35,0.8521569,round_light.jpg
18,571,843,36,35,0.8414836,round_light.jpg
17,593,800,36,35,0.8117588,round_light.jpg
16,615,755,36,35,0.78227776,round_light.jpg
2,642,871,68,44,0.756594,left_back_bent.jpg
1,824,513,68,44,0.76033396,left_back_bent.jpg
0,1020,235,68,44,0.76279306,left_back_bent.jpg
7,1191,53,36,35,0.89411515,round_light.jpg
5,1245,49,36,35,0.81070685,round_light.jpg
4,1298,47,36,35,0.76911086,round_light.jpg
6,1356,49,36,35,0.8824652,round_light.jpg
8,1409,54,36,35,0.8669897,round_light.jpg
9,1467,69,36,35,0.78901553,round_light.jpg
11,1515,178,36,35,0.80303144,round_light.jpg
10,1519,88,36,35,0.7747752,round_light.jpg
60,1609,114,64,44,0.7613006,left_angled.jpg
12,1689,262,36,35,0.82782185,round_light.jpg
13,1791,343,36,35,0.7596284,round_light.jpg
14,1870,477,36,35,0.7754196,round_light.jpg
26,1888,524,48,40,0.7819001,03_18_2023 LG 282 copy.jpg
15,1953,625,36,35,0.7979215,round_light.jpg
55,1971,660,49,43,0.8213272,small_round.jpg
27,1984,709,48,40,0.7974414,03_18_2023 LG 282 copy.jpg
28,2001,753,48,40,0.78734636,03_18_2023 LG 282 copy.jpg
29,2026,794,48,40,0.76490897,03_18_2023 LG 282 copy.jpg
30,2039,836,48,40,0.78857523,03_18_2023 LG 282 copy.jpg
31,2060,876,48,40,0.8310776,03_18_2023 LG 282 copy.jpg
21,2104,959,36,35,0.8359734,round_light.jpg
32,2108,996,48,40,0.9036089,03_18_2023 LG 282 copy.jpg
33,2127,1038,48,40,0.8482404,03_18_2023 LG 282 copy.jpg
35,2144,1084,48,40,0.896481,03_18_2023 LG 282 copy.jpg
37,2161,1128,48,40,0.87807345,03_18_2023 LG 282 copy.jpg
38,2194,1210,48,40,0.8903119,03_18_2023 LG 282 copy.jpg
56,2235,1294,49,43,0.81574756,small_round.jpg
57,2251,1335,49,43,0.83713007,small_round.jpg
45,2314,1510,48,40,0.8566253,03_18_2023 LG 282 copy.jpg
47,2330,1554,48,40,0.8417884,03_18_2023 LG 282 copy.jpg
49,2346,1596,48,40,0.7902949,03_18_2023 LG 282 copy.jpg
51,2365,1637,48,40,0.8637225,03_18_2023 LG 282 copy.jpg
58,2400,1728,49,43,0.79606146,small_round.jpg
54,2414,1778,48,40,0.8313323,03_18_2023 LG 282 copy.jpg
3,2440,1679,68,44,0.756535,left_back_bent.jpg
