,x,y,w,h,score,match
17,264,1866,53,48,0.8536526,top_left.jpg
13,277,1777,68,44,0.89575285,left_back_bent.jpg
11,296,1736,68,44,0.91155386,left_back_bent.jpg
9,311,1690,68,44,0.9394902,left_back_bent.jpg
7,326,1647,68,44,0.96613175,left_back_bent.jpg
51,347,1601,64,44,0.8867084,left_angled.jpg
5,386,1521,68,44,0.7969,left_back_bent.jpg
14,392,1814,68,44,0.76292443,left_back_bent.jpg
4,394,1476,68,44,0.9118363,left_back_bent.jpg
3,410,1436,68,44,0.92641115,left_back_bent.jpg
2,426,1392,68,44,0.8877892,left_back_bent.jpg
1,440,1348,68,44,0.8773077,left_back_bent.jpg
0,456,1306,68,44,0.887175,left_back_bent.jpg
49,477,1264,64,44,0.86678535,left_angled.jpg
48,491,1218,64,44,0.8269067,left_angled.jpg
46,546,1086,64,44,0.79418886,left_angled.jpg
45,584,995,49,43,0.78166956,small_round.jpg
44,602,950,49,43,0.8876098,small_round.jpg
43,622,904,49,43,0.84618187,small_round.jpg
42,644,858,49,43,0.8962259,small_round.jpg
41,667,806,49,43,0.89909273,small_round.jpg
35,686,760,48,40,0.9011265,03_18_2023 LG 282 copy.jpg
34,716,713,48,40,0.8108505,03_18_2023 LG 282 copy.jpg
33,774,623,48,40,0.8193967,03_18_2023 LG 282 copy.jpg
32,808,582,48,40,0.83376884,03_18_2023 LG 282 copy.jpg
19,881,520,36,35,0.86348957,round_light.jpg
18,962,447,36,35,0.8354952,round_light.jpg
24,1049,384,38,60,0.7876018,middle round.jpg
22,1102,364,38,60,0.80446225,middle round.jpg
21,1311,359,38,60,0.95557463,middle round.jpg
23,1365,372,38,60,0.9106016,middle round.jpg
25,1416,389,38,60,0.92613846,middle round.jpg
37,1457,415,49,43,0.8442544,small_round.jpg
30,1500,446,48,40,0.849293,03_18_2023 LG 282 copy.jpg
31,1552,488,48,40,0.8527598,03_18_2023 LG 282 copy.jpg
38,1633,557,49,43,0.8712241,small_round.jpg
20,1656,1899,36,35,0.75996107,round_light.jpg
39,1666,595,49,43,0.8209269,small_round.jpg
40,1699,633,49,43,0.8534022,small_round.jpg
26,1759,715,38,60,0.8899462,middle round.jpg
27,1787,761,38,60,0.83669573,middle round.jpg
28,1813,810,38,60,0.8363633,middle round.jpg
29,1840,859,38,60,0.8270205,middle round.jpg
36,1912,989,48,40,0.8291951,03_18_2023 LG 282 copy.jpg
52,1944,1073,38,64,0.8309868,12_20_2022 LG 282 copy.jpg
53,1980,1153,38,64,0.77455044,12_20_2022 LG 282 copy.jpg
54,2012,1238,38,64,0.7738819,12_20_2022 LG 282 copy.jpg
47,2020,1193,64,44,0.80359566,left_angled.jpg
55,2078,1407,38,64,0.77998686,12_20_2022 LG 282 copy.jpg
50,2112,1398,64,44,0.8082351,left_angled.jpg
6,2214,1606,68,44,0.7779853,left_back_bent.jpg
8,2226,1647,68,44,0.76922995,left_back_bent.jpg
10,2257,1719,68,44,0.7519942,left_back_bent.jpg
12,2279,1776,68,44,0.77966756,left_back_bent.jpg
15,2312,1852,68,44,0.75949347,left_back_bent.jpg
16,2329,1900,68,44,0.7681102,left_back_bent.jpg
