,x,y,w,h,score,match
2,115,1888,53,48,0.80582696,top_left.jpg
41,199,1621,48,40,0.7674408,03_18_2023 LG 282 copy.jpg
40,220,1577,48,40,0.86169064,03_18_2023 LG 282 copy.jpg
39,240,1533,48,40,0.8997705,03_18_2023 LG 282 copy.jpg
37,276,1448,48,40,0.8599977,03_18_2023 LG 282 copy.jpg
55,300,1402,49,43,0.88105005,small_round.jpg
53,338,1313,49,43,0.8900553,small_round.jpg
35,351,1275,48,40,0.89304745,03_18_2023 LG 282 copy.jpg
33,374,1226,48,40,0.8671301,03_18_2023 LG 282 copy.jpg
52,395,1181,49,43,0.8624476,small_round.jpg
51,411,1141,49,43,0.89880896,small_round.jpg
50,429,1102,49,43,0.871497,small_round.jpg
48,445,1061,49,43,0.90424204,small_round.jpg
47,483,974,49,43,0.8803364,small_round.jpg
27,498,935,48,40,0.87941587,03_18_2023 LG 282 copy.jpg
25,514,894,48,40,0.85373294,03_18_2023 LG 282 copy.jpg
23,537,853,48,40,0.91482073,03_18_2023 LG 282 copy.jpg
46,585,763,49,43,0.8692597,small_round.jpg
20,602,721,48,40,0.8817304,03_18_2023 LG 282 copy.jpg
45,648,632,49,43,0.7935203,small_round.jpg
17,668,587,48,40,0.79108524,03_18_2023 LG 282 copy.jpg
15,714,493,48,40,0.7930951,03_18_2023 LG 282 copy.jpg
11,840,319,36,35,0.7647389,round_light.jpg
10,878,277,36,35,0.8037672,round_light.jpg
8,1058,113,36,35,0.843969,round_light.jpg
5,1166,74,36,35,0.962047,round_light.jpg
3,1221,70,36,35,0.95379704,round_light.jpg
4,1329,72,36,35,0.91699284,round_light.jpg
6,1385,81,36,35,0.92961466,round_light.jpg
7,1439,95,36,35,0.8849616,round_light.jpg
9,1490,115,36,35,0.77808523,round_light.jpg
14,1746,372,48,40,0.8146727,03_18_2023 LG 282 copy.jpg
12,1787,422,36,35,0.789372,round_light.jpg
16,1824,506,48,40,0.8143432,03_18_2023 LG 282 copy.jpg
18,1872,609,48,40,0.8367192,03_18_2023 LG 282 copy.jpg
19,1900,654,48,40,0.85080665,03_18_2023 LG 282 copy.jpg
21,1944,742,48,40,0.8919712,03_18_2023 LG 282 copy.jpg
22,1960,786,48,40,0.85950583,03_18_2023 LG 282 copy.jpg
24,1997,871,48,40,0.9343579,03_18_2023 LG 282 copy.jpg
26,2017,911,48,40,0.9057516,03_18_2023 LG 282 copy.jpg
28,2029,950,48,40,0.87725115,03_18_2023 LG 282 copy.jpg
29,2049,991,48,40,0.89058316,03_18_2023 LG 282 copy.jpg
30,2063,1032,48,40,0.8872479,03_18_2023 LG 282 copy.jpg
49,2085,1073,49,43,0.85916966,small_round.jpg
0,2096,1122,68,44,0.8398462,left_back_bent.jpg
31,2116,1164,48,40,0.8544504,03_18_2023 LG 282 copy.jpg
32,2130,1208,48,40,0.87282807,03_18_2023 LG 282 copy.jpg
34,2149,1246,48,40,0.8358299,03_18_2023 LG 282 copy.jpg
58,2170,1289,64,44,0.79163265,left_angled.jpg
54,2189,1330,49,43,0.7912699,small_round.jpg
36,2218,1416,48,40,0.8764696,03_18_2023 LG 282 copy.jpg
56,2239,1458,49,43,0.8065123,small_round.jpg
38,2249,1505,48,40,0.8296918,03_18_2023 LG 282 copy.jpg
1,2297,1590,68,44,0.786502,left_back_bent.jpg
42,2301,1634,48,40,0.87607646,03_18_2023 LG 282 copy.jpg
43,2319,1676,48,40,0.78427416,03_18_2023 LG 282 copy.jpg
44,2335,1721,48,40,0.8047207,03_18_2023 LG 282 copy.jpg
57,2395,1867,49,43,0.79696167,small_round.jpg
13,2484,1900,36,35,0.7827865,round_light.jpg
