,x,y,w,h,score,match
56,165,1783,49,43,0.7849452,small_round.jpg
60,198,1688,38,64,0.8315606,12_20_2022 LG 282 copy.jpg
55,232,1599,49,43,0.78560674,small_round.jpg
36,280,1476,48,40,0.79603714,03_18_2023 LG 282 copy.jpg
59,323,1380,38,64,0.8599147,12_20_2022 LG 282 copy.jpg
51,341,1342,49,43,0.87614244,small_round.jpg
50,361,1301,49,43,0.84004533,small_round.jpg
49,379,1253,49,43,0.863165,small_round.jpg
32,388,1211,48,40,0.8520807,03_18_2023 LG 282 copy.jpg
48,411,1171,49,43,0.8526005,small_round.jpg
47,442,1091,49,43,0.8958052,small_round.jpg
12,481,1000,38,60,0.8796651,middle round.jpg
11,521,919,38,60,0.8228945,middle round.jpg
45,536,881,49,43,0.8314762,small_round.jpg
44,557,837,49,43,0.8899895,small_round.jpg
43,578,791,49,43,0.85104716,small_round.jpg
41,621,704,49,43,0.91198266,small_round.jpg
40,640,663,49,43,0.88562524,small_round.jpg
27,685,572,48,40,0.8304499,03_18_2023 LG 282 copy.jpg
38,709,520,49,43,0.8857661,small_round.jpg
24,761,429,48,40,0.8697794,03_18_2023 LG 282 copy.jpg
22,784,387,48,40,0.87854314,03_18_2023 LG 282 copy.jpg
7,824,347,36,35,0.8435205,round_light.jpg
6,890,266,36,35,0.8738755,round_light.jpg
3,958,197,36,35,0.8007143,round_light.jpg
1,1040,133,36,35,0.9020561,round_light.jpg
19,1139,94,48,40,0.9023868,03_18_2023 LG 282 copy.jpg
15,1192,78,48,40,0.88193554,03_18_2023 LG 282 copy.jpg
16,1246,79,48,40,0.87036467,03_18_2023 LG 282 copy.jpg
17,1300,79,48,40,0.8594097,03_18_2023 LG 282 copy.jpg
18,1349,86,48,40,0.880308,03_18_2023 LG 282 copy.jpg
0,1465,121,36,35,0.9310499,round_light.jpg
2,1556,182,36,35,0.8096949,round_light.jpg
4,1599,221,36,35,0.87927896,round_light.jpg
5,1637,259,36,35,0.78731763,round_light.jpg
20,1661,299,48,40,0.8943334,03_18_2023 LG 282 copy.jpg
21,1727,376,48,40,0.9148833,03_18_2023 LG 282 copy.jpg
23,1756,418,48,40,0.90580153,03_18_2023 LG 282 copy.jpg
25,1805,506,48,40,0.91248345,03_18_2023 LG 282 copy.jpg
26,1835,557,48,40,0.885791,03_18_2023 LG 282 copy.jpg
39,1888,652,49,43,0.80287826,small_round.jpg
10,1914,692,38,60,0.87435216,middle round.jpg
42,1950,779,49,43,0.8241841,small_round.jpg
28,1969,824,48,40,0.8328981,03_18_2023 LG 282 copy.jpg
29,1983,866,48,40,0.84472245,03_18_2023 LG 282 copy.jpg
30,2002,904,48,40,0.86152285,03_18_2023 LG 282 copy.jpg
31,2019,942,48,40,0.84081143,03_18_2023 LG 282 copy.jpg
46,2040,983,49,43,0.79023916,small_round.jpg
13,2081,1066,38,60,0.9121949,middle round.jpg
58,2107,1150,38,64,0.83077395,12_20_2022 LG 282 copy.jpg
33,2144,1236,48,40,0.79274726,03_18_2023 LG 282 copy.jpg
34,2162,1277,48,40,0.80613154,03_18_2023 LG 282 copy.jpg
35,2177,1319,48,40,0.79456097,03_18_2023 LG 282 copy.jpg
8,2205,1372,36,35,0.79498166,round_light.jpg
52,2218,1405,49,43,0.83625054,small_round.jpg
53,2235,1449,49,43,0.77886075,small_round.jpg
9,2259,1497,36,35,0.82372177,round_light.jpg
54,2280,1581,49,43,0.7878109,small_round.jpg
37,2345,1749,48,40,0.7522515,03_18_2023 LG 282 copy.jpg
14,2373,1801,38,60,0.7569778,middle round.jpg
57,2403,1901,49,43,0.7869348,small_round.jpg
