,x,y,w,h,score,match
16,151,1872,30,30,0.76632017,left_back_bent.jpg
14,163,1825,30,30,0.86612093,left_back_bent.jpg
12,180,1782,30,30,0.84125537,left_back_bent.jpg
10,195,1737,30,30,0.8676162,left_back_bent.jpg
64,210,1655,30,30,0.8951647,03_18_2023 LG 282 copy.jpg
83,243,1583,30,30,0.92309034,small_round.jpg
60,269,1513,30,30,0.86797386,03_18_2023 LG 282 copy.jpg
9,281,1706,30,30,0.8238832,left_back_bent.jpg
11,285,1747,30,30,0.8005182,left_back_bent.jpg
15,293,1842,30,30,0.7639165,left_back_bent.jpg
13,302,1799,30,30,0.76641566,left_back_bent.jpg
57,313,1405,30,30,0.88186324,03_18_2023 LG 282 copy.jpg
8,314,1553,30,30,0.7945915,left_back_bent.jpg
82,335,1367,30,30,0.87181956,small_round.jpg
53,379,1257,30,30,0.86808205,03_18_2023 LG 282 copy.jpg
7,395,1434,30,30,0.7568632,left_back_bent.jpg
52,395,1219,30,30,0.8953871,03_18_2023 LG 282 copy.jpg
50,414,1182,30,30,0.88525474,03_18_2023 LG 282 copy.jpg
48,435,1141,30,30,0.9070098,03_18_2023 LG 282 copy.jpg
46,452,1098,30,30,0.86351717,03_18_2023 LG 282 copy.jpg
6,463,1219,30,30,0.84362775,left_back_bent.jpg
44,473,1059,30,30,0.89497745,03_18_2023 LG 282 copy.jpg
43,493,1020,30,30,0.88839686,03_18_2023 LG 282 copy.jpg
42,516,972,30,30,0.90975904,03_18_2023 LG 282 copy.jpg
41,537,933,30,30,0.8969947,03_18_2023 LG 282 copy.jpg
76,563,890,30,30,0.8832318,small_round.jpg
5,578,1027,30,30,0.75876004,left_back_bent.jpg
40,580,847,30,30,0.8717342,03_18_2023 LG 282 copy.jpg
17,598,1922,30,30,0.75981176,left_back_bent.jpg
74,608,804,30,30,0.8703967,small_round.jpg
30,633,760,30,30,0.8558513,middle round.jpg
38,652,713,30,30,0.83560765,03_18_2023 LG 282 copy.jpg
3,702,682,30,30,0.83250546,left_back_bent.jpg
4,703,746,30,30,0.796825,left_back_bent.jpg
35,734,585,30,30,0.8512696,03_18_2023 LG 282 copy.jpg
29,770,540,30,30,0.84730226,middle round.jpg
33,796,493,30,30,0.85645044,03_18_2023 LG 282 copy.jpg
20,810,630,30,30,0.81761694,round_light.jpg
71,831,455,30,30,0.8746862,small_round.jpg
28,864,418,30,30,0.873422,middle round.jpg
2,915,443,30,30,0.7653139,left_back_bent.jpg
69,933,352,30,30,0.84950167,small_round.jpg
1,950,402,30,30,0.7642673,left_back_bent.jpg
68,1023,275,30,30,0.78068256,small_round.jpg
25,1068,252,30,30,0.8635521,middle round.jpg
27,1104,285,30,30,0.7885385,middle round.jpg
24,1113,231,30,30,0.9076345,middle round.jpg
26,1150,270,30,30,0.8402898,middle round.jpg
23,1164,217,30,30,0.8541805,middle round.jpg
31,1208,199,30,30,0.83381957,03_18_2023 LG 282 copy.jpg
67,1259,204,30,30,0.84611166,small_round.jpg
84,1350,212,30,30,0.93467027,12_20_2022 LG 282 copy.jpg
85,1399,217,30,30,0.9253459,12_20_2022 LG 282 copy.jpg
86,1451,239,30,30,0.9018422,12_20_2022 LG 282 copy.jpg
18,1495,261,30,30,0.8333615,round_light.jpg
0,1576,297,30,30,0.8576065,left_back_bent.jpg
19,1608,339,30,30,0.91159254,round_light.jpg
70,1645,365,30,30,0.873308,small_round.jpg
32,1713,439,30,30,0.85068464,03_18_2023 LG 282 copy.jpg
87,1748,478,30,30,0.8818543,12_20_2022 LG 282 copy.jpg
72,1785,517,30,30,0.8401925,small_round.jpg
34,1813,565,30,30,0.8799894,03_18_2023 LG 282 copy.jpg
36,1842,607,30,30,0.8953267,03_18_2023 LG 282 copy.jpg
37,1868,649,30,30,0.9139945,03_18_2023 LG 282 copy.jpg
73,1900,686,30,30,0.8893176,small_round.jpg
39,1942,768,30,30,0.8991479,03_18_2023 LG 282 copy.jpg
21,1949,875,30,30,0.8727209,round_light.jpg
75,1990,846,30,30,0.87191576,small_round.jpg
77,2014,890,30,30,0.86849266,small_round.jpg
78,2040,933,30,30,0.8543666,small_round.jpg
79,2062,972,30,30,0.8296006,small_round.jpg
80,2082,1013,30,30,0.8901783,small_round.jpg
81,2108,1050,30,30,0.8833959,small_round.jpg
45,2119,1095,30,30,0.8965946,03_18_2023 LG 282 copy.jpg
47,2140,1130,30,30,0.8467107,03_18_2023 LG 282 copy.jpg
49,2156,1169,30,30,0.887878,03_18_2023 LG 282 copy.jpg
51,2177,1205,30,30,0.8698979,03_18_2023 LG 282 copy.jpg
54,2215,1279,30,30,0.9149325,03_18_2023 LG 282 copy.jpg
55,2246,1351,30,30,0.8826536,03_18_2023 LG 282 copy.jpg
56,2264,1387,30,30,0.8584497,03_18_2023 LG 282 copy.jpg
58,2278,1424,30,30,0.87850726,03_18_2023 LG 282 copy.jpg
59,2297,1459,30,30,0.83193433,03_18_2023 LG 282 copy.jpg
61,2326,1529,30,30,0.91520286,03_18_2023 LG 282 copy.jpg
62,2359,1600,30,30,0.8750209,03_18_2023 LG 282 copy.jpg
63,2378,1635,30,30,0.84442437,03_18_2023 LG 282 copy.jpg
65,2394,1672,30,30,0.8812387,03_18_2023 LG 282 copy.jpg
66,2412,1710,30,30,0.8374417,03_18_2023 LG 282 copy.jpg
22,2431,1754,30,30,0.76700634,round_light.jpg
