,x,y,w,h,score,match
30,149,1866,30,30,0.8427164,middle round.jpg
13,177,1819,30,30,0.86612326,left_back_bent.jpg
31,194,1913,30,30,0.78034073,middle round.jpg
12,194,1772,30,30,0.8550012,left_back_bent.jpg
11,208,1732,30,30,0.8640689,left_back_bent.jpg
10,236,1654,30,30,0.87320596,left_back_bent.jpg
9,261,1583,30,30,0.85953856,left_back_bent.jpg
8,289,1514,30,30,0.83053887,left_back_bent.jpg
47,297,1434,30,30,0.781433,03_18_2023 LG 282 copy.jpg
6,337,1362,30,30,0.85128456,left_back_bent.jpg
7,345,1411,30,30,0.78935355,left_back_bent.jpg
24,370,1250,30,30,0.8770168,round_light.jpg
42,383,1209,30,30,0.78088266,03_18_2023 LG 282 copy.jpg
41,410,1162,30,30,0.8434246,03_18_2023 LG 282 copy.jpg
5,536,1002,30,30,0.8154326,left_back_bent.jpg
38,559,833,30,30,0.82139736,03_18_2023 LG 282 copy.jpg
61,580,785,30,30,0.8114338,small_round.jpg
4,622,836,30,30,0.7676431,left_back_bent.jpg
37,624,700,30,30,0.83634156,03_18_2023 LG 282 copy.jpg
36,645,655,30,30,0.768193,03_18_2023 LG 282 copy.jpg
35,726,518,30,30,0.7905932,03_18_2023 LG 282 copy.jpg
3,741,610,30,30,0.80248237,left_back_bent.jpg
34,755,472,30,30,0.7725725,03_18_2023 LG 282 copy.jpg
2,758,570,30,30,0.81859034,left_back_bent.jpg
16,777,522,30,30,0.78257257,top_left.jpg
33,787,435,30,30,0.84792626,03_18_2023 LG 282 copy.jpg
15,835,439,30,30,0.78198093,top_left.jpg
32,882,324,30,30,0.7707815,03_18_2023 LG 282 copy.jpg
1,907,372,30,30,0.7931944,left_back_bent.jpg
21,975,250,30,30,0.7692645,round_light.jpg
65,1020,216,30,30,0.7682132,12_20_2022 LG 282 copy.jpg
29,1065,202,30,30,0.90662634,middle round.jpg
54,1116,183,30,30,0.77671033,small_round.jpg
27,1162,173,30,30,0.8416417,middle round.jpg
0,1198,240,30,30,0.7641232,left_back_bent.jpg
17,1210,174,30,30,0.80566794,round_light.jpg
64,1256,165,30,30,0.8862733,12_20_2022 LG 282 copy.jpg
26,1301,171,30,30,0.831234,middle round.jpg
28,1349,179,30,30,0.89891964,middle round.jpg
18,1403,197,30,30,0.77079827,round_light.jpg
19,1411,235,30,30,0.76013964,round_light.jpg
55,1452,215,30,30,0.8166087,small_round.jpg
20,1507,249,30,30,0.91336113,round_light.jpg
22,1558,295,30,30,0.86038023,round_light.jpg
56,1595,321,30,30,0.8557316,small_round.jpg
57,1666,395,30,30,0.81859297,small_round.jpg
66,1699,440,30,30,0.79675126,12_20_2022 LG 282 copy.jpg
58,1736,473,30,30,0.8512557,small_round.jpg
59,1768,518,30,30,0.80806303,small_round.jpg
60,1802,563,30,30,0.85583836,small_round.jpg
63,1873,643,30,30,0.78374946,left_angled.jpg
67,1897,727,30,30,0.8885335,12_20_2022 LG 282 copy.jpg
14,1905,1895,30,30,0.7507792,left_back_bent.jpg
68,1966,848,30,30,0.88828295,12_20_2022 LG 282 copy.jpg
23,2032,972,30,30,0.8817576,round_light.jpg
39,2077,1047,30,30,0.87958,03_18_2023 LG 282 copy.jpg
62,2122,1116,30,30,0.8141904,small_round.jpg
40,2130,1157,30,30,0.8456071,03_18_2023 LG 282 copy.jpg
43,2176,1227,30,30,0.86121184,03_18_2023 LG 282 copy.jpg
44,2194,1263,30,30,0.81880194,03_18_2023 LG 282 copy.jpg
45,2213,1299,30,30,0.7774427,03_18_2023 LG 282 copy.jpg
46,2261,1408,30,30,0.81883806,03_18_2023 LG 282 copy.jpg
48,2294,1477,30,30,0.861594,03_18_2023 LG 282 copy.jpg
49,2347,1582,30,30,0.79305995,03_18_2023 LG 282 copy.jpg
50,2362,1621,30,30,0.84230965,03_18_2023 LG 282 copy.jpg
51,2381,1656,30,30,0.8014897,03_18_2023 LG 282 copy.jpg
25,2383,1889,30,30,0.7854088,round_light.jpg
52,2416,1737,30,30,0.89977497,03_18_2023 LG 282 copy.jpg
53,2452,1847,30,30,0.8252778,03_18_2023 LG 282 copy.jpg
