,x,y,w,h,score,match
11,144,1847,30,30,0.7856457,left_back_bent.jpg
17,148,1788,30,30,0.8408459,top_left.jpg
16,164,1745,30,30,0.90577936,top_left.jpg
15,181,1702,30,30,0.9128758,top_left.jpg
68,223,1622,30,30,0.7915829,left_angled.jpg
14,266,1493,30,30,0.8601311,top_left.jpg
13,303,1404,30,30,0.8287023,top_left.jpg
7,341,1343,30,30,0.80949575,left_back_bent.jpg
46,342,1298,30,30,0.7579165,03_18_2023 LG 282 copy.jpg
10,347,1642,30,30,0.76252884,left_back_bent.jpg
44,360,1259,30,30,0.7866029,03_18_2023 LG 282 copy.jpg
9,361,1465,30,30,0.8325726,left_back_bent.jpg
4,434,1147,30,30,0.85958314,left_back_bent.jpg
6,440,1337,30,30,0.7826289,left_back_bent.jpg
3,467,1070,30,30,0.75530237,left_back_bent.jpg
5,472,1226,30,30,0.75676095,left_back_bent.jpg
2,537,950,30,30,0.75447154,left_back_bent.jpg
36,606,772,30,30,0.8036838,middle round.jpg
12,678,1908,30,30,0.7660104,left_back_bent.jpg
1,696,689,30,30,0.7592573,left_back_bent.jpg
28,811,500,30,30,0.78275436,round_light.jpg
20,864,387,30,30,0.8298092,12_20_2022 LG 282 copy 2.jpg
0,885,430,30,30,0.75316375,left_back_bent.jpg
19,898,357,30,30,0.8231081,12_20_2022 LG 282 copy 2.jpg
71,935,321,30,30,0.88194335,12_20_2022 LG 282 copy.jpg
37,978,277,30,30,0.8047288,03_18_2023 LG 282 copy.jpg
35,1027,244,30,30,0.83820635,middle round.jpg
34,1120,200,30,30,0.82665217,middle round.jpg
33,1171,190,30,30,0.85681796,middle round.jpg
31,1222,181,30,30,0.84258074,middle round.jpg
24,1238,260,30,30,0.79762655,round_light.jpg
58,1265,178,30,30,0.8435955,small_round.jpg
23,1305,230,30,30,0.80419296,round_light.jpg
69,1310,181,30,30,0.8624121,12_20_2022 LG 282 copy.jpg
32,1357,188,30,30,0.84851676,middle round.jpg
70,1408,196,30,30,0.9214533,12_20_2022 LG 282 copy.jpg
22,1471,212,30,30,0.899192,round_light.jpg
18,1509,244,30,30,0.8895849,12_20_2022 LG 282 copy 2.jpg
25,1565,279,30,30,0.9221668,round_light.jpg
26,1575,311,30,30,0.81863374,round_light.jpg
27,1653,354,30,30,0.89487696,round_light.jpg
38,1681,388,30,30,0.8809023,03_18_2023 LG 282 copy.jpg
59,1723,425,30,30,0.8832364,small_round.jpg
60,1756,464,30,30,0.8914134,small_round.jpg
61,1789,507,30,30,0.7817002,small_round.jpg
62,1818,550,30,30,0.87937677,small_round.jpg
39,1842,598,30,30,0.87183124,03_18_2023 LG 282 copy.jpg
40,1896,684,30,30,0.8786317,03_18_2023 LG 282 copy.jpg
41,1918,724,30,30,0.9065635,03_18_2023 LG 282 copy.jpg
63,1942,761,30,30,0.85060006,small_round.jpg
64,1986,840,30,30,0.87991863,small_round.jpg
65,2010,884,30,30,0.8930785,small_round.jpg
66,2072,1011,30,30,0.8555676,small_round.jpg
67,2093,1052,30,30,0.85098976,small_round.jpg
42,2127,1135,30,30,0.905343,03_18_2023 LG 282 copy.jpg
21,2163,1203,30,30,0.845631,right_small_weird.jpg
29,2167,1039,30,30,0.86892015,round_light.jpg
45,2201,1279,30,30,0.8848995,03_18_2023 LG 282 copy.jpg
30,2205,1505,30,30,0.77380335,round_light.jpg
47,2216,1317,30,30,0.838607,03_18_2023 LG 282 copy.jpg
43,2224,1186,30,30,0.75412,03_18_2023 LG 282 copy.jpg
48,2247,1389,30,30,0.89985335,03_18_2023 LG 282 copy.jpg
49,2278,1461,30,30,0.8364804,03_18_2023 LG 282 copy.jpg
50,2294,1498,30,30,0.7733732,03_18_2023 LG 282 copy.jpg
51,2308,1534,30,30,0.759559,03_18_2023 LG 282 copy.jpg
8,2332,1356,30,30,0.75670534,left_back_bent.jpg
52,2339,1605,30,30,0.8042087,03_18_2023 LG 282 copy.jpg
53,2356,1646,30,30,0.8265078,03_18_2023 LG 282 copy.jpg
55,2387,1719,30,30,0.7778443,03_18_2023 LG 282 copy.jpg
56,2400,1761,30,30,0.7515737,03_18_2023 LG 282 copy.jpg
57,2421,1801,30,30,0.7648869,03_18_2023 LG 282 copy.jpg
54,2429,1677,30,30,0.785473,03_18_2023 LG 282 copy.jpg
