,x,y,gradient,smoothness,gradientEven,smoothnessEven
0,188.0,1803.0,-2.7,0.0012993503248373006,-54.0,0.025987006496746012
1,208.0,1749.0,-2.674012993503254,-0.007591309240484789,-46.25,-0.0887750180853657
2,222.5,1710.5,-2.8775500361707316,-0.09026037040756832,-39.25,-1.1326589729138306
3,235.5,1670.5,-4.939330939330915,-0.053896697183567044,-35.75,-1.0572898121687535
4,241.0,1639.0,-4.992129660508239,0.008505530925793755,-37.5,0.9825089049118887
5,264.5,1595.5,-2.974313129507138,0.02921453781272554,-40.0,1.0293981635874578
6,275.0,1559.0,-2.933333333333323,-0.15368317539781728,-36.0,-3.6223672447702384
7,292.5,1523.5,-10.219047619047615,-0.15782312925169695,-38.5,-3.828571428571424
8,296.0,1482.0,-10.59047619047617,-0.05546535280778594,-34.0,4.1613620448179205
9,322.5,1455.5,-1.8963235294117737,0.030893974611121672,-32.75,3.1587575987841934
10,338.5,1416.5,-4.272960992907784,-0.06368544270477022,-38.75,-1.2779810190640237
11,346.0,1378.0,-4.452285567539821,-0.020539958598923352,-46.25,-0.2068636593902724
12,368.0,1324.0,-4.686688311688329,-0.03626735243270773,-11.5,-0.009386772880352723
13,360.0,1355.0,-4.471059113300527,-0.06430912985553652,-18.0,1.1388296367879036
14,389.0,1288.0,-2.4090290381125214,0.028780225181654698,-57.0,1.0409951436947953
15,408.0,1241.0,-2.389068825910936,-0.013479318475582015,-46.5,-0.2777589308642483
16,428.0,1195.0,-2.964546899841018,-0.008748298531580392,-53.0,-0.2174145771669007
17,445.0,1135.0,-2.8238979802447375,0.025964273130508093,-50.5,0.5724095043422803
18,466.0,1094.0,-1.8197278911564574,0.03108385741514676,-43.5,0.6248954186937965
19,494.0,1048.0,-1.5741071428571445,-0.08387868705683377,-38.25,-1.377768329554053
20,514.0,1017.5,-4.5752645502645635,-0.04864453933747076,-35.0,-1.5466032608695546
21,521.0,978.0,-4.667313664596254,0.042655185880668973,-39.25,1.3156523009720749
