,x,y,w,h,score,match
66,246,1758,30,30,0.80863017,small_round.jpg
65,264,1714,30,30,0.84936565,small_round.jpg
64,278,1675,30,30,0.8681902,small_round.jpg
45,323,1573,30,30,0.8629622,03_18_2023 LG 282 copy.jpg
63,357,1499,30,30,0.8305212,small_round.jpg
62,387,1431,30,30,0.8679343,small_round.jpg
7,455,1327,30,30,0.86045456,left_back_bent.jpg
40,468,1250,30,30,0.8613749,03_18_2023 LG 282 copy.jpg
39,484,1212,30,30,0.86159796,03_18_2023 LG 282 copy.jpg
38,504,1175,30,30,0.86102426,03_18_2023 LG 282 copy.jpg
3,543,1141,30,30,0.84220856,left_back_bent.jpg
36,565,1055,30,30,0.8562255,03_18_2023 LG 282 copy.jpg
35,585,1016,30,30,0.8430439,03_18_2023 LG 282 copy.jpg
34,607,970,30,30,0.86485887,03_18_2023 LG 282 copy.jpg
58,634,929,30,30,0.8422141,small_round.jpg
33,653,887,30,30,0.82459146,03_18_2023 LG 282 copy.jpg
32,675,844,30,30,0.7807803,03_18_2023 LG 282 copy.jpg
57,703,803,30,30,0.86695796,small_round.jpg
28,751,719,30,30,0.87310386,middle round.jpg
27,781,674,30,30,0.82133514,middle round.jpg
31,799,624,30,30,0.8145982,03_18_2023 LG 282 copy.jpg
26,836,588,30,30,0.88391364,middle round.jpg
25,868,542,30,30,0.86196846,middle round.jpg
2,924,546,30,30,0.7813153,left_back_bent.jpg
55,933,457,30,30,0.86589515,small_round.jpg
1,981,493,30,30,0.76411027,left_back_bent.jpg
24,999,389,30,30,0.832877,middle round.jpg
30,1033,356,30,30,0.8344228,03_18_2023 LG 282 copy.jpg
10,1084,310,30,30,0.80438197,round_light.jpg
0,1085,392,30,30,0.7963305,left_back_bent.jpg
52,1128,281,30,30,0.84891933,small_round.jpg
19,1222,241,30,30,0.87878686,middle round.jpg
23,1230,295,30,30,0.81986594,middle round.jpg
16,1273,229,30,30,0.87138623,middle round.jpg
21,1303,277,30,30,0.8679427,middle round.jpg
15,1323,223,30,30,0.8690915,middle round.jpg
20,1347,273,30,30,0.8312607,middle round.jpg
13,1366,221,30,30,0.8899222,middle round.jpg
14,1416,222,30,30,0.8855956,middle round.jpg
17,1458,230,30,30,0.85045964,middle round.jpg
22,1461,285,30,30,0.7747162,middle round.jpg
18,1505,239,30,30,0.86596686,middle round.jpg
51,1604,279,30,30,0.8820417,small_round.jpg
53,1656,316,30,30,0.8759495,small_round.jpg
11,1708,367,30,30,0.87991846,round_light.jpg
54,1742,395,30,30,0.88234425,small_round.jpg
67,1839,513,30,30,0.89402235,12_20_2022 LG 282 copy.jpg
56,1930,640,30,30,0.88390005,small_round.jpg
68,1977,729,30,30,0.8278367,12_20_2022 LG 282 copy.jpg
69,2016,813,30,30,0.7624923,12_20_2022 LG 282 copy.jpg
29,2045,854,30,30,0.8035903,middle round.jpg
59,2087,931,30,30,0.8686807,small_round.jpg
70,2103,982,30,30,0.83714956,12_20_2022 LG 282 copy.jpg
37,2145,1056,30,30,0.81543773,03_18_2023 LG 282 copy.jpg
60,2171,1097,30,30,0.8558351,small_round.jpg
12,2186,1140,30,30,0.8196937,round_light.jpg
61,2206,1176,30,30,0.82992005,small_round.jpg
41,2252,1289,30,30,0.8492008,03_18_2023 LG 282 copy.jpg
42,2287,1363,30,30,0.86837417,03_18_2023 LG 282 copy.jpg
4,2309,1151,30,30,0.7523224,left_back_bent.jpg
43,2315,1439,30,30,0.8637971,03_18_2023 LG 282 copy.jpg
44,2343,1510,30,30,0.91219544,03_18_2023 LG 282 copy.jpg
5,2348,1217,30,30,0.8437054,left_back_bent.jpg
6,2357,1259,30,30,0.83131504,left_back_bent.jpg
46,2370,1583,30,30,0.8675754,03_18_2023 LG 282 copy.jpg
47,2388,1619,30,30,0.8207762,03_18_2023 LG 282 copy.jpg
48,2401,1655,30,30,0.78596735,03_18_2023 LG 282 copy.jpg
49,2417,1691,30,30,0.7816176,03_18_2023 LG 282 copy.jpg
50,2446,1769,30,30,0.82155406,03_18_2023 LG 282 copy.jpg
8,2455,1553,30,30,0.75434023,left_back_bent.jpg
9,2462,1610,30,30,0.8417338,left_back_bent.jpg
