,arclength loc,x2D,y2D,tangentX,tangentY,normalX,normalY
0,0,87.3963109241524,1943.0524821617253,1,-2.9634584545873905,0.9475084779383806,0.3197306432528694
1,1,87.71606932267248,1942.104983050076,1,-2.9628853813277436,0.9474897419746657,0.3197861611339389
2,2,88.03588326139712,1941.1575026837372,1,-2.9623120349625323,0.947470987312743,0.3198417236706554
3,3,88.35575278500863,1940.2100410814205,1,-2.9617384152942425,0.9474522139255788,0.3198973309165291
4,4,88.67567793824296,1939.2625982618647,1,-2.9611645221251552,0.9474334217860876,0.31995298292515606
5,5,88.99565876588977,1938.3151742438356,1,-2.960590355257343,0.9474146108671334,0.3200086797502188
6,6,89.31569531279227,1937.3677690461263,1,-2.9600159144926725,0.9473957811415281,0.3200644214454859
7,7,89.63578762384779,1936.420382687557,1,-2.9594411996328014,0.9473769325820325,0.3201202080648131
8,8,89.95593574400722,1935.4730151869753,1,-2.95886621047918,0.947358065161355,0.3201760396621425
9,9,90.27613971827554,1934.525666563256,1,-2.958290946833049,0.9473391788521529,0.32023191629150327
10,10,90.59639959171194,1933.5783368353013,1,-2.9577154084954405,0.9473202736270316,0.3202878380070122
11,11,90.91671540942949,1932.631026022041,1,-2.957139595267179,0.9473013494585436,0.3203438048628728
12,12,91.2370872165959,1931.683734142432,1,-2.9565635069488785,0.94728240631919,0.32039981691337616
13,13,91.55751505843268,1930.7364612154593,1,-2.9559871433409444,0.9472634441814195,0.32045587421290145
14,14,91.87799898021646,1929.7892072601346,1,-2.955410504243571,0.947244463017628,0.3205119768159153
15,15,92.1985390272776,1928.841972295498,1,-2.954833589456742,0.947225462800159,0.3205681247769727
16,16,92.51913524500176,1927.894756340617,1,-2.954256398780232,0.9472064435013036,0.3206243181507167
17,17,92.83978767882903,1926.947559414587,1,-2.953678932013604,0.9471874050932996,0.32068055699187853
18,18,93.16049637425397,1926.000381536531,1,-2.95310118895621,0.9471683475483327,0.3207368413552786
19,19,93.48126137682648,1925.0532227255997,1,-2.9525231694071903,0.9471492708385343,0.32079317129582546
20,20,93.80208273215096,1924.106083000972,1,-2.9519448731654743,0.947130174935984,0.32084954686851686
21,21,94.12296048588738,1923.1589623818547,1,-2.9513663000297767,0.9471110598127069,0.3209059681284398
22,22,94.44389468375032,1922.2118608874825,1,-2.950787449798605,0.9470919254406757,0.3209624351307702
23,23,94.76488537150999,1921.2647785371182,1,-2.950208322270248,0.9470727717918086,0.32101894793077385
24,24,95.08593259499158,1920.3177153500526,1,-2.949628917242786,0.947053598837971,0.32107550658380607
25,25,95.40703640007575,1919.370671345605,1,-2.949049234514083,0.9470344065509737,0.32113211114531204
26,26,95.72819683269918,1918.4236465431225,1,-2.9484692738817904,0.9470151949025744,0.3211887616708269
27,27,96.04941393885322,1917.4766409619806,1,-2.947889035143347,0.9469959638644758,0.321245458215976
28,28,96.37068776458544,1916.5296546215832,1,-2.9473085180959764,0.9469767134083273,0.32130220083647515
29,29,96.6920183559994,1915.5826875413625,1,-2.946727722536685,0.9469574435057235,0.321358989588131
30,30,97.01340575925387,1914.6357397407792,1,-2.9461466482622702,0.9469381541282046,0.3214158245268403
31,31,97.33485002056413,1913.6888112393226,1,-2.9455652950693083,0.9469188452472562,0.3214727057085915
32,32,97.65635118620094,1912.7419020565103,1,-2.944983662754164,0.9468995168343095,0.32152963318946365
33,33,97.97790930249167,1911.7950122118887,1,-2.9444017511129856,0.9468801688607407,0.3215866070256273
34,34,98.29952441581977,1910.8481417250327,1,-2.9438195599417027,0.9468608012978706,0.3216436272733447
35,35,98.62119657262491,1909.901290615546,1,-2.9432370890360304,0.9468414141169657,0.32170069398896955
36,36,98.94292581940327,1908.9544589030609,1,-2.9426543381914674,0.9468220072892367,0.3217578072289477
37,37,99.26471220270746,1908.0076466072387,1,-2.9420713072032956,0.9468025807858392,0.3218149670498165
38,38,99.58655576914654,1907.0608537477697,1,-2.941487995866577,0.9467831345778732,0.32187217350820635
39,39,99.90845656538656,1906.1140803443727,1,-2.9409044039761594,0.9467636686363832,0.32192942666083957
40,40,100.23041463815008,1905.1673264167957,1,-2.940320531326669,0.9467441829323577,0.3219867265645313
41,41,100.55243003421663,1904.2205919848159,1,-2.9397363777125176,0.94672467743673,0.3220440732761895
42,42,100.87450280042262,1903.2738770682395,1,-2.9391519429278934,0.9467051521203763,0.3221014668528152
43,43,101.19663298366167,1902.3271816869017,1,-2.9385672267667706,0.9466856069541176,0.3221589073515025
44,44,101.51882063088432,1901.380505860667,1,-2.937982229022901,0.9466660419087182,0.3222163948294389
45,45,101.84106578909858,1900.4338496094292,1,-2.937396949489819,0.9466464569548861,0.32227392934390575
46,46,102.16336850536936,1899.4872129531116,1,-2.936811387960835,0.9466268520632729,0.32233151095227813
47,47,102.48572882681968,1898.5405959116663,1,-2.936225544229043,0.946607227204473,0.32238913971202476
48,48,102.80814680062939,1897.5939985050754,1,-2.935639418087316,0.9465875823490243,0.3224468156807089
49,49,103.13062247403649,1896.6474207533504,1,-2.9350530093283047,0.9465679174674081,0.322504538915988
50,50,103.45315589433626,1895.7008626765323,1,-2.9344663177444392,0.9465482325300483,0.3225623094756144
51,51,103.77574710888187,1894.7543242946915,1,-2.9338793431279275,0.946528527507311,0.3226201274174345
52,52,104.09839616508471,1893.8078056279282,1,-2.933292085270757,0.9465088023695061,0.32267799279939036
53,53,104.42110311041398,1892.8613066963724,1,-2.93270454396469,0.9464890570868848,0.322735905679519
54,54,104.74386799239673,1891.9148275201837,1,-2.932116719001271,0.9464692916296421,0.32279386611595245
55,55,105.06669085861841,1890.9683681195518,1,-2.931528610171817,0.9464495059679139,0.3228518741669188
56,56,105.3895717567228,1890.0219285146961,1,-2.9309402172674246,0.9464297000717784,0.3229099298907414
57,57,105.71251073441167,1889.075508725866,1,-2.9303515400789646,0.9464098739112565,0.32296803334583996
58,58,106.03550783944586,1888.129108773341,1,-2.9297625783970864,0.9463900274563103,0.32302618459072996
59,59,106.35856311964423,1887.1827286774303,1,-2.9291733320122133,0.9463701606768435,0.32308438368402354
60,60,106.6816766228848,1886.2363684584736,1,-2.9285838007145455,0.9463502735427018,0.32314263068442906
61,61,107.00484839710397,1885.2900281368409,1,-2.9279939842940568,0.946330366023672,0.3232009256507518
62,62,107.32807849029695,1884.343707732932,1,-2.9274038825404975,0.9463104380894823,0.323259268641894
63,63,107.65136695051815,1883.3974072671772,1,-2.926813495243391,0.9462904897098016,0.32331765971685494
64,64,107.97471382588085,1882.4511267600371,1,-2.9262228221920354,0.9462705208542402,0.32337609893473124
65,65,108.29811916455773,1881.504866232003,1,-2.9256318631755023,0.9462505314923491,0.32343458635471717
66,66,108.62158301478053,1880.5586257035966,1,-2.9250406179826367,0.9462305215936199,0.3234931220361046
67,67,108.94510542484014,1879.6124051953698,1,-2.924449086402058,0.9462104911274849,0.3235517060382833
68,68,109.26868644308718,1878.666204727905,1,-2.9238572682221564,0.9461904400633168,0.3236103384207415
69,69,109.59232611793189,1877.7200243218163,1,-2.9232651632310955,0.9461703683704283,0.32366901924306546
70,70,109.91602449784374,1876.7738639977472,1,-2.922672771216812,0.9461502760180727,0.32372774856494
71,71,110.23978163135222,1875.8277237763727,1,-2.922080091967013,0.9461301629754425,0.3237865264461489
72,72,110.56359756704668,1874.8816036783987,1,-2.921487125269177,0.9461100292116706,0.32384535294657474
73,73,110.88747235357623,1873.9355037245616,1,-2.920893870910555,0.9460898746958298,0.32390422812619935
74,74,111.2114060396501,1872.989423935629,1,-2.920300328678167,0.9460696993969318,0.32396315204510384
75,75,111.53539867403776,1872.0433643323997,1,-2.9197064983588055,0.946049503283928,0.324022124763469
76,76,111.85945030556869,1871.097324935703,1,-2.9191123797390297,0.9460292863257089,0.3240811463415754
77,77,112.18356098313281,1870.1513057664,1,-2.918517972605173,0.9460090484911045,0.32414021683980354
78,78,112.5077307556805,1869.2053068453824,1,-2.9179232767433336,0.9459887897488833,0.3241993363186343
79,79,112.83195967222267,1868.2593281935738,1,-2.917328291939384,0.9459685100677528,0.3242585048386485
80,80,113.15624778183087,1867.3133698319284,1,-2.916733017978959,0.9459482094163588,0.32431772246052826
81,81,113.48059513363735,1866.3674317814325,1,-2.916137454647468,0.9459278877632865,0.3243769892450559
82,82,113.80500177683501,1865.4215140631034,1,-2.9155416017300846,0.9459075450770585,0.32443630525311534
83,83,114.12946776067807,1864.4756166979898,1,-2.9149454590117503,0.9458871813261358,0.3244956705456913
