,x,y,gradient,smoothness,gradient_even,smoothness_even
1,125,1860,-2.6670688545688677,0.0011826498312986627,-48.5,-0.023367117117117253
2,141,1815,-2.522924710424711,0.006761974329542203,-45.0,0.11210585585585875
3,162,1770,-2.44285714285715,-0.05404426165295714,-41.0,-0.6082753949601774
4,176,1733,-3.7394755003450655,-0.020795951230734716,-38.5,-0.5341269841269884
5,185,1693,-3.511111111111127,0.03220611916263992,-34.0,0.6197377501725327
6,206,1665,-2.5,0.002988215488215651,-33.0,0.3686507936508008
7,218,1627,-2.7738095238095255,0.006631161236424522,-37.0,0.23026315789473983
8,234,1591,-2.0394736842105203,0.025731292517006794,-35.0,0.384132205513783
9,253,1557,-2.0055451127819595,-0.004081632653061315,-34.5,-0.0552161654135368
10,269,1522,-2.149906015037594,-0.013309096918119503,-37.5,-0.246974407171777
11,288,1482,-2.4994939271255134,-0.011421055643917336,-38.0,-0.21799571042992127
12,301,1446,-2.5858974358974365,0.0101013832658573,-32.5,0.11016363022942421
13,313,1417,-2.279166666666665,0.018460461107520067,-35.0,0.2196293902176265
14,333,1376,-2.1466386554621835,0.005088285314125515,-36.0,0.09434523809523654
15,347,1345,-2.090476190476192,0.0022120740187965213,-35.5,0.022965402377163713
16,368,1305,-2.100707850707856,-0.0031880319695444664,-38.0,-0.04708216619981265
17,384,1269,-2.1846405228758172,0.00042046042763425884,-37.0,0.019188613700812596
18,402,1231,-2.062330623306231,0.0014837704938134924,-42.0,0.0001728255404707113
19,425,1185,-2.184294871794876,-0.0034078437503832354,-41.5,-0.07769906743185295
20,441,1148,-2.2177287581699368,0.006399163422077463,-37.5,0.12682443848141922
21,459,1110,-1.9306459948320374,0.012464911080711513,-40.0,0.23886437908496916
22,484,1068,-1.7399999999999984,0.003246977867655265,-43.5,0.08117444669138152
23,509,1023,-1.7682971014492743,0.0023063225922500125,-42.5,0.04875038544557597
24,532,983,-1.6424992291088465,-0.0076116935622023915,-38.5,-0.19224033816425212
25,556,946,-2.1527777777777786,-0.011820373369703173,-42.0,-0.29779431309415383
26,574,899,-2.238087855297154,0.003255618197478681,-45.0,0.13684343434343305
27,599,856,-1.8790909090909125,0.007717118673607831,-40.5,0.2048503792614813
28,618,818,-1.8283870967741915,0.003118084066471339,-43.0,0.08504887585533005
29,649,770,-1.7089931573802524,0.0024972279568083455,-46.0,0.07708284841793134
30,673,726,-1.6742213999383289,0.003982652394128636,-39.5,0.0911112902022948
31,696,691,-1.5267705769756628,0.004848918557399554,-40.5,0.11589857875704412
32,726,645,-1.4424242424242406,0.003303651812984646,-47.0,0.11226841819287925
33,762,597,-1.3022337405899043,-0.00022289995776519217,-47.5,-0.012310110697207666
34,799,550,-1.467044463818656,0.002258801871784743,-43.5,0.002528527854150475
35,824,510,-1.2971766848816033,0.007249410845391754,-35.5,0.22720910059619603
36,860,479,-1.0126262626262639,0.0032223265834673033,-34.5,0.1246305910906007
37,893,441,-1.047915502700402,-0.0005426658356040993,-35.0,-0.01764462003706857
38,927,409,-1.047915502700401,0.0016352888449592817,-35.0,0.05317093582654375
39,960,371,-0.9415736310473144,0.004023526968726809,-35.5,0.2072747648140929
40,1017,338,-0.6333659730722152,0.0036942516531605343,-31.0,0.2057481996544761
41,1060,309,-0.5300772317383622,0.0030691644040131494,-24.0,0.15951126936439053
42,1115,290,-0.31434343434343415,0.002114163028939867,-16.0,0.1221469664557926
43,1160,277,-0.285783298826777,0.0021321974728568107,-13.0,0.09852915200741275
44,1206,264,-0.11728513032860866,0.002656683975365293,-5.5,0.12187450230928487
45,1251,266,-0.04203429420820726,0.0022319752164576528,-2.0,0.10212082603386952
46,1297,260,0.08695652173913038,0.0033651232625360908,4.0,0.15479567007666017
47,1343,274,0.2675570459451131,0.0019606342514092165,12.5,0.08813342665353519
