,x,y,w,h,score,match
12,198,1861,30,30,0.82301986,round_light.jpg
72,251,1723,30,30,0.826043,small_round.jpg
71,264,1683,30,30,0.86998814,small_round.jpg
70,292,1610,30,30,0.83443755,small_round.jpg
69,320,1540,30,30,0.85703146,small_round.jpg
73,336,1839,30,30,0.76701885,left_angled.jpg
55,345,1469,30,30,0.8989865,03_18_2023 LG 282 copy.jpg
53,375,1398,30,30,0.8895459,03_18_2023 LG 282 copy.jpg
52,391,1361,30,30,0.8895657,03_18_2023 LG 282 copy.jpg
14,402,1911,30,30,0.77237636,round_light.jpg
50,408,1323,30,30,0.89966947,03_18_2023 LG 282 copy.jpg
49,423,1286,30,30,0.92015225,03_18_2023 LG 282 copy.jpg
5,435,1538,30,30,0.75200325,left_back_bent.jpg
47,439,1250,30,30,0.92202437,03_18_2023 LG 282 copy.jpg
46,453,1212,30,30,0.9161871,03_18_2023 LG 282 copy.jpg
45,472,1174,30,30,0.931944,03_18_2023 LG 282 copy.jpg
43,492,1133,30,30,0.90701866,03_18_2023 LG 282 copy.jpg
42,509,1090,30,30,0.8960099,03_18_2023 LG 282 copy.jpg
11,529,1051,30,30,0.81349623,round_light.jpg
40,548,1013,30,30,0.8763606,03_18_2023 LG 282 copy.jpg
39,569,966,30,30,0.87860626,03_18_2023 LG 282 copy.jpg
38,590,925,30,30,0.91917783,03_18_2023 LG 282 copy.jpg
37,610,883,30,30,0.8992247,03_18_2023 LG 282 copy.jpg
36,652,795,30,30,0.90073174,03_18_2023 LG 282 copy.jpg
35,676,744,30,30,0.8682979,03_18_2023 LG 282 copy.jpg
34,724,661,30,30,0.9001737,03_18_2023 LG 282 copy.jpg
32,750,615,30,30,0.85232776,03_18_2023 LG 282 copy.jpg
10,768,476,30,30,0.7563927,round_light.jpg
31,777,573,30,30,0.8203952,03_18_2023 LG 282 copy.jpg
30,839,479,30,30,0.85208285,03_18_2023 LG 282 copy.jpg
29,870,443,30,30,0.88070834,03_18_2023 LG 282 copy.jpg
66,906,395,30,30,0.7912778,small_round.jpg
28,970,340,30,30,0.90332705,03_18_2023 LG 282 copy.jpg
25,1055,262,30,30,0.85554487,03_18_2023 LG 282 copy.jpg
76,1102,235,30,30,0.8442484,12_20_2022 LG 282 copy.jpg
16,1202,200,30,30,0.832546,middle round.jpg
74,1249,191,30,30,0.7704628,12_20_2022 LG 282 copy.jpg
24,1294,191,30,30,0.85695046,03_18_2023 LG 282 copy.jpg
15,1342,194,30,30,0.86420083,middle round.jpg
17,1391,201,30,30,0.847481,middle round.jpg
18,1427,230,30,30,0.7515791,middle round.jpg
20,1472,295,30,30,0.781568,middle round.jpg
75,1488,226,30,30,0.8476613,12_20_2022 LG 282 copy.jpg
6,1505,278,30,30,0.80429476,round_light.jpg
19,1539,249,30,30,0.865594,middle round.jpg
8,1544,354,30,30,0.7516882,round_light.jpg
26,1589,279,30,30,0.88988227,03_18_2023 LG 282 copy.jpg
27,1638,325,30,30,0.8410933,03_18_2023 LG 282 copy.jpg
64,1680,345,30,30,0.82059133,small_round.jpg
9,1710,455,30,30,0.77439463,round_light.jpg
65,1712,386,30,30,0.8549036,small_round.jpg
21,1748,434,30,30,0.9015414,middle round.jpg
7,1751,331,30,30,0.8243437,round_light.jpg
22,1815,514,30,30,0.8779627,middle round.jpg
23,1848,562,30,30,0.84953433,middle round.jpg
33,1896,638,30,30,0.88185513,03_18_2023 LG 282 copy.jpg
0,1904,587,30,30,0.8562228,left_back_bent.jpg
1,1966,677,30,30,0.7925164,left_back_bent.jpg
2,1998,774,30,30,0.8110805,left_back_bent.jpg
77,2013,841,30,30,0.84898674,12_20_2022 LG 282 copy.jpg
41,2141,1086,30,30,0.7719628,03_18_2023 LG 282 copy.jpg
3,2143,1046,30,30,0.8313915,left_back_bent.jpg
44,2180,1160,30,30,0.8674792,03_18_2023 LG 282 copy.jpg
4,2197,1116,30,30,0.83220375,left_back_bent.jpg
67,2204,1196,30,30,0.8352961,small_round.jpg
48,2237,1269,30,30,0.88028646,03_18_2023 LG 282 copy.jpg
51,2268,1343,30,30,0.87338465,03_18_2023 LG 282 copy.jpg
68,2292,1378,30,30,0.78130275,small_round.jpg
54,2318,1449,30,30,0.8595518,03_18_2023 LG 282 copy.jpg
56,2347,1522,30,30,0.8477172,03_18_2023 LG 282 copy.jpg
57,2380,1593,30,30,0.8371783,03_18_2023 LG 282 copy.jpg
58,2412,1667,30,30,0.87921894,03_18_2023 LG 282 copy.jpg
59,2430,1705,30,30,0.8341082,03_18_2023 LG 282 copy.jpg
60,2444,1745,30,30,0.92508185,03_18_2023 LG 282 copy.jpg
61,2464,1788,30,30,0.8734265,03_18_2023 LG 282 copy.jpg
62,2482,1836,30,30,0.8806539,03_18_2023 LG 282 copy.jpg
63,2497,1893,30,30,0.8360734,03_18_2023 LG 282 copy.jpg
13,2550,1889,30,30,0.8051944,round_light.jpg
