,x,y,w,h,score,match
99,148,1875,30,30,0.7764741,12_20_2022 LG 282 copy.jpg
33,197,1746,30,30,0.85099494,top_left.jpg
32,216,1696,30,30,0.89522403,top_left.jpg
31,246,1617,30,30,0.86476564,top_left.jpg
30,276,1543,30,30,0.8809885,top_left.jpg
27,282,1385,30,30,0.83006364,top_left.jpg
29,302,1480,30,30,0.8046676,top_left.jpg
21,316,1674,30,30,0.8298683,left_back_bent.jpg
28,320,1437,30,30,0.8982769,top_left.jpg
36,356,1749,30,30,0.8035292,round_light.jpg
95,363,1366,30,30,0.7883684,left_angled.jpg
26,386,1291,30,30,0.8402727,top_left.jpg
66,412,1216,30,30,0.7784305,03_18_2023 LG 282 copy.jpg
91,434,1178,30,30,0.77519447,small_round.jpg
90,450,1139,30,30,0.776376,small_round.jpg
64,465,1098,30,30,0.76900613,03_18_2023 LG 282 copy.jpg
15,472,1237,30,30,0.7688895,left_back_bent.jpg
63,484,1057,30,30,0.8261233,03_18_2023 LG 282 copy.jpg
62,504,1019,30,30,0.8197038,03_18_2023 LG 282 copy.jpg
11,508,1148,30,30,0.8001386,left_back_bent.jpg
61,544,933,30,30,0.81004584,03_18_2023 LG 282 copy.jpg
9,547,1066,30,30,0.7874249,left_back_bent.jpg
13,554,1194,30,30,0.7942771,left_back_bent.jpg
60,566,892,30,30,0.76262844,03_18_2023 LG 282 copy.jpg
7,571,1021,30,30,0.8039082,left_back_bent.jpg
10,581,1129,30,30,0.75730133,left_back_bent.jpg
86,597,851,30,30,0.80682945,small_round.jpg
6,606,947,30,30,0.80526805,left_back_bent.jpg
85,616,806,30,30,0.7542345,small_round.jpg
84,636,761,30,30,0.8072253,small_round.jpg
4,660,851,30,30,0.7637302,left_back_bent.jpg
59,682,675,30,30,0.7513145,03_18_2023 LG 282 copy.jpg
5,694,900,30,30,0.77308416,left_back_bent.jpg
82,714,635,30,30,0.7891106,small_round.jpg
25,737,681,30,30,0.81537706,top_left.jpg
2,741,752,30,30,0.7716773,left_back_bent.jpg
58,765,544,30,30,0.8406421,03_18_2023 LG 282 copy.jpg
80,798,500,30,30,0.774657,small_round.jpg
57,823,450,30,30,0.8120072,03_18_2023 LG 282 copy.jpg
22,830,1922,30,30,0.7505237,left_back_bent.jpg
1,894,485,30,30,0.8464579,left_back_bent.jpg
51,928,352,30,30,0.79740447,middle round.jpg
50,963,318,30,30,0.80578953,middle round.jpg
34,1054,282,30,30,0.7791048,round_light.jpg
47,1100,271,30,30,0.75292426,middle round.jpg
44,1140,258,30,30,0.88340646,middle round.jpg
42,1181,248,30,30,0.87215555,middle round.jpg
78,1199,131,30,30,0.7808193,small_round.jpg
39,1200,188,30,30,0.7821602,middle round.jpg
56,1243,152,30,30,0.76085377,03_18_2023 LG 282 copy.jpg
40,1259,229,30,30,0.8510682,middle round.jpg
37,1291,177,30,30,0.8055169,middle round.jpg
41,1316,230,30,30,0.81339437,middle round.jpg
79,1328,131,30,30,0.7598516,small_round.jpg
43,1377,251,30,30,0.79991597,middle round.jpg
38,1378,187,30,30,0.86749864,middle round.jpg
23,1393,127,30,30,0.8167949,top_left.jpg
24,1435,170,30,30,0.83438456,top_left.jpg
45,1451,261,30,30,0.8381273,middle round.jpg
96,1479,209,30,30,0.7824533,12_20_2022 LG 282 copy.jpg
46,1486,268,30,30,0.82840806,middle round.jpg
48,1549,277,30,30,0.7718488,middle round.jpg
49,1641,309,30,30,0.79583085,middle round.jpg
0,1699,338,30,30,0.7933087,left_back_bent.jpg
83,1735,636,30,30,0.86430025,small_round.jpg
52,1743,420,30,30,0.8698402,middle round.jpg
53,1809,500,30,30,0.7897065,middle round.jpg
81,1900,620,30,30,0.7914353,small_round.jpg
93,1940,663,30,30,0.77346736,left_angled.jpg
3,2004,780,30,30,0.79747164,left_back_bent.jpg
97,2027,870,30,30,0.80850345,12_20_2022 LG 282 copy.jpg
94,2074,909,30,30,0.77416575,left_angled.jpg
98,2095,996,30,30,0.80858994,12_20_2022 LG 282 copy.jpg
88,2140,1070,30,30,0.81924826,small_round.jpg
35,2151,920,30,30,0.76856774,round_light.jpg
89,2162,1109,30,30,0.7889519,small_round.jpg
65,2191,1184,30,30,0.79078346,03_18_2023 LG 282 copy.jpg
87,2207,1059,30,30,0.8127597,small_round.jpg
12,2232,1151,30,30,0.790892,left_back_bent.jpg
67,2233,1256,30,30,0.86423403,03_18_2023 LG 282 copy.jpg
92,2252,1292,30,30,0.8098432,small_round.jpg
68,2279,1364,30,30,0.9025196,03_18_2023 LG 282 copy.jpg
69,2293,1402,30,30,0.8369967,03_18_2023 LG 282 copy.jpg
8,2307,1059,30,30,0.78709304,left_back_bent.jpg
70,2309,1438,30,30,0.8372475,03_18_2023 LG 282 copy.jpg
14,2350,1202,30,30,0.78554153,left_back_bent.jpg
71,2353,1546,30,30,0.8305684,03_18_2023 LG 282 copy.jpg
17,2377,1370,30,30,0.76238495,left_back_bent.jpg
16,2377,1258,30,30,0.803244,left_back_bent.jpg
54,2383,1500,30,30,0.8042506,middle round.jpg
72,2390,1619,30,30,0.8198019,03_18_2023 LG 282 copy.jpg
