,x,y,w,h,score,match
56,157,1840,30,30,0.777928,03_18_2023 LG 282 copy.jpg
65,177,1791,30,30,0.85184985,small_round.jpg
63,194,1749,30,30,0.8966835,small_round.jpg
51,235,1639,30,30,0.9142116,03_18_2023 LG 282 copy.jpg
62,270,1567,30,30,0.9040117,small_round.jpg
8,291,1801,30,30,0.76833725,round_light.jpg
49,297,1499,30,30,0.9182969,03_18_2023 LG 282 copy.jpg
47,313,1462,30,30,0.9028837,03_18_2023 LG 282 copy.jpg
46,330,1426,30,30,0.9118672,03_18_2023 LG 282 copy.jpg
45,345,1390,30,30,0.9117126,03_18_2023 LG 282 copy.jpg
7,388,1318,30,30,0.82003486,round_light.jpg
42,397,1280,30,30,0.79453516,03_18_2023 LG 282 copy.jpg
40,414,1241,30,30,0.8751469,03_18_2023 LG 282 copy.jpg
38,434,1204,30,30,0.90585065,03_18_2023 LG 282 copy.jpg
35,477,1120,30,30,0.86481166,03_18_2023 LG 282 copy.jpg
61,500,1080,30,30,0.83108824,small_round.jpg
34,516,1041,30,30,0.84108967,03_18_2023 LG 282 copy.jpg
32,539,997,30,30,0.8413926,03_18_2023 LG 282 copy.jpg
60,590,911,30,30,0.8036932,small_round.jpg
30,606,868,30,30,0.8217387,03_18_2023 LG 282 copy.jpg
27,659,778,30,30,0.79212284,03_18_2023 LG 282 copy.jpg
26,707,693,30,30,0.7728827,03_18_2023 LG 282 copy.jpg
59,741,649,30,30,0.76154023,small_round.jpg
23,797,559,30,30,0.7556699,03_18_2023 LG 282 copy.jpg
1,823,700,30,30,0.7618022,left_back_bent.jpg
22,831,516,30,30,0.78127503,03_18_2023 LG 282 copy.jpg
0,864,636,30,30,0.79721117,left_back_bent.jpg
69,968,378,30,30,0.7702839,12_20_2022 LG 282 copy.jpg
57,1018,325,30,30,0.76446277,small_round.jpg
12,1156,258,30,30,0.861874,middle round.jpg
14,1192,297,30,30,0.77844846,middle round.jpg
10,1207,244,30,30,0.82769406,middle round.jpg
13,1264,271,30,30,0.7593063,middle round.jpg
66,1347,239,30,30,0.8515982,12_20_2022 LG 282 copy.jpg
67,1392,244,30,30,0.85225993,12_20_2022 LG 282 copy.jpg
15,1405,300,30,30,0.86777306,middle round.jpg
11,1439,256,30,30,0.836037,middle round.jpg
16,1456,316,30,30,0.76396525,middle round.jpg
68,1493,277,30,30,0.79546475,12_20_2022 LG 282 copy.jpg
17,1592,334,30,30,0.87662965,03_18_2023 LG 282 copy.jpg
19,1642,378,30,30,0.8019588,03_18_2023 LG 282 copy.jpg
20,1679,409,30,30,0.8391783,03_18_2023 LG 282 copy.jpg
21,1747,484,30,30,0.80766696,03_18_2023 LG 282 copy.jpg
18,1781,377,30,30,0.82097644,03_18_2023 LG 282 copy.jpg
58,1785,524,30,30,0.7512913,small_round.jpg
24,1812,570,30,30,0.8379711,03_18_2023 LG 282 copy.jpg
25,1873,661,30,30,0.8351522,03_18_2023 LG 282 copy.jpg
2,1916,706,30,30,0.78973,left_back_bent.jpg
28,1946,787,30,30,0.804643,03_18_2023 LG 282 copy.jpg
29,1968,829,30,30,0.88261056,03_18_2023 LG 282 copy.jpg
5,2000,978,30,30,0.82291955,round_light.jpg
31,2009,907,30,30,0.8034521,03_18_2023 LG 282 copy.jpg
4,2040,952,30,30,0.79233056,round_light.jpg
33,2056,997,30,30,0.88387275,03_18_2023 LG 282 copy.jpg
6,2086,1045,30,30,0.7606633,round_light.jpg
36,2119,1121,30,30,0.9185127,03_18_2023 LG 282 copy.jpg
37,2136,1160,30,30,0.82633746,03_18_2023 LG 282 copy.jpg
39,2174,1235,30,30,0.88629514,03_18_2023 LG 282 copy.jpg
41,2190,1274,30,30,0.8937793,03_18_2023 LG 282 copy.jpg
43,2209,1311,30,30,0.9317936,03_18_2023 LG 282 copy.jpg
44,2246,1386,30,30,0.94695276,03_18_2023 LG 282 copy.jpg
48,2289,1494,30,30,0.95428145,03_18_2023 LG 282 copy.jpg
50,2319,1568,30,30,0.9995922,03_18_2023 LG 282 copy.jpg
52,2351,1640,30,30,0.94317263,03_18_2023 LG 282 copy.jpg
53,2365,1676,30,30,0.9092126,03_18_2023 LG 282 copy.jpg
54,2382,1713,30,30,0.92402774,03_18_2023 LG 282 copy.jpg
55,2397,1751,30,30,0.8716485,03_18_2023 LG 282 copy.jpg
64,2418,1788,30,30,0.82762355,small_round.jpg
9,2432,1829,30,30,0.79292935,round_light.jpg
3,2476,1805,30,30,0.75650775,left_back_bent.jpg
