,x,y,w,h,score,match
51,106,1833,36,35,0.7923551,round_light.jpg
77,137,1716,38,64,0.78361726,12_20_2022 LG 282 copy.jpg
71,179,1607,49,43,0.8198015,small_round.jpg
50,211,1538,36,35,0.8390093,round_light.jpg
49,224,1503,36,35,0.8743448,round_light.jpg
73,237,1731,49,43,0.7702895,small_round.jpg
48,254,1429,36,35,0.88491297,round_light.jpg
8,257,1515,68,44,0.79969925,left_back_bent.jpg
9,262,1611,68,44,0.82270914,left_back_bent.jpg
46,271,1395,36,35,0.8814934,round_light.jpg
45,287,1357,36,35,0.8416026,round_light.jpg
7,301,1447,68,44,0.820395,left_back_bent.jpg
43,303,1321,36,35,0.8495398,round_light.jpg
41,320,1283,36,35,0.816024,round_light.jpg
39,337,1246,36,35,0.8242713,round_light.jpg
37,352,1210,36,35,0.8049469,round_light.jpg
34,386,1135,36,35,0.86783636,round_light.jpg
33,406,1094,36,35,0.8129026,round_light.jpg
32,426,1052,36,35,0.8262366,round_light.jpg
30,444,1012,36,35,0.8065115,round_light.jpg
29,463,974,36,35,0.7821398,round_light.jpg
28,485,930,36,35,0.76847494,round_light.jpg
27,506,888,36,35,0.7706888,round_light.jpg
4,590,777,68,44,0.77774036,left_back_bent.jpg
26,596,713,36,35,0.8066663,round_light.jpg
24,670,582,36,35,0.78691596,round_light.jpg
23,699,540,36,35,0.82407933,round_light.jpg
3,711,760,68,44,0.7568355,left_back_bent.jpg
13,756,444,44,44,0.7978613,12_20_2022 LG 282 copy 2.jpg
22,793,407,36,35,0.7792532,round_light.jpg
20,826,363,36,35,0.7598249,round_light.jpg
19,858,334,36,35,0.78148377,round_light.jpg
18,891,302,36,35,0.77023983,round_light.jpg
17,942,253,36,35,0.8582326,round_light.jpg
16,979,224,36,35,0.8237334,round_light.jpg
60,1069,164,49,43,0.7545513,small_round.jpg
53,1125,144,38,60,0.77593577,middle round.jpg
15,1235,181,36,35,0.7895633,round_light.jpg
76,1262,127,38,64,0.8419994,12_20_2022 LG 282 copy.jpg
52,1311,136,38,60,0.8138562,middle round.jpg
0,1525,233,68,44,0.7989218,left_back_bent.jpg
61,1607,305,49,43,0.8266811,small_round.jpg
62,1641,339,49,43,0.78562915,small_round.jpg
54,1677,370,38,60,0.7862143,middle round.jpg
63,1708,417,49,43,0.7920516,small_round.jpg
55,1745,451,38,60,0.7961172,middle round.jpg
64,1771,501,49,43,0.83615613,small_round.jpg
1,1786,425,68,44,0.8068117,left_back_bent.jpg
21,1799,383,36,35,0.8493859,round_light.jpg
2,1806,555,68,44,0.7698285,left_back_bent.jpg
25,1860,639,36,35,0.8478464,round_light.jpg
65,1877,668,49,43,0.8397308,small_round.jpg
66,1899,708,49,43,0.8254476,small_round.jpg
14,1922,751,44,44,0.81018364,12_20_2022 LG 282 copy 2.jpg
67,1966,830,49,43,0.7825932,small_round.jpg
68,1990,873,49,43,0.7702825,small_round.jpg
69,2034,957,49,43,0.8606183,small_round.jpg
56,2050,1000,48,40,0.876948,03_18_2023 LG 282 copy.jpg
57,2091,1083,48,40,0.8839774,03_18_2023 LG 282 copy.jpg
5,2114,946,68,44,0.7745253,left_back_bent.jpg
35,2135,1159,36,35,0.88417804,round_light.jpg
31,2144,1050,36,35,0.77097154,round_light.jpg
36,2156,1194,36,35,0.8899385,round_light.jpg
38,2176,1231,36,35,0.8547788,round_light.jpg
40,2193,1267,36,35,0.80603516,round_light.jpg
6,2204,1068,68,44,0.7755581,left_back_bent.jpg
42,2206,1302,36,35,0.8491638,round_light.jpg
44,2223,1339,36,35,0.86185676,round_light.jpg
47,2254,1411,36,35,0.90825933,round_light.jpg
58,2278,1477,48,40,0.8713126,03_18_2023 LG 282 copy.jpg
59,2291,1513,48,40,0.817598,03_18_2023 LG 282 copy.jpg
70,2334,1584,49,43,0.84408736,small_round.jpg
72,2367,1658,49,43,0.86200196,small_round.jpg
74,2403,1744,49,43,0.7871616,small_round.jpg
75,2421,1793,49,43,0.7536545,small_round.jpg
12,2467,1889,68,44,0.8644267,left_back_bent.jpg
11,2474,1834,68,44,0.84861463,left_back_bent.jpg
10,2512,1788,68,44,0.9075729,left_back_bent.jpg
