,x,y,w,h,score,match
3,232,1901,30,30,0.7589442,left_back_bent.jpg
2,280,1760,30,30,0.76686263,left_back_bent.jpg
1,303,1684,30,30,0.8250881,left_back_bent.jpg
0,331,1564,30,30,0.75820345,left_back_bent.jpg
51,403,1265,30,30,0.7909319,small_round.jpg
34,496,986,30,30,0.8014575,03_18_2023 LG 282 copy.jpg
50,581,804,30,30,0.8346633,small_round.jpg
49,607,752,30,30,0.81808424,small_round.jpg
48,631,705,30,30,0.8009343,small_round.jpg
29,684,619,30,30,0.8131517,03_18_2023 LG 282 copy.jpg
28,711,583,30,30,0.8073813,03_18_2023 LG 282 copy.jpg
26,790,496,30,30,0.7701769,03_18_2023 LG 282 copy.jpg
25,869,432,30,30,0.88240945,03_18_2023 LG 282 copy.jpg
24,913,405,30,30,0.85015464,03_18_2023 LG 282 copy.jpg
23,960,383,30,30,0.89092714,03_18_2023 LG 282 copy.jpg
5,1017,375,30,30,0.8271219,round_light.jpg
21,1099,360,30,30,0.88064086,03_18_2023 LG 282 copy.jpg
54,1127,253,30,30,0.77760017,12_20_2022 LG 282 copy.jpg
22,1150,360,30,30,0.8582044,03_18_2023 LG 282 copy.jpg
4,1203,368,30,30,0.90696293,round_light.jpg
6,1262,382,30,30,0.90228873,round_light.jpg
7,1370,429,30,30,0.83534366,round_light.jpg
8,1423,465,30,30,0.863237,round_light.jpg
9,1468,498,30,30,0.8691612,round_light.jpg
27,1501,530,30,30,0.77765787,03_18_2023 LG 282 copy.jpg
10,1546,564,30,30,0.84913284,round_light.jpg
11,1582,599,30,30,0.8811874,round_light.jpg
30,1614,638,30,30,0.8369378,03_18_2023 LG 282 copy.jpg
12,1689,719,30,30,0.8849261,round_light.jpg
31,1718,757,30,30,0.8924938,03_18_2023 LG 282 copy.jpg
32,1774,832,30,30,0.838746,03_18_2023 LG 282 copy.jpg
13,1804,868,30,30,0.7528892,round_light.jpg
33,1854,941,30,30,0.7886196,03_18_2023 LG 282 copy.jpg
15,1891,1164,30,30,0.7891015,round_light.jpg
35,1912,1025,30,30,0.8399967,03_18_2023 LG 282 copy.jpg
36,1940,1064,30,30,0.7941155,03_18_2023 LG 282 copy.jpg
37,1989,1140,30,30,0.8161172,03_18_2023 LG 282 copy.jpg
16,2016,1177,30,30,0.8551148,round_light.jpg
38,2039,1216,30,30,0.8033272,03_18_2023 LG 282 copy.jpg
39,2061,1252,30,30,0.77434844,03_18_2023 LG 282 copy.jpg
14,2081,1154,30,30,0.7592502,round_light.jpg
40,2106,1319,30,30,0.8019635,03_18_2023 LG 282 copy.jpg
41,2168,1423,30,30,0.8536951,03_18_2023 LG 282 copy.jpg
42,2208,1492,30,30,0.9144814,03_18_2023 LG 282 copy.jpg
43,2246,1561,30,30,0.8977913,03_18_2023 LG 282 copy.jpg
17,2274,1590,30,30,0.8858722,round_light.jpg
18,2286,1630,30,30,0.9211365,round_light.jpg
44,2308,1662,30,30,0.91538244,03_18_2023 LG 282 copy.jpg
45,2349,1734,30,30,0.91002125,03_18_2023 LG 282 copy.jpg
46,2368,1774,30,30,0.9218618,03_18_2023 LG 282 copy.jpg
19,2370,1666,30,30,0.8519771,round_light.jpg
20,2393,1813,30,30,0.9021859,round_light.jpg
52,2427,1753,30,30,0.7624971,small_round.jpg
47,2434,1904,30,30,0.76608324,03_18_2023 LG 282 copy.jpg
53,2560,1922,30,30,0.7640749,small_round.jpg
