,x,y,w,h,score,match
83,142,1873,30,30,0.8135239,12_20_2022 LG 282 copy.jpg
78,158,1834,30,30,0.81305087,small_round.jpg
77,177,1796,30,30,0.8384182,small_round.jpg
62,202,1721,30,30,0.7953435,03_18_2023 LG 282 copy.jpg
60,219,1685,30,30,0.8169073,03_18_2023 LG 282 copy.jpg
14,243,1655,30,30,0.8318262,round_light.jpg
58,249,1616,30,30,0.8495436,03_18_2023 LG 282 copy.jpg
56,281,1545,30,30,0.8889623,03_18_2023 LG 282 copy.jpg
15,332,1663,30,30,0.896182,round_light.jpg
76,337,1437,30,30,0.77301615,small_round.jpg
52,349,1401,30,30,0.8355391,03_18_2023 LG 282 copy.jpg
51,369,1364,30,30,0.8703114,03_18_2023 LG 282 copy.jpg
49,403,1292,30,30,0.8538081,03_18_2023 LG 282 copy.jpg
47,422,1253,30,30,0.8674378,03_18_2023 LG 282 copy.jpg
45,445,1212,30,30,0.9012128,03_18_2023 LG 282 copy.jpg
44,463,1172,30,30,0.86078763,03_18_2023 LG 282 copy.jpg
13,478,1323,30,30,0.7861453,round_light.jpg
43,485,1133,30,30,0.84835005,03_18_2023 LG 282 copy.jpg
42,503,1095,30,30,0.8441291,03_18_2023 LG 282 copy.jpg
41,527,1052,30,30,0.8038624,03_18_2023 LG 282 copy.jpg
28,538,1196,30,30,0.8161211,middle round.jpg
40,551,1010,30,30,0.83709484,03_18_2023 LG 282 copy.jpg
39,573,968,30,30,0.77255887,03_18_2023 LG 282 copy.jpg
38,597,925,30,30,0.77794135,03_18_2023 LG 282 copy.jpg
37,620,881,30,30,0.7911809,03_18_2023 LG 282 copy.jpg
36,646,834,30,30,0.8088242,03_18_2023 LG 282 copy.jpg
71,676,793,30,30,0.82490546,small_round.jpg
35,697,751,30,30,0.7817075,03_18_2023 LG 282 copy.jpg
33,725,708,30,30,0.7774738,03_18_2023 LG 282 copy.jpg
2,726,801,30,30,0.7648288,left_back_bent.jpg
68,792,622,30,30,0.84140044,small_round.jpg
32,819,576,30,30,0.76582056,03_18_2023 LG 282 copy.jpg
6,857,539,30,30,0.7628151,12_20_2022 LG 282 copy 2.jpg
31,884,499,30,30,0.85368156,03_18_2023 LG 282 copy.jpg
66,924,468,30,30,0.82214314,small_round.jpg
1,970,489,30,30,0.7566324,left_back_bent.jpg
29,1005,393,30,30,0.8067362,03_18_2023 LG 282 copy.jpg
25,1059,370,30,30,0.79627734,middle round.jpg
0,1128,411,30,30,0.81792796,left_back_bent.jpg
4,1142,321,30,30,0.82916135,top_left.jpg
19,1199,300,30,30,0.8540573,middle round.jpg
10,1206,363,30,30,0.75280267,round_light.jpg
9,1242,359,30,30,0.7619081,round_light.jpg
18,1248,292,30,30,0.8691765,middle round.jpg
17,1292,289,30,30,0.8646805,middle round.jpg
8,1306,353,30,30,0.805448,round_light.jpg
81,1337,288,30,30,0.8606481,12_20_2022 LG 282 copy.jpg
22,1350,358,30,30,0.82683575,middle round.jpg
20,1383,301,30,30,0.8218409,middle round.jpg
24,1405,365,30,30,0.7959271,middle round.jpg
82,1429,307,30,30,0.7678115,12_20_2022 LG 282 copy.jpg
23,1446,362,30,30,0.8063093,middle round.jpg
21,1485,330,30,30,0.854436,middle round.jpg
7,1530,347,30,30,0.780519,right_small_weird.jpg
30,1577,394,30,30,0.7615069,03_18_2023 LG 282 copy.jpg
65,1631,436,30,30,0.7967663,small_round.jpg
11,1691,620,30,30,0.78857875,round_light.jpg
67,1704,503,30,30,0.8109674,small_round.jpg
26,1739,538,30,30,0.7915883,middle round.jpg
27,1803,623,30,30,0.8170349,middle round.jpg
69,1830,669,30,30,0.8247059,small_round.jpg
34,1856,716,30,30,0.8089811,03_18_2023 LG 282 copy.jpg
70,1881,759,30,30,0.80673677,small_round.jpg
12,1929,855,30,30,0.8010338,round_light.jpg
72,1953,881,30,30,0.78480667,small_round.jpg
73,1972,923,30,30,0.83946073,small_round.jpg
74,1994,962,30,30,0.7710908,small_round.jpg
3,2022,1008,30,30,0.8172393,left_back_bent.jpg
79,2040,1052,30,30,0.7729407,left_angled.jpg
75,2061,1093,30,30,0.78712565,small_round.jpg
80,2083,1135,30,30,0.79684913,left_angled.jpg
46,2118,1216,30,30,0.8261805,03_18_2023 LG 282 copy.jpg
48,2139,1257,30,30,0.8575172,03_18_2023 LG 282 copy.jpg
50,2154,1294,30,30,0.8469385,03_18_2023 LG 282 copy.jpg
53,2212,1403,30,30,0.8850259,03_18_2023 LG 282 copy.jpg
54,2227,1440,30,30,0.82878315,03_18_2023 LG 282 copy.jpg
55,2257,1512,30,30,0.859333,03_18_2023 LG 282 copy.jpg
57,2273,1550,30,30,0.83877695,03_18_2023 LG 282 copy.jpg
59,2302,1623,30,30,0.8305674,03_18_2023 LG 282 copy.jpg
61,2332,1694,30,30,0.8160177,03_18_2023 LG 282 copy.jpg
63,2351,1730,30,30,0.7777357,03_18_2023 LG 282 copy.jpg
64,2380,1807,30,30,0.8272563,03_18_2023 LG 282 copy.jpg
5,2419,1874,30,30,0.7743371,top_left.jpg
16,2500,1837,30,30,0.7715775,round_light.jpg
