,x,y,w,h,score,match
18,118,1845,30,30,0.872729,top_left.jpg
84,134,1791,30,30,0.88006896,small_round.jpg
86,175,1711,30,30,0.8015395,left_angled.jpg
35,181,1926,30,30,0.83516204,round_light.jpg
14,190,1671,30,30,0.9005579,left_back_bent.jpg
13,216,1595,30,30,0.9016135,left_back_bent.jpg
11,259,1488,30,30,0.8937207,left_back_bent.jpg
51,291,1379,30,30,0.8706731,middle round.jpg
34,302,1920,30,30,0.7951384,round_light.jpg
8,332,1324,30,30,0.8978394,left_back_bent.jpg
59,347,1229,30,30,0.82004744,03_18_2023 LG 282 copy.jpg
9,380,1408,30,30,0.77355474,left_back_bent.jpg
3,388,1197,30,30,0.8225858,left_back_bent.jpg
58,405,1100,30,30,0.8131134,03_18_2023 LG 282 copy.jpg
57,452,1011,30,30,0.8348298,03_18_2023 LG 282 copy.jpg
6,467,1251,30,30,0.7650409,left_back_bent.jpg
7,473,1310,30,30,0.7918107,left_back_bent.jpg
5,478,1210,30,30,0.81357926,left_back_bent.jpg
56,491,906,30,30,0.8138123,03_18_2023 LG 282 copy.jpg
77,523,858,30,30,0.8310634,small_round.jpg
75,548,805,30,30,0.86293703,small_round.jpg
74,566,763,30,30,0.8451705,small_round.jpg
27,578,1017,30,30,0.80469,round_light.jpg
73,590,714,30,30,0.7839351,small_round.jpg
49,631,631,30,30,0.8315354,middle round.jpg
48,687,535,30,30,0.80613357,middle round.jpg
55,715,488,30,30,0.83639747,03_18_2023 LG 282 copy.jpg
32,724,1910,30,30,0.7539733,round_light.jpg
85,783,411,30,30,0.7859676,left_angled.jpg
30,826,1871,30,30,0.77207184,round_light.jpg
0,848,413,30,30,0.7695587,left_back_bent.jpg
45,881,298,30,30,0.9082344,middle round.jpg
69,930,244,30,30,0.76987207,small_round.jpg
23,1020,231,30,30,0.77049243,round_light.jpg
54,1037,1897,30,30,0.75397694,middle round.jpg
40,1060,169,30,30,0.86869234,middle round.jpg
22,1085,211,30,30,0.8038059,round_light.jpg
39,1110,156,30,30,0.79819983,middle round.jpg
38,1160,146,30,30,0.86923,middle round.jpg
20,1183,197,30,30,0.79574025,round_light.jpg
43,1231,199,30,30,0.7947744,middle round.jpg
36,1255,139,30,30,0.9434607,middle round.jpg
21,1277,200,30,30,0.818623,round_light.jpg
37,1299,143,30,30,0.90172046,middle round.jpg
53,1354,1892,30,30,0.7961587,middle round.jpg
41,1402,175,30,30,0.88670796,middle round.jpg
17,1461,1892,30,30,0.76198137,left_back_bent.jpg
42,1461,188,30,30,0.9186681,middle round.jpg
68,1504,223,30,30,0.87667936,small_round.jpg
44,1558,271,30,30,0.7927857,middle round.jpg
87,1627,343,30,30,0.8052339,12_20_2022 LG 282 copy.jpg
47,1665,384,30,30,0.8571679,middle round.jpg
88,1699,425,30,30,0.84253114,12_20_2022 LG 282 copy.jpg
70,1737,456,30,30,0.85217494,small_round.jpg
71,1767,500,30,30,0.8771057,small_round.jpg
50,1772,754,30,30,0.7996093,middle round.jpg
24,1782,287,30,30,0.83197165,round_light.jpg
89,1796,554,30,30,0.82743573,12_20_2022 LG 282 copy.jpg
33,1815,1911,30,30,0.7718878,round_light.jpg
46,1824,346,30,30,0.8810352,middle round.jpg
1,1861,598,30,30,0.7911855,left_back_bent.jpg
72,1875,664,30,30,0.8410641,small_round.jpg
90,1899,720,30,30,0.8406253,12_20_2022 LG 282 copy.jpg
2,1943,601,30,30,0.88321435,left_back_bent.jpg
76,1966,829,30,30,0.81680197,small_round.jpg
16,1977,1889,30,30,0.80921006,left_back_bent.jpg
25,1988,876,30,30,0.89954555,round_light.jpg
19,2012,918,30,30,0.83354855,right_small_weird.jpg
78,2036,958,30,30,0.7974424,small_round.jpg
26,2062,999,30,30,0.8626381,round_light.jpg
79,2079,1033,30,30,0.84905493,small_round.jpg
80,2116,1104,30,30,0.84108967,small_round.jpg
91,2130,1153,30,30,0.76513803,12_20_2022 LG 282 copy.jpg
81,2177,1216,30,30,0.81099796,small_round.jpg
82,2211,1291,30,30,0.8249599,small_round.jpg
28,2236,1141,30,30,0.7827671,round_light.jpg
60,2242,1364,30,30,0.80415505,03_18_2023 LG 282 copy.jpg
4,2285,1209,30,30,0.8668237,left_back_bent.jpg
61,2292,1471,30,30,0.795487,03_18_2023 LG 282 copy.jpg
62,2309,1507,30,30,0.7945152,03_18_2023 LG 282 copy.jpg
83,2328,1544,30,30,0.7816625,small_round.jpg
63,2357,1619,30,30,0.81734073,03_18_2023 LG 282 copy.jpg
64,2370,1655,30,30,0.7558701,03_18_2023 LG 282 copy.jpg
66,2393,1698,30,30,0.8033255,03_18_2023 LG 282 copy.jpg
67,2411,1736,30,30,0.77083004,03_18_2023 LG 282 copy.jpg
52,2425,1864,30,30,0.82161486,middle round.jpg
10,2432,1462,30,30,0.76431566,left_back_bent.jpg
12,2466,1532,30,30,0.8305033,left_back_bent.jpg
65,2471,1694,30,30,0.75887156,03_18_2023 LG 282 copy.jpg
31,2548,1871,30,30,0.86872643,round_light.jpg
15,2558,1737,30,30,0.7720643,left_back_bent.jpg
29,2572,1841,30,30,0.84291935,round_light.jpg
